age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,473043.47377386934,469526.7185929648,476330.4673366834,46011.81531658291,44969.13065326633,47027.46733668342,315.4417989949749,250.04020100502512,388.26633165829145,593552.0595427138,590443.4271356784,596892.1859296482,315.81973366834177,274.2361809045226,365.11557788944725,69788.31036683416,68481.04522613065,71013.0351758794,32818.943547738694,32073.854271356784,33610.79899497487,average
1,99.0,220875.41536180902,218997.61306532664,222706.3015075377,23512.02744723618,22911.59296482412,24140.020100502512,201.6547386934673,152.53768844221105,258.6683417085427,313827.58758793963,312094.7989949749,315665.648241206,524.9712311557788,471.20100502512565,586.6532663316583,12193.979974874372,11807.678391959798,12574.718592964824,26328.283065326632,25656.658291457286,26970.22110552764,average
2,99.0,243805.03362311554,241695.48241206032,245741.77386934674,24235.38640201005,23594.23618090452,24875.361809045226,213.85042211055276,162.99497487437185,273.4673366834171,314949.0707989949,313194.5728643216,316975.11557788943,526.9998492462312,469.3467336683417,582.8040201005025,12541.580663316583,12185.718592964824,12923.452261306533,27116.324216080404,26452.909547738695,27781.125628140704,average
3,99.0,302658.71415075375,300071.00502512563,304852.3768844221,29337.100678391962,28600.91959798995,30085.56783919598,226.2175025125628,172.50251256281408,287.93467336683415,377762.99792964826,375607.3417085427,380258.4221105528,1266.653271356784,1169.497487437186,1359.6633165829146,15169.631120603017,14758.02512562814,15599.879396984925,32810.51031155779,32032.125628140704,33583.62311557789,average
4,99.0,247042.26052261304,244989.36180904522,248977.5929648241,26188.18529648241,25541.015075376883,26863.819095477385,245.20125628140704,190.73366834170855,308.6030150753769,345013.92671859293,343197.2864321608,346989.7889447236,3792.883301507538,3636.286432160804,3950.427135678392,13577.775949748742,13199.442211055277,13965.371859296483,29329.872291457286,28648.69849246231,30049.894472361808,average
5,99.0,229266.98514572863,227513.38190954775,231022.68844221105,21669.80471356784,21097.81407035176,22254.00502512563,324.9581959798995,257.643216080402,398.04522613065325,268436.545758794,266641.3216080402,270012.8391959799,8329.178909547736,8058.366834170854,8589.994974874371,11204.897261306534,10870.467336683418,11559.090452261307,24234.17032160804,23629.914572864323,24838.959798994976,average
6,99.0,248263.74437185927,246474.92462311557,249966.3015075377,22649.13429648241,22053.070351758794,23242.120603015075,514.7662462311557,424.2462311557789,608.5527638190955,257754.93902010052,256167.56783919598,259332.23618090453,27174.33908542713,26715.70351758794,27628.77889447236,11700.15987437186,11353.929648241206,12059.457286432162,25316.6952562814,24675.06030150754,25946.844221105526,average
7,99.0,22133.604432160806,21787.231155778896,22478.76381909548,4265.716030150754,4010.180904522613,4545.608040201005,41.01334673366834,25.899497487437184,61.44221105527638,71904.56056783922,71544.05527638191,72270.13065326633,317.8334170854271,270.643216080402,368.88442211055275,2230.6448944723616,2097.1356783919596,2363.788944723618,4785.500814070352,4584.165829145729,4995.145728643216,average
,,248386.15392273868,246381.9648241206,250259.53329145728,24733.646272613063,24097.244974874367,25379.24623115578,260.387938442211,204.5747487437186,323.1224874371859,317900.21099057794,316111.296482412,319799.5458542714,5281.084849874372,5133.160175879397,5429.040201005026,18550.872513190952,18094.18027638191,19007.349246231155,25342.537478015074,24719.17336683417,25972.07663316583,aoa
,,122912.18081857318,122035.54857285903,123706.97001996101,11404.74245492911,11188.816713440909,11607.653856912515,134.72053818756183,113.84244265750084,154.86082007988554,144867.38363373332,144127.8461126244,145703.12567784594,9269.346768269344,9126.511590733573,9409.337181807234,21061.83629716029,20708.428304246852,21383.48547246723,8908.302873548078,8730.107576254695,9090.807670906817,std
