day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,665384.039,665351,665418,1.136,0,18,0.0,0,0,0.0,0,0,0.0,0,0,28.262,10,50,0.0,0,0
1,665124.554,665041,665225,194.295,133,262,0.0,0,0,1.051,0,6,0.0,0,0,55.739,33,81,2.15,0,7
2,664677.284,664540,664804,380.687,309,464,0.0,0,0,3.067,0,10,0.0,0,0,166.887,111,217,6.513,0,14
3,663500.29,663189,663793,1110.277,913,1287,0.0,0,0,9.336,1,19,0.0,0,0,353.984,274,440,19.414,8,34
4,661101.007,660513,661692,2332.664,2033,2654,0.0,0,0,22.407,8,41,0.0,0,0,848.913,712,1007,46.73,25,76
5,655499.48,654308,656719,5535.083,4862,6309,0.008,0,1,54.352,27,84,0.0,0,0,1853.454,1616,2116,112.51,78,151
6,643499.775,640911,646088,11933.79,10557,13353,0.024,0,1,123.508,79,185,0.0,0,0,4203.8,3662,4754,255.233,200,318
7,616948.422,611514,622389,26486.989,23652,29557,0.095,0,2,281.443,219,363,0.0,0,0,9228.407,8136,10286,579.14,487,685
8,561214.957,550527,572618,55671.804,49707,61436,0.309,0,4,626.883,529,768,0.0,0,0,20356.372,18133,22564,1288.645,1091,1469
9,449567.282,429607,470944,111591.409,101621,121272,0.846,0,5,1390.093,1191,1645,0.001,0,1,43671.717,38818,48137,2851.059,2459,3220
10,257843.867,228571,292559,191678.115,178341,201329,2.007,0,8,3031.286,2672,3414,0.001,0,1,90275.094,81354,98398,6201.052,5392,6956
11,30601.346,8891,60902,227216.556,219056,232181,4.561,0,13,6426.179,5671,7139,0.002,0,1,169732.122,155586,182012,13112.687,11702,14560
12,0.0,0,0,30598.292,8890,60897,10.655,2,24,12814.885,11489,13990,0.011,0,1,261544.255,250139,270172,26075.425,23484,28505
13,0.0,0,0,0.0,0,0,23.993,9,43,22688.892,20721,24204,0.021,0,2,264998.88,263216,267354,45878.886,42657,49115
14,0.0,0,0,0.0,0,0,52.598,31,76,32814.95,30885,34319,0.054,0,2,255107.49,253442,257403,65385.765,62517,68162
15,0.0,0,0,0.0,0,0,112.549,82,147,42849.029,41001,44387,0.172,0,3,245581.762,243832,247698,83412.821,80958,86283
16,0.0,0,0,0.0,0,0,230.327,181,304,53076.313,51276,54740,0.522,0,3,236411.483,234637,238452,99727.739,97334,102238
17,0.0,0,0,0.0,0,0,430.506,359,506,63945.139,62122,65807,1.604,0,8,227587.646,225820,229499,113928.685,111739,116123
18,0.0,0,0,0.0,0,0,694.529,580,788,75948.996,73967,78156,4.674,0,14,219094.855,217507,220824,125613.838,123697,127431
19,0.0,0,0,0.0,0,0,936.301,830,1033,89488.47,87195,91861,11.878,2,24,210910.36,209347,212600,134551.82,132953,135884
20,0.0,0,0,0.0,0,0,1073.15,966,1175,104747.718,102224,107199,24.48,9,38,203034.129,201548,204559,140699.554,139478,141934
21,0.0,0,0,0.0,0,0,1106.448,989,1216,121626.3,118613,124362,42.728,25,61,195452.171,193986,197046,144210.643,143054,145369
22,0.0,0,0,0.0,0,0,1105.383,993,1206,139834.459,136588,142806,64.565,41,91,188151.55,186572,189886,145378.988,144240,146401
23,0.0,0,0,0.0,0,0,1101.848,991,1214,159036.49,155612,162282,89.006,65,131,181129.463,179601,182749,144546.52,143254,145804
24,0.0,0,0,0.0,0,0,1094.181,970,1200,178907.225,175279,182014,115.464,84,159,174368.298,172810,176060,142107.909,140758,143389
25,0.0,0,0,0.0,0,0,1084.989,955,1205,199131.312,195354,202130,143.029,106,198,167856.935,166331,169425,138436.301,136958,139922
26,0.0,0,0,0.0,0,0,1074.029,938,1191,219415.886,215610,222458,171.164,127,228,161586.418,160062,163108,133872.898,132595,135353
27,0.0,0,0,0.0,0,0,1062.874,935,1163,239525.448,235754,242685,199.337,154,254,155555.784,154043,156884,128676.262,127387,130426
28,0.0,0,0,0.0,0,0,1051.011,931,1149,259285.216,255812,262379,227.587,187,285,149747.403,148194,151037,123080.065,121695,124692
