age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,65397.71335678392,64592.0351758794,66302.1407035176,6358.410065326632,5759.336683417086,6965.668341708542,861.1863517587939,786.2964824120603,937.1256281407035,1020903.2939447237,1019722.6231155779,1022084.0351758794,610.6304120603015,535.6030150753769,682.4572864321608,67385.16773366835,66440.80904522612,68305.98994974875,40671.697115577896,40054.56783919598,41280.9296482412,average
1,99.0,31044.278030150752,30655.1608040201,31572.22110552764,3204.0418391959797,2883.597989949749,3528.9497487437184,341.7605226130653,296.4924623115578,392.1256281407035,516208.2874924624,515489.22110552766,516902.1557788945,581.4916281407037,513.6482412060302,654.321608040201,37078.14721105528,36431.005025125625,37715.65326633166,19256.453949748746,18869.502512562813,19637.180904522615,average
2,99.0,32839.006547738696,32376.69849246231,33382.668341708544,3340.3572713567837,3015.4472361809044,3673.462311557789,361.4345427135678,311.9899497487437,413.9145728643216,537692.7903266331,536862.8542713568,538422.3015075377,604.8513618090451,528.7085427135678,678.6733668341709,38663.68954271357,38000.884422110554,39351.68844221105,20074.516020100502,19691.19095477387,20482.336683417085,average
3,99.0,39764.5325879397,39211.93969849246,40413.9648241206,4066.622085427136,3668.5125628140704,4465.658291457286,384.55522613065324,335.1005025125628,437.45226130653265,654132.324638191,653204.7788944724,655091.6331658291,1474.3633869346734,1362.321608040201,1574.608040201005,47064.86607035175,46295.86432160804,47838.150753768845,24440.86315075377,23986.934673366835,24905.54773869347,average
4,99.0,35669.78137688442,35184.80904522613,36242.236180904525,3567.2688140703517,3230.472361809045,3916.5075376884424,406.04390452261305,354.6884422110553,459.83417085427135,570062.8920251257,569258.296482412,570934.5427135678,4192.549628140703,4014.879396984925,4361.37688442211,41285.26603015076,40543.391959798995,41970.08040201005,21440.71602512563,21019.27638190955,21843.085427135677,average
5,99.0,32693.3811758794,32291.140703517587,33162.23115577889,3016.836638190955,2741.110552763819,3301.321608040201,517.7329648241206,456.13065326633165,577.3768844221106,473212.8599396984,472393.4070351759,473994.77889447234,9777.539391959801,9502.341708542714,10076.08040201005,34922.43212562815,34282.331658291456,35581.09547738694,18132.6850201005,17739.768844221104,18491.130653266333,average
6,99.0,35428.6525678392,35036.306532663315,35906.9648241206,3175.2991005025124,2907.356783919598,3456.4874371859296,812.7647135678391,739.4170854271357,890.8391959798995,474550.1872361809,473573.3216080402,475524.45728643215,32541.626185929646,31923.19095477387,33140.39698492462,36752.84925125628,36130.30150753769,37363.86934673367,19086.42275879397,18720.361809045226,19455.42713567839,average
7,99.0,10421.94209045226,10305.492462311558,10540.804020100502,568.341864321608,503.32663316582915,636.6884422110553,60.47881407035176,41.11557788944724,82.64321608040201,86389.12082914572,86141.49246231155,86639.25125628141,255.0338592964824,212.95979899497488,304.86934673366835,6568.903994974875,6361.336683417086,6798.48743718593,3411.794180904522,3274.35175879397,3545.0502512562816,average
,,35407.41096670854,34956.697864321606,35940.40389447236,3412.1472097989954,3088.645100502513,3743.0929648241204,468.2446300251256,415.1538944723618,523.9139447236182,541643.9695540201,540830.7493718592,542449.1444723618,6254.760731783919,6074.206658291458,6434.097989949749,38715.16524497487,38060.740577889446,39365.62688442211,20814.393527638193,20419.494346733667,21205.08605527638,aoa
,,15003.5485262723,14814.88350794353,15214.7530843928,1580.276777168461,1432.9726502717992,1728.5388043977619,261.8884198995325,244.73459270898024,278.7743684456886,256418.94308641736,256175.4319921392,256667.04761589514,11100.029383007028,10909.15403883005,11285.773594677165,16701.54853102506,16496.42343978765,16893.711185787743,10168.9904651113,10039.772870617942,10298.573922862892,std
