day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,810056.344,810029,810082,67.384,40,96,0.0,0,0,0.0,0,0,0.0,0,0,6.156,0,16,0.0,0,0
1,809965.349,809905,810004,144.463,105,200,0.0,0,0,0.479,0,3,0.0,0,0,17.393,6,31,0.143,0,3
2,809842.187,809782,809900,246.33,191,299,0.0,0,0,1.832,0,7,0.0,0,0,34.142,17,57,0.566,0,4
3,809671.901,809590,809749,385.001,322,457,0.0,0,0,4.333,0,15,0.0,0,0,58.382,39,87,1.343,0,6
4,809433.934,809319,809558,578.559,474,675,0.0,0,0,8.836,1,23,0.0,0,0,91.398,63,134,2.625,0,8
5,809104.552,808936,809263,844.44,713,994,0.001,0,1,15.804,2,30,0.0,0,0,138.192,96,183,4.705,0,13
6,808647.234,808455,808895,1211.524,997,1371,0.004,0,1,26.156,11,46,0.0,0,0,204.28,153,273,7.939,0,20
7,808012.822,807759,808390,1721.279,1395,1937,0.008,0,2,41.507,21,68,0.0,0,0,294.261,227,362,12.518,2,28
8,807137.494,806748,807674,2421.92,1964,2732,0.026,0,2,63.689,41,89,0.0,0,0,419.759,339,510,18.734,7,36
9,805930.688,805409,806597,3385.646,2853,3853,0.059,0,2,95.379,66,134,0.0,0,0,594.309,486,699,27.625,14,48
10,804265.674,803483,805129,4715.362,4026,5411,0.156,0,3,140.179,102,182,0.001,0,1,833.812,701,972,39.988,20,62
11,801970.779,800855,803241,6544.028,5527,7515,0.274,0,4,203.602,156,258,0.001,0,1,1166.449,1004,1345,56.886,33,79
12,798818.992,797195,800588,9051.746,7649,10437,0.494,0,4,292.352,236,367,0.001,0,1,1624.976,1386,1848,80.027,47,116
13,794490.7,792295,796906,12492.13,10584,14282,0.798,0,4,417.306,338,502,0.002,0,1,2254.051,1895,2589,111.652,71,153
14,788567.93,785234,792005,17193.193,14431,19955,1.222,0,6,590.254,492,700,0.004,0,1,3119.46,2630,3580,155.685,113,197
15,780481.194,775797,785217,23599.705,19888,27390,1.784,0,7,829.927,693,981,0.01,0,1,4308.333,3555,5007,216.174,160,276
