day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,601006.598,600980,601033,50.009,24,75,0.0,0,0,0.0,0,0,0.0,0,0,4.539,0,13,0.0,0,0
1,600944.545,600906,600974,101.753,71,135,0.0,0,0,0.316,0,4,0.0,0,0,12.999,2,26,0.114,0,3
2,600870.745,600817,600915,160.465,112,206,0.0,0,0,1.241,0,6,0.0,0,0,24.861,9,42,0.422,0,5
3,600779.484,600707,600836,230.553,184,291,0.0,0,0,3.125,0,10,0.0,0,0,40.861,18,66,0.983,0,6
4,600663.983,600596,600733,318.176,253,380,0.0,0,0,6.179,0,16,0.0,0,0,61.419,34,93,1.971,0,8
5,600514.402,600435,600603,431.417,336,497,0.002,0,1,10.655,2,23,0.0,0,0,87.547,57,121,3.369,0,10
6,600319.787,600213,600416,578.915,485,662,0.003,0,1,17.362,6,32,0.0,0,0,120.699,83,162,5.3,0,15
7,600062.528,599905,600207,774.565,647,899,0.019,0,2,26.418,10,47,0.0,0,0,163.641,121,210,7.958,0,20
8,599721.1,599540,599923,1035.258,861,1191,0.044,0,2,38.607,14,63,0.0,0,0,219.832,173,287,11.428,2,28
9,599263.793,599048,599542,1386.43,1150,1564,0.096,0,2,55.261,22,86,0.0,0,0,293.292,234,362,15.94,4,34
10,598649.747,598344,599009,1860.051,1567,2139,0.184,0,3,77.699,41,119,0.002,0,1,390.085,312,470,21.834,8,46
11,597819.547,597420,598326,2504.409,2081,2825,0.341,0,4,107.745,70,159,0.004,0,1,517.953,422,613,29.119,13,53
12,596696.422,596163,597363,3378.763,2847,3799,0.599,0,5,147.855,98,203,0.009,0,1,689.481,585,810,38.926,21,60
13,595172.416,594509,596053,4568.721,3868,5145,0.935,0,5,200.713,144,262,0.017,0,1,920.862,775,1070,51.576,28,77
14,593099.17,592160,594288,6192.6,5272,7025,1.376,0,7,272.219,201,331,0.027,0,1,1231.966,1068,1433,68.748,40,101
15,590284.634,588978,591894,8398.867,7119,9540,1.953,0,7,367.112,297,436,0.046,0,1,1654.761,1443,1887,91.618,54,125
