day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,665147.757,665091,665200,179.373,128,231,0.0,0,0,0.0,0,0,0.0,0,0,89.577,59,130,0.0,0,0
1,664503.162,664372,664630,625.623,526,737,0.0,0,0,4.712,0,13,0.0,0,0,228.161,173,294,4.829,0,15
2,663340.388,663110,663522,1408.779,1253,1553,0.0,0,0,16.551,7,33,0.0,0,0,491.274,410,559,17.06,4,32
3,661212.633,660900,661515,2835.657,2605,3061,0.0,0,0,41.82,20,65,0.0,0,0,972.604,875,1117,42.337,25,66
4,657349.382,656821,657942,5413.703,5018,5805,0.0,0,0,92.3,65,129,0.0,0,0,1852.029,1673,2040,91.448,64,130
5,650374.85,649381,651358,10046.913,9402,10870,0.366,0,4,190.806,150,235,0.0,0,0,3450.296,3135,3761,180.358,134,227
6,637861.892,636204,639612,18327.956,17276,19500,1.794,0,9,380.057,300,452,0.001,0,1,6334.028,5845,6773,340.097,280,410
7,615690.301,612531,618524,32881.343,30996,35008,4.815,0,13,730.645,605,825,0.001,0,1,11519.921,10731,12243,627.987,530,745
8,577148.391,571753,581875,57851.581,54900,61168,10.447,1,22,1369.845,1211,1527,0.006,0,1,20745.087,19520,22267,1147.363,1002,1287
9,512451.619,504061,520111,98759.17,94153,103713,20.765,7,37,2525.431,2306,2731,0.018,0,1,36881.694,34730,39389,2074.027,1846,2293
10,410696.101,397956,422462,160003.715,153318,167046,39.651,21,67,4585.711,4243,4920,0.036,0,1,64290.784,60904,68121,3714.268,3385,4009
11,268893.487,253469,284220,236229.685,228557,242965,73.687,48,102,8190.265,7673,8747,0.092,0,2,108418.126,103259,114384,6543.617,6066,7010
12,112558.208,98307,126421,295802.994,292439,298937,133.876,94,170,14304.491,13549,15155,0.211,0,3,172815.363,165912,180439,11245.856,10641,12006
13,8307.972,2976,13686,278946.369,271101,286053,235.968,185,282,24159.516,22977,25410,0.518,0,4,251501.26,243605,259712,18555.74,17563,19539
14,0.0,0,0,173077.807,163149,182296,400.227,315,460,38809.189,37035,40576,1.367,0,6,321102.742,315845,326676,28650.342,27444,29812
15,0.0,0,0,102216.263,96273,107615,637.828,557,733,58315.363,56189,60858,3.559,0,10,355765.069,353221,358050,40213.552,38936,41481
16,0.0,0,0,60362.149,56846,63549,923.458,835,1045,81685.153,79175,84545,9.342,1,20,367656.084,366241,369109,50341.793,49122,51567
17,0.0,0,0,35654.274,33589,37628,1160.349,1053,1265,108776.177,105581,112157,22.022,10,42,366525.37,365255,367893,56859.97,56020,57667
18,0.0,0,0,21053.131,19740,22325,1240.724,1130,1364,139526.684,136028,143271,44.671,27,71,358144.939,356398,359860,58668.789,57826,59423
19,0.0,0,0,12434.998,11708,13289,1229.503,1120,1351,172727.527,169184,176342,74.152,49,111,345867.145,344170,347926,56303.592,55429,57078
20,0.0,0,0,7343.312,6790,7963,1230.096,1130,1344,205981.723,202310,210217,104.995,74,146,331664.147,329653,333955,51831.139,50917,52756
21,0.0,0,0,4338.672,3984,4719,1213.847,1110,1340,237961.729,234197,242098,135.304,99,174,316692.092,314477,319108,46552.156,45705,47452
22,0.0,0,0,2563.662,2324,2831,1205.867,1102,1312,268031.557,264361,271827,162.949,125,198,301603.041,299436,304134,41159.131,40400,41864
23,0.0,0,0,1514.397,1343,1695,1188.918,1070,1305,295952.134,292667,299502,187.83,145,230,286774.768,284550,289222,36031.332,35239,36837
24,0.0,0,0,893.365,775,1022,1176.359,1074,1290,321693.597,318807,325216,210.067,171,257,272400.355,270077,274668,31332.815,30649,32110
25,0.0,0,0,527.578,438,634,1160.947,1059,1270,345340.724,342605,348560,229.375,187,279,258582.476,256341,260767,27133.831,26518,27900
26,0.0,0,0,311.158,232,388,1145.913,1044,1251,367023.888,364523,369779,246.284,199,296,245376.785,243453,247381,23426.838,22762,24056
27,0.0,0,0,183.395,128,254,1131.223,1030,1227,386924.746,384718,389487,260.989,212,312,232781.449,230878,234525,20182.72,19568,20633
28,0.0,0,0,108.615,67,156,1115.358,1009,1200,405187.306,403294,407533,273.744,227,327,220804.636,219041,222367,17366.968,16898,17826
29,0.0,0,0,64.24,31,103,1099.529,990,1189,421972.797,420139,424092,284.538,236,334,209425.484,207871,210953,14926.214,14372,15384
30,0.0,0,0,37.829,14,68,1083.511,968,1172,437422.847,435583,439387,293.971,242,343,198617.242,197067,200246,12822.313,12322,13223
31,0.0,0,0,22.532,6,46,1067.908,947,1159,451666.056,450063,453689,302.248,247,351,188361.347,186762,189995,11011.522,10600,11434
