day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,809760.956,809693,809824,218.12,170,281,0.0,0,0,0.0,0,0,0.0,0,0,109.996,73,155,0.0,0,0
1,808962.43,808815,809094,776.577,663,918,0.0,0,0,5.707,0,15,0.0,0,0,277.91,215,338,5.934,1,16
2,807511.175,807258,807714,1759.383,1613,1984,0.0,0,0,19.963,6,37,0.0,0,0,602.779,523,701,20.374,6,37
3,804840.631,804483,805180,3559.196,3287,3830,0.0,0,0,51.268,28,85,0.0,0,0,1200.947,1062,1323,51.208,30,78
4,799986.861,799288,800592,6802.952,6295,7388,0.0,0,0,113.599,75,154,0.0,0,0,2303.853,2113,2516,112.041,82,150
5,791197.73,790018,792277,12659.21,11876,13514,0.422,0,4,236.431,186,298,0.0,0,0,4307.256,3966,4639,222.966,178,277
6,775421.863,773454,777272,23102.113,21833,24426,1.931,0,7,471.46,396,557,0.001,0,1,7943.335,7444,8437,423.443,350,507
7,747462.646,743857,751202,41458.828,38879,43968,5.019,0,12,910.357,790,1017,0.005,0,1,14480.187,13641,15322,786.867,685,892
8,698909.358,692990,705251,72903.325,68642,76644,11.236,3,25,1714.004,1567,1880,0.012,0,1,26108.789,24700,27538,1439.318,1288,1648
9,617600.626,607200,627482,124244.619,118267,130709,22.537,8,40,3167.604,2921,3446,0.025,0,2,46444.429,43905,49015,2608.889,2371,2859
10,490318.277,475607,505356,200561.779,191900,208684,43.374,25,69,5764.313,5395,6192,0.076,0,2,80914.447,76621,85433,4676.852,4307,5032
11,314573.348,295275,333641,294101.54,285021,303283,80.691,54,113,10301.83,9645,10958,0.199,0,3,136219.326,129776,143305,8241.059,7703,8880
12,124729.092,107799,141988,363488.892,359845,366397,146.172,110,189,17998.668,17049,18888,0.493,0,4,216329.807,207730,226157,14158.508,13311,15005
13,4915.814,0,11394,334480.643,323127,343297,257.707,204,314,30353.729,28888,31785,1.215,0,5,312820.343,303220,323707,23292.947,22152,24525
14,0.0,0,0,202471.675,191059,214459,437.858,371,526,48630.211,46476,50533,3.32,0,9,395723.433,388920,402626,35802.625,34061,37434
15,0.0,0,0,119584.43,112645,126399,698.031,594,792,72781.265,70186,75447,8.879,1,20,435240.646,432415,438465,49915.803,48127,51379
16,0.0,0,0,70622.213,66531,74622,1012.218,901,1109,101593.216,98404,104843,23.121,10,42,448160.181,446640,449772,62045.058,60398,63448
17,0.0,0,0,41712.87,39415,44175,1271.704,1150,1381,134886.341,131217,138515,54.693,33,80,445910.939,444116,447520,69640.932,68589,70473
18,0.0,0,0,24631.101,23182,26255,1358.704,1259,1463,172589.351,168215,176651,110.193,72,146,435218.259,433291,437065,71442.26,70621,72256
19,0.0,0,0,14550.295,13686,15652,1345.497,1234,1455,213103.264,208656,216980,182.995,138,227,420012.041,418070,421832,68271.794,67238,69138
20,0.0,0,0,8590.071,8016,9316,1344.998,1237,1449,253506.69,249015,257449,258.06,207,326,402606.207,400519,404392,62687.361,61555,63915
21,0.0,0,0,5072.098,4706,5446,1325.681,1213,1430,292276.935,288236,296161,330.954,274,404,384344.59,382082,386268,56220.114,55340,57267
22,0.0,0,0,2995.6,2687,3264,1315.767,1201,1415,328682.282,324996,332649,397.865,336,473,365978.979,363544,367913,49664.537,48657,50707
23,0.0,0,0,1769.124,1558,1972,1296.292,1177,1394,362461.787,358972,366193,458.07,390,538,347948.193,345571,349892,43457.604,42597,44336
24,0.0,0,0,1045.517,897,1179,1281.26,1175,1392,393589.554,390600,397010,511.577,438,596,330482.125,328192,332451,37777.922,36959,38666
25,0.0,0,0,616.37,509,749,1262.988,1142,1359,422194.1,419506,425122,558.019,478,651,313708.046,311636,315686,32695.682,31944,33419
26,0.0,0,0,364.794,290,444,1246.217,1108,1346,448423.144,445730,451174,599.034,513,694,297675.464,295631,299763,28217.368,27466,28974
27,0.0,0,0,215.505,161,278,1228.45,1096,1326,472498.389,470174,475232,634.477,546,720,282385.113,280223,284301,24300.4,23741,24977
28,0.0,0,0,127.106,87,171,1210.541,1098,1312,494575.464,492325,497037,665.018,584,745,267855.875,265843,269742,20904.985,20341,21483
29,0.0,0,0,74.835,44,113,1192.876,1069,1295,514881.533,512683,517243,691.601,610,775,254044.602,252100,255734,17966.452,17500,18516
30,0.0,0,0,43.991,21,71,1174.822,1068,1275,533561.636,531639,535766,714.394,632,806,240942.218,239078,242633,15430.841,14802,15900
31,0.0,0,0,25.961,10,46,1156.265,1042,1272,550793.629,548896,552654,734.352,654,826,228499.699,226854,230274,13251.078,12751,13712
32,0.0,0,0,15.52,1,32,1138.081,1017,1255,566712.478,564853,568498,751.366,671,846,216690.73,215112,218370,11377.601,10957,11778
33,0.0,0,0,9.082,0,24,1119.734,1016,1230,581438.059,579702,583206,766.163,686,855,205500.901,203933,207011,9762.538,9398,10200
34,0.0,0,0,5.458,0,19,1101.661,993,1206,595092.481,593443,596804,778.768,702,872,194879.082,193377,196374,8378.951,8070,8710
35,0.0,0,0,3.228,0,12,1083.102,973,1176,607768.673,606193,609323,789.994,707,880,184809.793,183350,186335,7190.093,6903,7482
36,0.0,0,0,1.925,0,10,1064.059,956,1161,619559.737,618104,621008,799.682,717,893,175256.729,173890,176673,6167.203,5894,6423
