day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,664922.907,664848,664997,475.32,400,545,0.0,0,0,0.0,0,0,0.0,0,0,41.616,19,66,0.0,0,0
1,664350.138,664241,664436,948.13,867,1040,0.0,0,0,1.889,0,7,0.0,0,0,117.775,86,159,1.032,0,7
2,663686.878,663531,663824,1463.629,1341,1599,0.0,0,0,7.201,0,17,0.0,0,0,228.207,183,288,4.277,0,14
3,662901.109,662714,663067,2048.936,1908,2199,0.0,0,0,17.729,6,32,0.0,0,0,374.873,320,458,10.431,3,23
4,661952.947,661741,662150,2738.634,2572,2914,0.0,0,0,34.793,17,55,0.0,0,0,560.238,493,647,20.362,8,37
5,660806.602,660531,661056,3557.757,3342,3766,0.002,0,1,61.07,36,86,0.0,0,0,789.97,705,877,34.958,19,56
6,659409.03,659061,659742,4545.922,4249,4795,0.025,0,1,97.86,73,128,0.0,0,0,1073.89,962,1197,55.077,32,84
7,657709.928,657266,658163,5736.786,5348,6112,0.082,0,2,147.873,110,195,0.0,0,0,1422.906,1307,1546,81.621,57,118
8,655648.282,655160,656136,7171.728,6796,7564,0.282,0,3,214.993,168,279,0.0,0,0,1848.447,1707,1990,115.554,81,149
9,653148.808,652549,653769,8901.129,8418,9320,0.642,0,5,303.287,237,365,0.0,0,0,2365.919,2170,2540,157.671,120,203
10,650121.544,649413,650872,10986.577,10434,11566,1.254,0,6,417.343,339,490,0.0,0,0,2994.828,2789,3213,209.983,164,263
11,646461.972,645688,647361,13494.173,12865,14072,2.098,0,8,562.392,475,646,0.003,0,1,3759.317,3534,3979,274.133,221,329
12,642038.472,641127,643027,16516.839,15832,17250,3.356,0,10,746.887,632,849,0.007,0,1,4683.27,4404,4968,351.474,291,430
13,636716.364,635670,637925,20133.502,19297,20897,5.106,0,17,977.443,859,1087,0.012,0,1,5804.434,5445,6126,446.105,374,532
14,630322.325,628985,631830,24461.298,23377,25501,7.318,1,19,1265.804,1133,1384,0.019,0,1,7154.932,6776,7510,560.456,469,637
15,622659.059,621154,624395,29621.967,28321,30739,10.101,1,21,1622.515,1494,1771,0.03,0,1,8784.75,8318,9185,698.662,605,781
