day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,632416.357,632366,632461,219.698,174,273,0.0,0,0,0.0,0,0,0.0,0,0,7.394,1,21,0.0,0,0
1,632170.273,632100,632233,432.535,376,506,0.0,0,0,0.447,0,5,0.0,0,0,21.255,8,35,0.671,0,5
2,631904.777,631818,631976,649.579,572,735,0.0,0,0,1.763,0,7,0.0,0,0,40.749,23,57,2.686,0,9
3,631614.187,631508,631712,875.661,807,977,0.0,0,0,4.221,0,12,0.0,0,0,65.847,42,97,6.632,0,17
4,631292.292,631186,631398,1117.295,1018,1245,0.0,0,0,8.276,1,18,0.0,0,0,96.14,69,124,12.836,3,26
5,630927.769,630794,631064,1383.839,1256,1544,0.005,0,2,14.258,4,28,0.0,0,0,132.119,94,163,22.081,9,39
6,630511.916,630357,630695,1682.119,1514,1837,0.043,0,3,22.398,10,41,0.0,0,0,174.687,130,213,34.317,17,56
7,630034.986,629861,630248,2020.689,1854,2185,0.166,0,3,33.224,17,51,0.001,0,1,223.975,170,272,50.242,25,76
8,629483.945,629255,629742,2408.302,2214,2613,0.453,0,4,47.675,30,73,0.003,0,1,280.675,224,337,70.18,47,98
9,628843.353,628611,629159,2857.736,2617,3061,1.048,0,5,66.19,39,98,0.005,0,1,345.847,289,404,94.65,62,130
10,628093.04,627815,628431,3384.993,3131,3622,2.025,0,8,89.776,62,130,0.025,0,1,420.408,362,503,123.535,83,172
11,627215.695,626940,627601,4000.939,3737,4267,3.505,0,12,119.066,88,157,0.058,0,2,507.139,438,614,157.362,109,204
12,626182.576,625819,626614,4727.965,4453,5002,5.6,0,16,155.622,122,199,0.112,0,3,608.016,535,699,196.477,143,246
13,624963.37,624534,625444,5588.372,5288,5917,8.306,1,21,200.497,161,252,0.21,0,3,724.57,653,825,242.717,185,302
14,623520.798,623017,624003,6609.728,6296,6979,12.068,3,26,253.807,207,308,0.351,0,3,862.132,772,961,295.854,241,354
15,621811.071,621212,622371,7825.274,7441,8346,16.721,6,36,318.721,261,373,0.575,0,4,1021.611,927,1136,357.88,296,433
16,619774.107,619057,620383,9281.265,8873,9865,22.696,8,42,396.928,335,455,0.878,0,6,1209.012,1091,1327,429.713,357,510
17,617347.187,616528,618039,11021.092,10523,11675,29.91,14,55,490.568,417,554,1.283,0,6,1430.686,1295,1582,513.452,430,591
18,614454.256,613445,615180,13101.146,12596,13866,38.617,19,64,602.024,512,693,1.839,0,9,1692.411,1556,1857,611.469,536,702
19,611002.246,609777,611834,15590.836,14928,16491,48.737,27,71,734.755,636,826,2.622,0,10,2003.207,1857,2163,726.96,640,848
20,606886.055,605308,607862,18566.502,17784,19766,60.953,37,89,892.463,790,1036,3.573,0,11,2371.41,2212,2536,861.916,768,979
21,601982.842,600134,603240,22113.937,21095,23488,74.972,50,106,1080.534,966,1238,4.837,0,13,2808.261,2632,2987,1021.82,919,1133
22,596141.976,594024,597684,26340.551,25103,27848,91.759,60,125,1302.102,1175,1443,6.437,0,17,3333.647,3115,3526,1210.264,1086,1327
23,592111.643,589783,593800,28470.222,27228,30061,111.011,79,146,1565.436,1441,1697,8.459,0,19,3947.412,3719,4186,1434.032,1307,1596
24,587282.285,584675,589239,31242.307,29830,32981,133.651,98,173,1877.548,1735,2020,10.999,2,22,4591.899,4326,4896,1698.687,1536,1861
25,581674.14,578738,584000,34595.157,32950,36491,159.977,122,207,2243.816,2086,2430,14.27,4,27,5281.968,4987,5582,2005.299,1843,2190
26,575307.798,572009,577922,38464.164,36707,40514,190.489,150,238,2667.923,2512,2856,18.331,6,37,6033.983,5718,6434,2350.61,2196,2566
27,568173.006,564638,570991,42823.12,40965,44982,225.294,180,274,3158.818,2968,3363,23.726,9,45,6858.175,6456,7286,2737.758,2540,2986
28,560256.819,556091,563320,47647.895,45678,50266,264.732,199,313,3721.807,3521,3985,30.626,15,55,7768.09,7315,8240,3171.685,2931,3424
29,551547.132,546912,554957,52920.624,50752,56003,310.423,242,364,4368.644,4124,4677,39.384,23,68,8771.093,8295,9243,3652.337,3379,3954
30,542017.736,536973,545728,58628.165,56266,61855,360.944,291,418,5108.119,4823,5466,50.661,28,82,9880.36,9382,10474,4184.129,3868,4455
31,531642.232,526252,535781,64771.744,62065,68066,416.864,358,487,5952.31,5635,6376,65.149,37,98,11099.168,10608,11769,4770.727,4409,5044
32,520410.218,514577,524955,71328.084,68421,74639,477.004,409,554,6912.722,6570,7411,83.674,55,115,12431.742,11829,13266,5417.123,5043,5747
33,508310.639,501733,513201,78278.028,75185,82090,540.742,469,619,8001.597,7637,8551,107.312,76,140,13888.088,13229,14811,6125.355,5734,6439
34,495334.501,488398,500928,85604.055,82232,89519,607.508,525,698,9231.855,8804,9809,137.016,98,179,15469.539,14775,16405,6905.648,6520,7309
35,481484.929,473867,487537,93273.184,89716,97542,675.825,587,775,10617.619,10148,11213,173.769,137,222,17184.225,16409,18252,7758.066,7304,8237
36,466781.518,458741,473204,101238.759,97440,105621,744.435,647,864,12173.736,11629,12885,219.06,174,275,19033.313,18178,20170,8687.91,8225,9219
37,451246.577,442843,458151,109461.587,105385,113960,812.246,729,904,13918.373,13324,14678,273.615,222,336,21013.906,20095,22254,9702.667,9193,10242
38,434924.161,426067,442154,117877.928,113831,122451,877.149,786,973,15864.968,15212,16769,339.603,280,414,23129.739,22219,24411,10801.746,10233,11405
39,417853.42,408653,425664,126436.07,122149,131117,939.73,864,1031,18027.996,17303,19046,418.218,350,500,25379.005,24437,26709,11994.211,11391,12605
40,400110.428,390537,408184,135050.65,130788,139703,997.433,906,1104,20427.775,19647,21597,510.033,438,599,27752.962,26768,29211,13278.697,12548,13976
41,381791.405,372000,390236,143618.882,139125,148263,1051.326,947,1147,23080.501,22154,24398,617.856,547,712,30256.227,29107,31693,14649.034,13809,15489
42,362988.327,352892,371727,152053.64,147450,156633,1099.229,992,1210,26004.368,25045,27507,741.778,659,860,32866.025,31621,34359,16118.348,15195,16965
43,343827.591,333663,352505,160241.14,155937,164543,1143.104,1051,1242,29210.771,28086,30934,883.991,788,1012,35577.887,34379,37051,17679.757,16754,18504
44,324431.439,314127,333023,168070.578,164241,172063,1182.15,1089,1293,32719.277,31478,34552,1044.07,933,1185,38379.851,37115,39942,19328.108,18363,20203
45,304926.011,294679,313684,175450.328,171707,179087,1216.375,1120,1316,36547.171,35000,38494,1224.595,1108,1379,41248.748,39958,42910,21063.641,20118,21988
46,285475.477,275572,293981,182230.923,179045,185292,1245.744,1152,1356,40703.196,39098,42790,1425.83,1282,1568,44178.133,42903,45720,22877.688,21986,23876
47,266209.313,256625,274679,188337.054,185351,191219,1271.464,1163,1376,45201.657,43363,47572,1650.066,1506,1828,47139.681,45806,48732,24765.647,23856,25651
48,247268.127,237791,255583,193678.293,190897,196256,1294.983,1198,1416,50058.95,48125,52542,1897.916,1739,2074,50110.778,48741,51588,26713.43,25735,27693
49,228784.899,219591,237119,198181.099,195786,200276,1315.531,1221,1445,55278.518,53224,57821,2168.902,2009,2359,53060.381,51653,54541,28717.926,27736,29908
50,210896.291,201976,218975,201758.678,199640,203600,1335.125,1228,1454,60868.845,58621,63623,2465.24,2281,2665,55974.82,54513,57430,30761.964,29734,31924
51,193698.336,185066,201373,204393.533,202532,206074,1353.746,1258,1464,66831.312,64424,69819,2787.83,2599,3020,58819.251,57361,60277,32832.043,31791,34117
52,177288.673,169315,184553,206050.047,204371,207611,1370.966,1272,1497,73174.659,70481,76447,3137.61,2948,3362,61574.801,60056,63052,34912.965,33801,36185
53,161740.12,153911,168336,206717.829,205156,208194,1387.314,1286,1522,79899.499,76954,83468,3514.108,3304,3762,64213.992,62680,65607,36988.913,35787,38232
54,147118.698,139903,153358,206411.413,205173,207632,1403.789,1293,1537,87002.617,83802,90784,3919.771,3688,4174,66711.023,65149,68122,39036.163,38028,40401
55,133447.282,126651,139226,205179.579,203744,206521,1419.879,1318,1547,94468.153,91262,98529,4351.428,4122,4603,69049.02,67521,70396,41049.58,39936,42201
56,120753.53,114486,126220,203056.664,201347,204398,1435.394,1343,1548,102300.058,98897,106478,4812.106,4551,5083,71208.225,69792,72504,42998.023,41882,44098
57,109038.422,103310,113946,200112.502,198052,201725,1451.25,1343,1556,110485.608,106918,114678,5301.285,5038,5608,73165.614,71879,74442,44878.153,43891,45910
58,98293.471,93096,102672,196403.114,193969,198413,1466.715,1359,1577,119010.355,115241,123552,5817.584,5525,6104,74912.579,73761,76144,46665.261,45683,47713
59,88474.04,83933,92435,192041.246,189080,194264,1482.029,1379,1594,127850.596,124140,132715,6362.48,6020,6700,76438.546,75281,77634,48351.869,47290,49419
60,79551.204,75302,83324,187097.084,183864,189330,1496.604,1374,1602,136998.469,133197,142152,6936.369,6608,7309,77733.718,76554,78897,49902.759,48959,50968
61,71476.238,67758,74847,181659.89,178233,184234,1512.15,1389,1622,146422.026,142328,151756,7534.833,7171,7934,78796.478,77564,79898,51328.349,50389,52479
62,64193.53,60941,67177,175830.479,172188,178525,1527.622,1415,1624,156099.459,151825,161356,8157.566,7804,8541,79627.575,78405,80539,52605.404,51673,53604
63,57650.86,54670,60364,169679.171,165897,172557,1543.917,1438,1658,166013.957,161723,171391,8802.022,8443,9217,80221.958,79185,81105,53734.4,52724,54615
64,51791.712,49119,54251,163285.915,159319,166459,1559.02,1453,1668,176126.755,171655,181445,9468.94,9057,9886,80595.206,79561,81420,54698.088,53719,55497
65,46550.676,44266,48782,156736.047,152674,159723,1574.135,1469,1683,186420.312,182057,191790,10155.011,9717,10539,80744.483,79816,81588,55498.819,54463,56363
66,41875.584,39807,43881,150090.509,146030,152859,1590.131,1479,1712,196856.296,192384,202403,10858.455,10417,11240,80681.047,79904,81475,56132.433,55165,56927
67,37714.075,35868,39634,143412.643,139503,146007,1605.942,1487,1727,207412.181,203152,212942,11577.162,11104,11973,80412.285,79606,81232,56598.598,55748,57394
68,34008.079,32365,35704,136761.924,133086,139350,1621.536,1497,1748,218058.88,213547,223547,12310.003,11849,12720,79958.528,79117,80826,56896.752,56005,57760
69,30713.305,29253,32183,130175.79,126662,132603,1637.425,1518,1762,228770.516,224562,234246,13054.585,12593,13443,79324.019,78555,80143,57030.338,55951,57919
70,27788.173,26511,29053,123700.418,120380,126432,1652.283,1534,1769,239508.271,235152,244863,13808.502,13317,14258,78523.456,77702,79433,57005.583,56039,57879
71,25193.586,24039,26398,117361.249,114094,120011,1668.662,1547,1792,250235.078,245747,255788,14567.359,14036,15028,77574.503,76725,78515,56846.713,55852,57754
72,22888.983,21844,23968,111189.903,108037,113614,1685.297,1547,1811,260954.059,256557,266555,15331.438,14786,15757,76482.927,75623,77542,56529.746,55565,57443
73,20839.518,19854,21838,105213.901,102273,107602,1701.81,1571,1840,271618.557,267209,276984,16097.086,15553,16538,75262.315,74328,76344,56086.281,55261,57060
74,19019.41,18109,19882,99436.979,96605,101778,1716.97,1584,1859,282209.25,277812,287622,16864.994,16304,17317,73936.096,73046,74965,55511.484,54741,56338
75,17398.698,16601,18172,93874.81,91129,96036,1732.745,1582,1861,292699.435,288322,297977,17631.149,17052,18075,72514.065,71588,73514,54816.717,53930,55574
