day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
1,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
2,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
3,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
4,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
5,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
6,113092.972,113087,113093,0.028,0,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
7,113092.766,113083,113093,0.227,0,10,0.0,0,0,0.0,0,0,0.0,0,0,0.007,0,2,0.0,0,0
8,113092.002,113071,113093,0.957,0,21,0.0,0,0,0.0,0,0,0.0,0,0,0.041,0,3,0.0,0,0
9,113089.876,113065,113093,2.935,0,27,0.0,0,0,0.005,0,1,0.0,0,0,0.181,0,5,0.0,0,0
10,113085.314,113048,113093,7.077,0,40,0.0,0,0,0.017,0,1,0.0,0,0,0.582,0,8,0.0,0,0
11,113076.834,113015,113093,14.46,0,69,0.0,0,0,0.071,0,3,0.0,0,0,1.605,0,15,0.001,0,1
12,113062.803,112972,113093,26.22,0,87,0.0,0,0,0.222,0,4,0.0,0,0,3.702,0,31,0.003,0,1
13,113040.071,112935,113091,45.026,2,110,0.0,0,0,0.588,0,6,0.0,0,0,7.218,0,42,0.008,0,1
14,113005.163,112870,113081,73.03,12,169,0.0,0,0,1.28,0,12,0.0,0,0,13.356,0,54,0.011,0,1
15,112953.073,112792,113062,113.96,29,240,0.0,0,0,2.568,0,20,0.0,0,0,23.098,0,73,0.018,0,1
16,112878.209,112684,113022,171.32,59,315,0.0,0,0,4.716,0,27,0.0,0,0,38.238,7,101,0.041,0,1
17,112771.769,112526,112967,251.671,105,439,0.0,0,0,8.327,0,39,0.0,0,0,60.389,13,134,0.065,0,1
18,112625.237,112299,112853,359.937,182,597,0.0,0,0,14.012,0,46,0.0,0,0,92.544,29,177,0.114,0,2
19,112422.197,111992,112713,508.255,276,810,0.0,0,0,22.725,4,66,0.0,0,0,137.935,62,253,0.186,0,3
20,112145.852,111615,112514,706.985,436,1059,0.0,0,0,35.957,7,89,0.0,0,0,201.447,105,355,0.31,0,4
21,111770.245,111101,112229,974.714,660,1400,0.0,0,0,55.217,20,114,0.0,0,0,288.889,163,490,0.464,0,5
22,111264.819,110498,111818,1331.377,933,1848,0.0,0,0,82.836,38,148,0.0,0,0,408.413,246,671,0.697,0,6
23,110586.259,109704,111290,1806.159,1321,2441,0.0,0,0,122.145,58,206,0.0,0,0,570.633,362,861,0.982,0,7
24,109687.644,108617,110480,2429.364,1931,3140,0.002,0,1,176.883,97,293,0.0,0,0,788.324,540,1161,1.417,0,8
25,108500.09,107193,109345,3246.6,2664,4095,0.007,0,1,252.843,149,407,0.0,0,0,1078.476,757,1457,2.048,0,8
26,106941.313,105409,107916,4309.547,3649,5266,0.014,0,1,356.175,240,550,0.0,0,0,1465.408,1133,1878,2.827,0,9
27,104909.723,103179,106078,5684.019,4848,6722,0.018,0,1,496.309,358,719,0.0,0,0,1975.257,1572,2457,3.98,0,11
28,102294.839,100514,103786,7431.125,6418,8396,0.037,0,2,686.203,502,948,0.0,0,0,2643.635,2176,3268,5.476,0,13
29,98960.259,97137,100800,9632.049,8413,10744,0.055,0,2,940.529,710,1258,0.0,0,0,3510.738,2948,4263,7.358,0,17
30,94798.666,92726,96985,12326.131,11069,13579,0.078,0,2,1277.811,1009,1647,0.0,0,0,4625.169,3959,5461,9.938,0,23
31,89734.616,87405,92152,15510.235,13791,17041,0.12,0,3,1721.505,1409,2192,0.001,0,1,6040.949,5252,6946,13.3,3,27
32,83781.701,81097,86507,19094.489,16893,20779,0.172,0,2,2301.969,1906,2831,0.002,0,1,7803.696,6979,8847,17.705,5,33
33,77017.02,74125,80219,22944.16,20721,24627,0.241,0,4,3051.721,2581,3672,0.005,0,1,9937.673,9007,10970,23.279,9,39
34,69626.927,66625,73246,26834.024,24560,28459,0.305,0,3,4007.897,3478,4685,0.009,0,1,12444.317,11240,13634,30.311,13,47
35,61850.876,58874,65673,30514.123,28369,31971,0.437,0,3,5202.878,4552,6030,0.014,0,1,15301.958,13943,16502,38.763,20,62
36,53972.946,51089,58102,33739.137,31565,35105,0.582,0,4,6672.449,5967,7561,0.022,0,1,18436.737,16965,19786,48.698,26,79
37,46269.396,43472,50371,36293.687,34414,37478,0.758,0,4,8444.877,7602,9447,0.035,0,1,21760.567,20147,23243,60.512,37,85
38,38989.212,36337,42931,38035.994,36631,38997,0.953,0,5,10536.397,9565,11642,0.049,0,2,25150.085,23415,26578,74.318,42,103
39,32322.792,29827,35973,38898.976,37916,39869,1.175,0,6,12954.672,11793,14084,0.064,0,2,28477.134,26816,29965,89.833,58,120
40,26400.636,24092,29674,38886.138,38097,39647,1.426,0,6,15696.315,14416,16948,0.095,0,2,31612.01,29945,33025,106.749,67,137
41,21264.153,19158,24146,38092.826,37207,38838,1.673,0,7,18736.961,17357,20234,0.129,0,2,34444.449,32923,35586,125.237,84,159
42,16926.514,15079,19292,36618.173,35809,37361,1.957,0,7,22054.476,20563,23601,0.172,0,2,36885.947,35370,37972,143.708,99,189
43,13332.166,11744,15239,34621.997,33655,35553,2.234,0,7,25604.413,23841,27258,0.23,0,2,38877.931,37636,39771,162.451,107,217
44,10408.522,9189,11959,32267.399,31156,33328,2.539,0,8,29349.068,27556,31086,0.297,0,3,40368.994,39389,41143,180.515,122,238
45,8064.422,7005,9377,29692.053,28625,30771,2.832,0,9,33239.409,31445,34961,0.377,0,3,41362.036,40612,42102,197.882,152,261
46,6208.336,5456,7270,27018.942,25860,28139,3.137,0,9,37229.002,35356,39001,0.468,0,3,41873.479,41167,42450,213.116,160,276
47,4755.733,4188,5652,24348.289,23190,25500,3.434,0,10,41269.434,39374,43087,0.607,0,3,41934.667,41233,42519,226.659,172,285
48,3629.399,3140,4358,21758.687,20704,23005,3.692,0,11,45314.841,43439,47115,0.727,0,4,41590.231,40878,42203,238.466,192,292
