day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,632389.01,632337,632450,241.143,179,290,0.0,0,0,0.0,0,0,0.0,0,0,21.049,7,37,0.0,0,0
1,632112.24,632034,632191,474.469,414,557,0.0,0,0,1.117,0,6,0.0,0,0,59.769,35,88,0.139,0,3
2,631808.365,631713,631909,714.082,617,800,0.0,0,0,4.01,0,12,0.0,0,0,115.901,82,164,0.573,0,5
3,631468.248,631362,631573,969.994,879,1082,0.0,0,0,9.919,2,22,0.0,0,0,187.293,140,234,1.327,0,7
4,631077.856,630938,631200,1254.012,1158,1364,0.0,0,0,19.45,6,39,0.0,0,0,275.367,219,342,2.618,0,9
5,630622.66,630482,630794,1577.702,1438,1706,0.04,0,2,33.455,15,51,0.0,0,0,382.167,319,452,4.321,0,11
6,630087.736,629895,630276,1953.447,1811,2098,0.153,0,2,53.291,27,77,0.012,0,2,508.719,437,571,6.467,0,14
7,629449.058,629207,629645,2400.352,2248,2580,0.32,0,3,80.097,46,109,0.038,0,2,658.56,575,755,9.011,1,19
8,628683.455,628423,628909,2935.27,2757,3145,0.591,0,5,114.657,70,156,0.099,0,3,836.871,726,934,11.941,2,26
9,627757.725,627453,628019,3583.624,3344,3795,0.858,0,6,158.88,106,203,0.193,0,3,1048.549,939,1151,15.594,2,30
10,626630.583,626291,626925,4378.57,4142,4649,1.223,0,7,214.549,163,259,0.359,0,3,1299.671,1183,1410,19.664,6,37
11,625250.333,624796,625629,5356.833,5102,5747,1.636,0,8,284.075,227,344,0.582,0,4,1601.928,1466,1744,24.566,11,43
12,623550.791,623068,623957,6570.658,6253,6991,2.076,0,9,368.723,314,428,0.956,0,6,1966.476,1809,2134,30.496,16,53
13,621455.746,620852,621895,8073.037,7704,8537,2.611,0,9,473.732,410,538,1.388,0,6,2409.789,2200,2587,37.658,20,58
14,618851.686,618120,619450,9956.098,9557,10510,3.239,0,10,603.124,527,692,1.908,0,7,2947.787,2732,3145,46.233,28,72
15,615621.936,614859,616385,12302.195,11817,12933,3.918,0,12,760.625,680,865,2.582,0,9,3608.728,3312,3843,56.686,34,78
16,611597.767,610711,612505,15238.618,14522,15987,4.689,0,12,953.561,847,1067,3.365,0,10,4422.695,4162,4691,69.062,43,96
17,606590.647,605394,607742,18906.477,17990,19878,5.96,0,14,1189.57,1082,1304,4.337,0,12,5426.281,5152,5773,84.372,56,114
18,600351.675,598894,601722,23487.776,22371,24620,7.126,1,17,1479.393,1357,1618,5.673,0,15,6670.849,6260,7041,102.946,69,139
19,592595.092,590829,594192,29191.375,27858,30535,8.701,0,20,1836.131,1696,1986,7.186,1,18,8214.309,7779,8620,126.024,94,162
20,582985.113,580736,585020,36252.134,34532,37908,10.553,1,26,2274.997,2124,2434,9.069,1,22,10134.935,9657,10614,155.009,116,199
21,571137.652,568255,573595,44942.672,42928,47119,12.855,3,28,2817.859,2630,3024,11.394,3,24,12514.019,11885,13107,190.665,147,241
22,556624.291,553157,559718,55547.839,52996,58071,15.338,4,31,3484.977,3295,3754,14.279,5,28,15464.549,14652,16179,235.337,178,292
23,542447.197,538420,546091,64921.418,62019,67892,18.767,2,35,4310.701,4087,4588,17.692,6,31,19082.836,18173,19912,290.038,233,356
24,525269.72,520716,529440,76480.028,73336,79779,22.941,8,41,5328.177,5065,5658,21.961,8,38,23267.272,22162,24247,357.977,297,433
25,505275.742,500009,510326,89854.167,86086,93664,27.856,12,50,6571.059,6275,6906,27.398,12,46,28155.654,26917,29300,439.493,367,526
26,482618.911,476681,488397,104736.65,100573,108803,33.703,12,62,8076.715,7697,8469,34.18,21,59,33852.76,32331,35315,536.849,472,618
27,457451.785,450958,464067,120839.134,116080,125120,40.604,21,66,9888.864,9471,10381,42.425,27,65,40443.898,38734,42129,651.559,568,740
28,429987.187,422842,437259,137850.929,132833,142761,49.471,20,74,12056.835,11578,12620,52.729,30,77,47971.74,46027,49595,783.539,684,880
29,400540.214,392904,408385,155369.56,150319,160684,58.596,29,91,14630.216,13953,15288,65.902,44,93,56472.149,54185,58400,936.722,831,1055
30,369485.012,361369,377911,172977.251,167738,178411,68.812,34,96,17663.774,16875,18396,82.178,58,112,65932.817,63357,68224,1111.427,988,1239
31,337301.366,328709,346170,190197.74,184831,195478,81.001,47,114,21211.22,20279,22143,101.817,73,135,76305.349,73490,78887,1307.944,1153,1427
32,304546.999,295633,313542,206500.688,201480,211859,92.669,56,131,25323.292,24242,26558,126.13,89,165,87513.794,84450,90242,1527.256,1344,1667
33,271855.465,263070,281226,221326.518,216229,225964,106.213,74,152,30052.109,28896,31492,154.939,108,194,99442.625,96238,102455,1765.917,1618,1917
34,239841.251,231140,249005,234191.214,229807,238435,121.669,83,170,35438.036,34177,37013,189.046,146,235,111938.938,108573,114975,2022.151,1808,2196
35,209116.664,200868,218036,244652.95,240828,247898,137.606,93,189,41507.53,40129,43417,229.317,186,283,124822.589,121299,128345,2296.559,2077,2474
36,180217.83,172313,188638,252377.693,249429,255278,153.915,104,206,48291.029,46688,50196,276.868,225,333,137885.894,134184,141271,2582.057,2367,2772
37,153564.167,146491,161335,257198.047,255095,259070,170.26,121,225,55802.603,54196,57852,332.113,268,393,150885.083,147232,154400,2875.659,2654,3061
