day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
1,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
2,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
3,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
4,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
5,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
6,113084.049,113037,113093,8.951,0,56,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
7,113049.771,112945,113093,42.149,0,145,0.0,0,0,0.0,0,0,0.0,0,0,0.611,0,8,0.0,0,0
8,112966.781,112772,113086,120.088,7,304,0.0,0,0,0.242,0,4,0.0,0,0,3.323,0,15,0.029,0,3
9,112803.602,112482,112993,269.042,96,562,0.0,0,0,1.661,0,12,0.0,0,0,10.296,0,31,0.153,0,3
10,112519.844,112105,112834,520.686,243,896,0.0,0,0,6.137,0,23,0.0,0,0,24.578,5,54,0.623,0,5
11,112060.735,111481,112488,918.009,509,1407,0.0,0,0,17.145,2,44,0.0,0,0,49.524,17,96,1.896,0,8
12,111351.573,110613,111997,1518.502,965,2132,0.007,0,1,39.14,9,90,0.0,0,0,91.177,41,170,4.558,0,14
13,110303.518,109325,111233,2386.559,1605,3189,0.026,0,1,79.752,32,158,0.0,0,0,155.901,81,244,9.696,0,24
14,108803.974,107448,110126,3603.18,2516,4704,0.083,0,2,149.725,73,262,0.0,0,0,251.89,158,360,18.494,5,37
15,106702.553,105086,108308,5278.238,4022,6522,0.213,0,3,262.838,152,407,0.0,0,0,389.457,267,528,32.518,12,55
16,103832.274,101781,105675,7523.17,6179,9109,0.499,0,4,439.292,284,632,0.001,0,1,581.242,422,802,54.806,23,86
17,99991.187,97435,102151,10473.586,8961,12393,1.07,0,6,703.214,475,977,0.001,0,1,842.712,641,1063,87.869,52,135
18,94938.783,91737,97449,14286.706,12404,16585,2.076,0,9,1087.361,793,1444,0.004,0,1,1191.712,981,1443,136.602,81,199
19,88451.709,84483,91394,19080.834,16795,21845,3.682,0,12,1631.695,1246,2103,0.01,0,1,1652.51,1378,1987,206.083,148,279
20,80357.209,75872,83810,24914.673,22407,27909,6.183,0,16,2390.833,1939,2965,0.032,0,2,2238.192,1900,2582,300.705,228,385
21,70564.297,66054,74260,31755.833,29297,34366,9.719,1,25,3423.582,2848,4217,0.069,0,2,2967.306,2548,3357,429.566,333,538
22,59231.307,55097,63136,39325.673,36662,41658,15.001,5,30,4798.409,4106,5752,0.134,0,2,3846.888,3288,4249,599.231,494,757
23,46824.667,42928,50785,47078.458,44688,49259,21.991,9,37,6589.749,5686,7691,0.256,0,3,4854.849,4361,5302,821.433,693,976
24,34201.463,31047,37633,54123.278,52162,56175,31.046,14,50,8865.5,7814,10058,0.452,0,4,5953.502,5487,6380,1102.204,939,1283
25,22528.293,19868,25489,59386.986,57971,61077,41.986,23,65,11676.738,10400,12985,0.828,0,6,7048.344,6634,7494,1446.615,1258,1662
26,12982.029,10883,15057,61899.439,60608,63115,54.811,30,83,15029.971,13643,16386,1.413,0,6,8026.934,7612,8412,1852.886,1634,2112
27,6312.988,4994,7802,61236.188,59517,62784,68.749,42,99,18900.418,17362,20439,2.384,0,8,8735.79,8371,9166,2313.082,2113,2530
28,2494.126,1733,3237,57800.506,55988,59605,82.388,52,114,23177.607,21634,24646,3.928,0,12,9090.429,8692,9424,2814.082,2561,3073
29,768.038,468,1091,52680.921,50868,54670,94.242,64,125,27728.42,26173,29273,6.034,0,14,9041.673,8662,9414,3325.67,3093,3541
30,184.071,86,290,47025.799,45328,49016,103.95,68,142,32379.224,30749,33774,8.957,0,20,8662.844,8296,9055,3820.095,3590,4052
31,35.152,0,94,41603.71,40103,43496,111.442,75,153,36995.995,35325,38450,12.652,2,24,8060.687,7688,8514,4266.73,4028,4495
32,6.306,0,32,36704.479,35435,38489,117.139,85,157,41481.544,39868,42953,16.996,6,31,7349.306,6938,7837,4642.397,4349,4869
33,1.273,0,10,32361.004,31132,33886,121.613,89,163,45773.134,44184,47120,22.141,7,38,6616.531,6221,7034,4939.574,4717,5216
34,0.368,0,6,28530.412,27442,29915,125.23,92,170,49837.818,48267,51023,27.757,8,43,5913.504,5567,6218,5162.062,4930,5413
35,0.132,0,4,25150.533,24231,26374,128.447,94,175,53675.292,52261,54850,33.926,13,53,5257.694,4900,5573,5311.211,5072,5552
36,0.048,0,2,22168.667,21370,23145,131.367,99,171,57288.395,55971,58397,40.454,21,63,4658.812,4354,5038,5399.535,5142,5618
37,0.019,0,2,19544.351,18785,20417,134.01,101,173,60676.091,59459,61775,47.306,28,72,4117.336,3819,4422,5437.385,5219,5653
38,0.004,0,1,17229.776,16617,18092,136.609,105,171,63851.521,62680,64935,54.214,32,85,3637.147,3396,3899,5428.483,5157,5666
39,0.002,0,1,15186.9,14547,15991,138.688,110,176,66826.196,65722,67867,61.379,36,92,3210.734,2987,3466,5385.762,5158,5630
40,0.001,0,1,13388.864,12823,14034,140.482,108,183,69615.647,68531,70589,68.508,41,100,2829.902,2646,3081,5312.78,5054,5530
41,0.001,0,1,11803.53,11310,12364,142.15,109,189,72226.368,71238,73141,75.559,48,108,2496.06,2237,2711,5213.705,5022,5438
42,0.0,0,0,10405.486,9942,10875,143.781,108,193,74673.934,73766,75560,82.442,53,114,2200.294,1996,2430,5098.526,4878,5314
43,0.0,0,0,9172.881,8778,9604,145.119,108,185,76966.808,76059,77848,89.351,63,122,1940.883,1746,2112,4966.966,4726,5189
44,0.0,0,0,8086.077,7697,8494,146.286,109,190,79116.198,78257,79982,96.113,67,138,1711.962,1529,1869,4822.483,4549,5068
45,0.0,0,0,7125.191,6773,7528,147.025,109,188,81130.795,80224,81969,102.657,75,146,1512.508,1324,1693,4671.717,4450,4956
46,0.0,0,0,6279.946,5930,6647,147.613,112,187,83024.444,82206,83845,109.014,78,153,1332.386,1187,1479,4511.814,4263,4752
47,0.0,0,0,5535.369,5229,5880,148.338,114,185,84799.024,84054,85591,115.303,86,162,1175.786,1036,1321,4347.281,4122,4569
