age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,155113.86438693464,152524.22613065326,157468.3567839196,53649.376587939696,51974.125628140704,55445.0351758794,1287.07191959799,1189.1859296482412,1383.6381909547738,983855.574959799,981428.8190954773,986420.2613065327,435.50752763819094,378.4824120603015,493.0100502512563,7402.956793969849,7106.095477386934,7699.417085427136,12243.230145728641,11883.165829145728,12608.1608040201,average
1,99.0,72974.045040201,71491.48743718593,74317.69346733668,27019.04806030151,26090.226130653267,27965.854271356784,490.57840703517587,427.643216080402,559.321608040201,504984.42560301506,503615.2010050251,506467.5778894472,381.7423266331658,326.84422110552765,444.5678391959799,4204.113537688442,4018.35175879397,4402.91959798995,5316.271417085428,5113.246231155779,5523.768844221106,average
2,99.0,80052.78562311557,78283.89949748744,81665.77386934674,28129.66176884422,27132.99497487437,29148.140703517587,517.3713065326634,452.76884422110555,584.8341708542714,522584.8762914573,520982.10552763817,524363.5929648242,394.25649246231154,341.15577889447235,457.39195979899495,4377.1761507537685,4173.442211055276,4589.412060301507,5535.184035175879,5323.613065326633,5758.271356783919,average
3,99.0,94997.61865829145,93036.05527638191,96929.78894472362,34279.66938693467,33080.221105527635,35517.62814070352,551.5294974874372,487.78391959798995,619.6381909547739,638181.2992663317,636303.0653266332,640202.1055276382,965.6635276381908,881.3969849246231,1054.110552763819,5333.581301507537,5105.482412060302,5571.939698492462,6745.6961457286425,6506.447236180905,6994.025125628141,average
4,99.0,91499.35251256282,89501.6231155779,93425.66834170854,29949.99432663317,28887.597989949747,31001.869346733667,580.8485226130654,513.0854271356784,652.3266331658291,549973.0593065327,548031.6331658291,551938.904522613,2710.3994070351755,2568.6582914572864,2867.7939698492464,4661.092226130654,4443.467336683417,4889.78391959799,5892.733547738693,5668.718592964824,6125.989949748744,average
5,99.0,96745.15080904523,94931.17587939698,98424.45728643217,25072.127859296485,24234.618090452263,25932.05527638191,741.149944723618,663.1708542713568,823.4824120603015,442326.43508542725,440682.5728643216,444245.20603015076,6080.847010050251,5834.165829145729,6295.29648241206,3901.6583467336686,3710.165829145729,4103.804020100502,4932.962145728644,4732.356783919598,5140.829145728643,average
6,99.0,124144.40909547739,121928.25125628141,126241.89949748744,25725.133407035173,24895.59296482412,26578.844221105526,1207.6531155778894,1112.8743718592964,1311.502512562814,431376.05610050244,429337.256281407,433561.4974874372,19322.238507537688,18891.86432160804,19800.929648241206,4003.4317638190955,3805.4924623115576,4205.673366834171,5060.821145728643,4855.592964824121,5272.829145728643,average
7,99.0,12642.764557788943,12413.658291457286,12850.361809045226,4797.638371859296,4547.557788944724,5076.894472361809,69.6617537688442,47.29145728643216,94.54773869346734,89650.36046231154,89362.32663316582,89923.5527638191,178.94672864321612,139.20100502512562,220.5678391959799,746.119201005025,684.9095477386935,810.7035175879397,943.0666180904522,872.1356783919598,1016.3969849246231,average
,,91021.24883542713,89263.79711055275,92665.5,28577.831221105527,27605.366834170854,29583.290201005024,680.7330584170854,611.7255025125628,753.661432160804,520366.5108844221,518717.87248743715,522140.33731155784,3808.7001909547735,3670.2211055276384,3954.208542713568,4328.766165201005,4130.925879396985,4534.206658291458,5833.745650125627,5619.409547738693,6055.0339195979905,aoa
,,41132.20117667702,40457.40458215132,41759.181573229194,13371.249812114424,12974.3742882181,13793.299017598292,398.5448952668033,376.08662330869544,421.1997829034053,247659.464065623,247110.38568238338,248238.98996941387,6580.030929840015,6446.887965633641,6725.807434297279,1840.5064026186628,1775.6902799703946,1904.8742823733485,3107.619851805105,3030.1931674942616,3185.592536087615,std
