age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,175754.47043718593,174068.2311557789,177631.21608040202,73843.82109547738,72503.35175879397,75207.18592964824,802.1615175879397,725.2663316582915,881.8291457286432,907590.0745175879,905581.8693467337,909332.1055276382,346.5947889447235,294.9145728643216,403.10552763819095,79452.17827135678,78343.20100502513,80524.70854271356,20925.579407035173,20449.859296482413,21410.93969849246,average
1,99.0,78018.01525125628,77068.01005025125,79005.72864321608,37283.74715577889,36449.08040201005,38076.18592964824,489.0696984924623,429.26633165829145,555.1407035175879,470892.54659296473,469778.8542713568,471958.9145728643,493.87658291457285,422.93467336683415,563.2160804020101,30853.57718090452,30283.874371859296,31418.467336683418,14632.267703517588,14243.170854271357,15037.21608040201,average
2,99.0,85520.88638190956,84495.86432160804,86670.15075376884,38825.11946231156,37974.46231155779,39703.19095477387,518.5284824120603,459.9899497487437,580.9045226130653,486854.6054120603,485636.7286432161,487980.5075376884,510.8652010050252,450.6884422110553,572.9246231155779,32128.71047236181,31541.75879396985,32682.93969849246,15237.264125628142,14821.768844221106,15670.804020100502,average
3,99.0,104230.33579899497,102972.63316582915,105697.69849246231,47247.70575376885,46241.76884422111,48270.37688442211,558.0141306532663,494.0150753768844,625.2361809045226,592080.942155779,590534.7738693467,593396.1206030151,1244.3360854271355,1153.105527638191,1353.6030150753768,39104.21660301507,38426.934673366835,39773.25125628141,18540.71818090452,18059.99497487437,19011.623115577888,average
4,99.0,90284.9345477387,89325.57286432161,91333.04522613065,41510.7477638191,40648.14572864322,42350.33668341709,562.9417839195979,499.11557788944725,634.5778894472362,517851.9957688441,516718.2864321608,518931.06030150753,3557.8176532663315,3386.924623115578,3735.1507537688444,34349.05248241206,33727.804020100506,34925.18090452261,16291.035778894473,15891.663316582915,16679.879396984925,average
5,99.0,87312.84479396985,86530.59296482411,88235.7135678392,35015.8374321608,34318.45728643216,35689.57788944724,694.8757537688443,623.2462311557789,773.6231155778894,421902.01133668335,420871.3115577889,422838.56783919595,8136.650457286432,7892.115577889447,8371.502512562814,28975.975567839192,28470.618090452263,29482.748743718592,13742.584723618089,13410.190954773869,14092.08040201005,average
6,99.0,96426.17317085426,95558.32663316582,97302.38693467337,36801.77785427136,36179.81909547739,37501.497487437184,1101.6864773869347,1009.4221105527638,1197.4572864321608,420996.00775879394,419883.29145728645,421989.29145728645,26879.26526633166,26440.447236180906,27384.874371859296,30451.316135678397,29943.597989949747,30958.75879396985,14445.728804020102,14107.477386934674,14796.819095477387,average
7,99.0,14922.9905879397,14741.97487437186,15093.909547738693,6622.780055276381,6404.849246231156,6849.336683417086,55.48691959798995,35.095477386934675,78.25125628140704,82199.63412060302,81951.05025125628,82457.62814070351,229.0890904522613,187.80402010050253,278.07035175879395,5470.115331658291,5284.939698492462,5662.914572864322,2595.4369899497487,2483.924623115578,2717.356783919598,average
,,91558.83137123115,90595.15075376884,92621.23115577889,39643.942071608035,38839.991834170854,40455.961055276384,597.845595477387,534.427135678392,665.8775125628141,487545.9772079145,486369.52072864317,488610.52449748747,5174.811890703517,5028.616834170854,5332.805904522613,35098.142755653265,34502.84108040201,35678.621231155776,14551.326964195978,14183.506281407035,14927.089824120601,aoa
,,43729.16233061992,43322.06946167145,44194.01996417783,18350.04590216495,18036.876479765953,18667.710249219348,297.6327163929645,277.42193024196683,318.0836210897591,227283.5103791269,226794.7345457713,227692.83570354668,9175.70163084295,9042.692312030971,9328.693926326818,20520.435922647306,20267.511696617923,20761.354267268485,5393.892107839025,5279.4357393775745,5505.231581965752,std
