day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,1265494.497,1265380,1265594,1152.475,1057,1258,0.0,0,0,0.0,0,0,0.0,0,0,68.284,43,95,0.0,0,0
1,1264091.969,1263940,1264282,2348.632,2188,2495,0.0,0,0,3.349,0,12,0.0,0,0,194.202,150,246,12.047,3,27
2,1262450.628,1262247,1262689,3680.213,3447,3886,0.0,0,0,13.137,4,27,0.0,0,0,377.984,319,439,43.596,25,73
3,1260483.541,1260231,1260808,5222.893,4895,5442,0.0,0,0,31.943,16,51,0.0,0,0,624.777,531,697,99.577,69,136
4,1258104.695,1257767,1258478,7046.529,6689,7344,0.0,0,0,62.996,40,91,0.0,0,0,941.424,824,1041,186.291,141,230
5,1255211.431,1254763,1255661,9229.0,8878,9613,0.065,0,3,110.526,80,149,0.0,0,0,1337.71,1202,1452,308.648,247,369
6,1251682.129,1251131,1252245,11858.99,11426,12371,0.392,0,4,178.922,138,230,0.0,0,0,1833.578,1679,1967,471.141,406,555
7,1247363.009,1246685,1248067,15053.185,14482,15685,1.305,0,7,275.907,225,330,0.0,0,0,2444.566,2267,2597,680.682,597,807
8,1242074.599,1241206,1242922,18943.053,18245,19762,3.316,0,12,410.879,345,479,0.0,0,0,3196.299,3025,3384,943.664,838,1085
9,1235600.011,1234579,1236735,23683.552,22823,24530,6.992,1,17,592.951,521,683,0.0,0,0,4121.319,3933,4342,1268.022,1148,1416
10,1227664.327,1226307,1228967,29480.971,28426,30495,12.934,2,26,835.596,746,929,0.004,0,1,5252.482,5029,5534,1662.947,1520,1815
11,1217952.35,1216171,1219640,36558.613,35177,37874,21.757,9,37,1154.176,1044,1259,0.006,0,1,6636.84,6320,6984,2142.954,1959,2341
12,1206085.711,1204063,1208216,45185.427,43464,46638,33.855,16,58,1564.876,1425,1700,0.01,0,1,8331.479,7964,8668,2729.505,2518,2919
13,1191611.259,1189335,1194235,55682.097,53689,57323,50.505,25,77,2090.054,1915,2241,0.02,0,1,10402.284,9977,10867,3439.912,3213,3664
14,1173995.724,1171242,1177279,68416.943,65835,70456,72.067,41,111,2755.355,2567,2958,0.04,0,1,12932.727,12401,13467,4303.166,4010,4566
15,1152630.845,1149216,1156599,83811.351,80838,86418,99.759,65,136,3591.916,3383,3789,0.071,0,2,16019.138,15418,16628,5351.834,5070,5645
16,1126862.535,1122796,1131731,102288.899,98574,105431,134.48,98,178,4634.601,4316,4909,0.109,0,2,19776.139,19127,20501,6626.83,6241,6965
17,1095947.009,1090740,1102034,124333.82,119743,128254,177.014,135,222,5931.795,5573,6278,0.17,0,3,24331.208,23443,25159,8175.248,7736,8587
18,1059154.335,1052378,1066521,150372.446,144830,155385,228.602,184,288,7537.917,7132,7908,0.261,0,3,29837.8,28597,30776,10056.711,9601,10523
19,1015785.451,1007601,1024177,180743.072,174628,186622,289.937,239,356,9519.913,9065,9899,0.391,0,4,36474.585,35007,37613,12334.132,11689,12876
20,965270.777,955213,975475,215664.869,208328,223128,362.44,307,431,11950.587,11474,12399,0.588,0,5,44400.45,42769,45724,15085.981,14310,15856
21,907266.475,895534,918630,255081.493,247178,263422,446.858,379,517,14929.591,14358,15560,0.827,0,5,53804.426,51862,55485,18390.352,17472,19239
22,841787.302,829238,854588,298593.471,289916,307055,542.428,464,615,18560.07,17921,19274,1.206,0,6,64849.927,62562,66887,22331.285,21325,23320
23,796350.056,782999,810326,318410.445,309396,326845,649.885,568,724,22966.538,22223,23803,1.712,0,8,77628.132,75055,79947,27000.873,25862,28114
24,745494.466,731505,760120,341952.505,332726,350451,767.03,675,847,28293.081,27368,29381,2.477,0,8,90827.08,88077,93307,32460.911,31208,33686
25,691356.076,677083,706638,366749.528,357315,374952,890.788,794,975,34607.903,33431,35922,3.495,0,11,104635.116,101395,107572,38531.638,37087,40071
26,635519.435,621072,651536,391117.654,381868,398808,1018.148,921,1101,42026.734,40670,43626,4.937,0,13,119086.578,115543,122454,45074.44,43612,46765
27,579253.912,564512,595330,413821.491,405603,421285,1142.463,1034,1237,50671.958,49063,52459,6.845,0,16,134116.971,130507,137818,51989.058,50398,53842
28,523623.36,509110,539634,433943.733,426809,440749,1259.124,1152,1365,60657.654,58665,62725,9.45,1,21,149610.632,145397,153760,59163.609,57498,60912
29,469567.98,455306,485150,450771.357,444734,456192,1359.747,1260,1466,72095.106,69783,74474,12.818,2,27,165418.076,160958,169679,66479.908,64568,68372
30,417900.009,404319,433107,463752.291,458706,468351,1440.076,1335,1551,85087.572,82400,87928,17.126,4,33,181336.079,176781,185392,73809.732,71332,75895
31,369288.057,356237,383850,472559.801,468850,476406,1498.769,1394,1605,99684.424,96676,102632,22.265,8,38,197168.392,192253,201339,81047.583,78595,83189
32,324206.013,311891,337784,477093.273,474317,479927,1537.705,1430,1647,115915.981,112413,119012,28.376,11,49,212676.254,207879,216930,88073.169,85531,90440
33,282983.711,271756,295924,477390.652,475122,479650,1561.915,1452,1671,133791.232,129744,137254,35.631,19,57,227637.263,222742,231687,94762.531,92461,97255
34,245781.524,235735,257593,473632.323,471169,475349,1576.396,1462,1702,153268.63,148510,157256,43.556,25,71,241883.901,237160,245682,101003.847,98633,103495
35,212603.538,203498,223200,466176.672,463855,468074,1585.491,1459,1713,174306.914,169109,178767,52.374,31,83,255204.078,250993,258994,106695.489,104556,109057
36,183331.046,175393,192846,455452.577,452464,457752,1592.691,1461,1708,196841.671,191325,201760,62.217,41,97,267464.933,263528,271058,111725.201,109519,113819
37,157759.857,150928,166152,441944.084,438491,444803,1597.665,1476,1728,220761.51,214778,225952,72.764,49,104,278535.104,274803,281933,116024.785,113943,117936
38,135603.155,129443,143092,426179.002,422312,430258,1601.663,1493,1715,245981.285,239871,251706,83.941,57,119,288335.004,284694,291509,119522.481,117698,121168
39,116550.025,111216,123172,408670.263,404650,413345,1604.818,1479,1725,272356.878,265977,278682,95.948,67,132,296806.432,293484,299624,122154.567,120573,123906
40,100244.964,95603,106015,389905.66,385767,394639,1607.972,1501,1719,299786.102,292767,306455,108.659,80,146,303904.356,300766,306219,123892.797,122489,125367
41,86354.56,82343,91401,370349.155,365596,375473,1610.49,1491,1726,328085.958,320803,334947,121.73,91,160,309635.412,306740,311765,124749.405,123412,125824
42,74567.621,71167,78755,350365.543,345222,355920,1612.35,1490,1733,357103.7,349795,364303,135.209,104,171,314033.955,311380,315965,124734.068,123324,125836
43,64582.773,61732,68081,330291.355,325183,335864,1614.039,1498,1741,386687.01,379194,394123,149.028,113,186,317146.285,315009,318974,123895.851,122717,124951
44,56133.575,53566,59155,310395.413,305230,316278,1615.605,1487,1742,416652.768,408836,424287,163.179,122,201,319027.236,317043,320765,122297.06,121129,123333
45,48988.356,46739,51611,290911.56,285862,296716,1617.021,1492,1756,446841.278,438578,454359,177.278,133,216,319743.388,317736,321513,119998.589,118760,121206
46,42941.845,41016,45346,271998.295,267048,277414,1618.458,1486,1754,477094.08,468859,484705,191.584,149,233,319383.991,317415,320859,117078.69,115489,118593
47,37820.002,36174,39881,253781.851,249139,258934,1618.945,1485,1743,507259.771,498768,514547,205.75,165,253,318034.975,316465,319540,113629.794,111889,115047
48,33473.265,31995,35257,236348.041,231990,241213,1619.361,1510,1755,537191.926,528712,544524,219.86,174,270,315768.319,314094,317383,109740.304,108515,111077
49,29769.621,28498,31280,219776.488,215500,224571,1619.342,1496,1752,566757.713,558495,574093,233.766,186,286,312677.985,311118,314392,105508.205,104066,106829
50,26611.2,25549,27970,204078.24,200172,208834,1619.553,1513,1761,595854.03,587672,603444,247.239,200,299,308857.927,307209,310525,101012.776,99494,102438
51,23910.697,22941,25095,189264.231,185520,193716,1618.811,1510,1749,624372.699,615985,631910,260.276,209,314,304386.768,302765,306333,96327.261,94772,97688
52,21592.585,20744,22628,175343.731,171848,179689,1618.361,1506,1743,652230.853,644001,659318,273.032,219,328,299344.546,297709,301341,91524.35,90007,92899
53,19596.25,18818,20512,162295.049,158910,166357,1616.912,1504,1732,679348.683,671475,685916,285.218,236,338,293813.32,291915,295916,86682.004,85355,88010
54,17873.121,17167,18608,150092.182,146825,153874,1616.033,1510,1732,705686.816,697641,712144,296.853,240,358,287847.112,285791,289815,81843.111,80464,83347
55,16376.356,15764,17045,138705.59,135656,142297,1614.826,1493,1725,731186.333,723283,737498,308.002,251,370,281530.659,279440,283634,77068.755,75736,78610
