day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,710011.584,709935,710097,561.839,477,647,0.0,0,0,0.0,0,0,0.0,0,0,3.629,0,12,0.0,0,0
1,709132.495,708975,709268,1264.862,1134,1388,0.0,0,0,0.201,0,3,0.0,0,0,9.941,1,22,10.684,2,26
2,707860.383,707657,708078,2259.767,2106,2430,0.0,0,0,0.678,0,5,0.0,0,0,19.894,6,33,39.804,18,64
3,705999.424,705719,706270,3699.947,3494,3932,0.0,0,0,1.559,0,6,0.0,0,0,34.769,17,52,96.716,67,130
4,703261.483,702876,703661,5808.11,5513,6158,0.0,0,0,3.197,0,11,0.0,0,0,56.571,30,83,193.81,150,240
5,699246.857,698712,699819,8889.44,8451,9300,0.529,0,4,9.81,1,25,0.0,0,0,89.178,58,128,345.074,285,412
6,693362.229,692634,694223,13392.71,12713,13944,2.847,0,11,30.668,10,63,0.001,0,1,136.873,103,174,568.596,497,656
7,684769.095,683744,685943,19955.669,18962,20796,7.951,1,20,74.744,43,127,0.02,0,2,206.701,161,259,895.468,794,999
8,672288.638,670753,673976,29460.755,28105,30726,17.039,4,33,152.808,103,210,0.075,0,2,308.658,248,355,1372.724,1231,1537
9,654292.731,651956,656740,43109.389,41172,45016,31.444,14,55,279.893,219,360,0.201,0,3,457.921,387,536,2069.593,1904,2236
10,628623.723,625343,631937,62458.074,59738,65130,53.593,32,85,476.898,373,588,0.493,0,3,674.257,576,766,3084.246,2848,3319
11,592607.11,588112,597401,89356.137,85748,92856,87.029,51,122,781.454,668,924,0.997,0,6,984.117,859,1086,4556.206,4226,4818
12,543264.739,537321,549472,125698.791,121120,129874,134.967,97,174,1238.477,1082,1392,1.954,0,9,1425.655,1293,1550,6691.796,6303,7134
13,478055.402,470218,485966,172659.447,166996,178172,202.162,160,260,1920.876,1737,2129,3.838,0,11,2043.478,1889,2207,9755.365,9286,10360
14,396239.295,386639,406267,229451.249,223062,236136,295.246,236,348,2931.99,2690,3187,7.259,1,18,2884.379,2676,3063,14102.296,13393,14802
15,301074.94,290954,312130,291391.634,284867,297605,418.979,352,481,4427.358,4072,4796,13.777,4,28,3994.078,3722,4209,20143.468,19144,21147
16,201839.784,191996,212841,348449.18,342399,353505,575.23,492,665,6621.1,6215,7114,25.777,13,43,5389.733,5075,5698,28345.738,26953,29509
17,113211.062,104664,122560,386663.194,383245,389849,756.481,677,843,9823.605,9332,10370,47.781,28,72,7024.681,6689,7382,39085.952,37347,40592
18,49464.581,44394,55696,394501.742,392552,396617,942.877,843,1050,14440.934,13716,15286,86.829,63,118,8788.963,8407,9209,52496.225,50532,54333
19,15338.545,13119,17874,371588.576,367788,375962,1105.308,1018,1203,21027.061,19900,22085,153.067,121,192,10510.556,10133,10967,68196.304,66056,70082
