day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,600505.541,600431,600576,475.916,396,548,0.0,0,0,0.0,0,0,0.0,0,0,2.976,0,10,0.0,0,0
1,599838.734,599707,599948,993.632,891,1111,0.0,0,0,0.135,0,3,0.0,0,0,8.454,1,20,9.089,0,20
2,598978.288,598832,599127,1630.646,1502,1762,0.0,0,0,0.555,0,4,0.0,0,0,16.493,5,33,33.762,15,60
3,597825.806,597601,598004,2467.008,2288,2644,0.0,0,0,1.356,0,8,0.0,0,0,27.539,10,45,80.557,50,123
4,596252.166,595966,596477,3603.811,3398,3786,0.0,0,0,2.681,0,10,0.0,0,0,42.535,24,64,157.678,113,206
5,594065.058,593735,594392,5190.06,4893,5478,0.727,0,7,7.592,1,21,0.0,0,0,63.04,41,86,271.48,222,323
6,590991.647,590561,591434,7432.854,7092,7800,3.852,0,12,23.179,5,45,0.011,0,1,91.483,65,127,425.503,360,503
7,586639.073,585995,587265,10634.322,10161,11196,10.668,1,24,56.494,22,86,0.061,0,2,130.317,91,169,632.366,553,721
8,580448.527,579522,581149,15208.801,14612,15932,22.138,6,44,113.029,66,162,0.201,0,2,184.461,134,226,914.89,803,1028
9,571633.478,570290,572597,21745.696,20943,22836,39.743,21,73,200.16,140,269,0.498,0,4,261.209,203,312,1303.052,1183,1431
10,559094.056,557386,560647,31061.65,29904,32494,65.154,36,105,330.066,261,414,1.125,0,6,370.341,309,441,1844.377,1675,2032
11,541380.688,539185,543599,44207.994,42547,46132,99.804,59,141,516.523,432,622,2.177,0,9,524.574,454,614,2603.425,2395,2860
12,516654.887,513712,519861,62470.771,60261,64775,147.697,106,200,782.655,687,937,4.046,0,14,741.982,635,847,3677.526,3408,3929
13,482835.208,478690,487025,87185.509,84391,90443,212.117,163,268,1163.022,1023,1317,7.391,0,17,1049.4,941,1152,5193.354,4850,5542
14,437914.365,432498,443578,119432.038,115727,123355,295.846,236,357,1704.081,1555,1884,13.047,2,27,1473.985,1351,1622,7336.993,6911,7767
15,380819.495,373885,387666,159208.241,154827,164254,402.95,339,478,2475.81,2263,2732,23.368,9,41,2054.678,1867,2236,10344.704,9843,10895
16,312629.444,304839,321231,204333.947,198781,209519,531.807,458,614,3580.025,3296,3883,41.619,23,61,2823.948,2619,3064,14510.094,13627,15196
17,237865.22,229727,246511,249507.781,244441,254890,679.844,598,772,5174.003,4835,5572,74.024,49,104,3799.935,3558,4029,20153.38,19224,21312
18,164551.149,157226,172667,286720.215,282956,290294,829.335,729,920,7459.914,6934,7950,130.071,86,169,4972.656,4683,5232,27590.655,26402,28784
19,101966.306,95927,108691,307819.473,305761,309616,956.709,861,1062,10722.671,10115,11404,223.743,169,281,6295.082,6015,6602,37001.119,35589,38403
20,56304.381,52501,60907,308954.879,307208,310483,1037.744,947,1127,15319.72,14544,15968,372.431,310,444,7667.118,7376,7999,48304.521,46788,49980
21,27977.47,25910,30406,292596.402,290082,295472,1071.315,974,1162,21687.39,20662,22688,591.976,512,683,8979.763,8609,9325,61019.802,59376,62859
22,12770.913,11574,14148,265487.356,262296,268943,1083.962,984,1178,30222.103,28998,31481,892.894,771,995,10137.817,9761,10473,74374.258,72634,76089
23,7362.563,6608,8315,232517.204,229602,236075,1094.641,1002,1191,41367.243,39524,43113,1288.33,1145,1439,11091.528,10755,11447,87279.913,85788,88970
24,4165.117,3725,4761,202092.763,199142,205466,1104.968,1002,1200,55444.762,53281,57275,1792.726,1641,1950,11819.061,11445,12158,98706.179,97137,100372
25,2346.482,2075,2657,174689.165,172147,177895,1117.72,1003,1243,72550.489,70142,74901,2409.705,2226,2573,12346.733,11916,12751,107818.537,106067,109375
26,1336.815,1138,1522,150440.156,148016,153449,1131.399,1017,1295,92497.016,90083,94961,3129.785,2910,3328,12701.381,12265,13159,114231.295,112676,115740
27,774.208,637,908,129250.308,127034,131815,1166.702,1013,1374,114838.579,112382,117757,3937.083,3730,4124,12908.658,12464,13326,117895.15,116730,119043
28,460.344,360,571,110880.166,108775,112892,1192.392,1020,1395,139030.823,136012,142301,4813.229,4549,5054,12990.054,12578,13365,119053.729,117649,120157
29,281.27,199,361,95022.111,93144,96683,1201.946,1030,1444,164405.055,160960,167694,5735.21,5477,6050,12965.564,12524,13319,118105.212,116989,119479
30,177.278,124,244,81382.649,79888,82971,1223.338,1051,1445,190317.297,186839,193554,6675.813,6416,6953,12858.446,12398,13200,115513.313,114143,116861
31,115.804,78,167,69676.28,68320,71024,1242.892,1055,1469,216254.967,213004,219159,7618.815,7319,7945,12682.159,12222,13051,111674.554,110467,113340
32,78.011,46,118,59640.651,58512,60866,1253.441,1087,1449,241823.805,238147,245352,8547.989,8192,8878,12450.376,11981,12852,106937.371,105641,108265
33,54.381,24,90,51039.418,50040,52126,1267.845,1088,1512,266699.755,262998,269899,9451.179,9139,9746,12173.562,11745,12597,101558.7,100060,102822
34,39.118,14,73,43676.609,42805,44590,1278.237,1107,1477,290633.172,287262,293470,10320.92,9978,10650,11864.315,11413,12280,95807.197,94463,97225
35,28.96,12,58,37370.857,36558,38196,1290.773,1137,1467,313471.573,310513,316164,11151.271,10791,11457,11531.822,11142,11920,89849.536,88507,91380
36,21.884,8,48,31972.093,31233,32679,1299.161,1150,1484,335118.539,332330,337580,11937.835,11589,12237,11178.462,10816,11550,83822.402,82536,85503
37,17.035,5,35,27353.9,26674,28096,1308.039,1170,1492,355485.737,352914,357991,12677.433,12332,13040,10814.429,10454,11189,77866.041,76563,78998
38,13.55,2,30,23403.247,22833,24087,1318.544,1159,1475,374551.212,372145,376657,13368.724,13024,13719,10440.706,10090,10803,72061.365,70623,73297
39,11.083,0,27,20024.271,19491,20694,1324.11,1196,1465,392321.396,389821,394367,14012.8,13671,14421,10062.566,9717,10406,66469.386,64951,67904
40,9.17,0,23,17129.631,16696,17684,1333.55,1197,1459,408835.535,406646,410875,14609.813,14243,15003,9685.693,9353,10038,61090.901,59823,62175
41,7.706,0,21,14650.754,14227,15112,1340.027,1205,1479,424088.282,422071,425885,15161.78,14812,15567,9312.019,9012,9647,56023.068,54823,57132
42,6.616,0,17,12535.854,12104,12957,1349.784,1210,1476,438152.503,436033,439988,15669.313,15307,16103,8942.726,8662,9263,51250.873,49842,52431
43,5.741,0,16,10723.112,10336,11137,1356.948,1235,1480,451105.505,449398,452832,16135.293,15787,16612,8579.414,8307,8916,46766.704,45740,48008
44,5.102,0,15,9172.409,8789,9543,1364.807,1235,1463,462960.173,461118,464524,16561.906,16208,17015,8223.739,7962,8543,42616.53,41498,43924
45,4.562,0,13,7848.216,7487,8166,1368.695,1253,1478,473818.622,472386,475410,16953.261,16581,17384,7876.808,7581,8196,38759.096,37942,39818
46,4.127,0,13,6713.857,6385,6994,1373.853,1261,1482,483742.064,482277,485327,17310.185,16938,17754,7539.503,7245,7856,35188.02,34259,36299
47,3.763,0,12,5743.872,5460,6013,1376.384,1248,1482,492792.67,491496,494169,17634.67,17237,18071,7212.246,6951,7506,31893.772,31148,32738
48,3.481,0,11,4913.805,4675,5159,1378.118,1254,1482,501039.925,499655,502302,17929.498,17537,18370,6895.201,6622,7166,28861.842,27988,29572
49,3.251,0,11,4203.922,3984,4431,1378.35,1266,1491,508534.899,507231,509792,18197.119,17819,18640,6589.692,6329,6811,26088.423,25327,26856
50,3.063,0,11,3596.388,3394,3819,1378.03,1269,1494,515339.679,514077,516575,18439.397,18061,18878,6295.097,6049,6525,23554.461,22800,24227
