day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,664834.974,664763,664920,527.054,447,599,0.0,0,0,0.0,0,0,0.0,0,0,3.323,0,12,0.0,0,0
1,663988.411,663853,664122,1209.229,1081,1335,0.0,0,0,0.141,0,4,0.0,0,0,9.405,1,20,10.031,2,22
2,662738.126,662509,662964,2195.854,2030,2412,0.0,0,0,0.613,0,6,0.0,0,0,18.837,7,35,37.244,20,62
3,660872.905,660569,661232,3653.709,3382,3945,0.0,0,0,1.542,0,8,0.0,0,0,32.994,18,55,90.533,57,125
4,658098.994,657706,658609,5811.761,5410,6122,0.0,0,0,3.154,0,10,0.0,0,0,54.449,32,86,182.675,132,226
5,653989.982,653459,654616,8992.16,8521,9406,0.457,0,4,9.147,1,23,0.0,0,0,86.768,54,120,330.75,264,402
6,647929.047,647023,648805,13664.532,13032,14420,2.506,0,9,28.825,11,55,0.001,0,1,135.04,99,172,550.805,473,626
7,639038.039,637784,640293,20490.742,19485,21444,7.164,1,17,71.409,41,112,0.002,0,1,206.329,160,254,875.708,768,974
8,626093.068,624364,627958,30387.28,29014,31740,15.165,4,31,145.295,92,204,0.011,0,1,311.196,259,363,1357.399,1215,1498
9,607406.766,605016,610066,44594.592,42634,46404,28.332,12,48,269.545,188,343,0.035,0,2,463.973,392,543,2064.963,1904,2248
10,580769.568,577286,584390,64703.573,62096,67392,48.82,27,77,464.489,371,561,0.076,0,2,686.704,602,771,3106.875,2848,3339
11,543511.412,538898,548379,92524.591,89013,96056,79.891,51,110,767.798,640,921,0.157,0,2,1009.547,907,1117,4628.739,4272,4945
12,492792.569,486759,499336,129790.631,125041,133934,123.964,89,160,1228.932,1072,1370,0.313,0,3,1467.524,1311,1614,6837.533,6479,7268
13,426432.0,418626,435215,177325.412,170877,182616,187.521,140,232,1920.352,1700,2102,0.592,0,4,2104.521,1912,2270,10015.806,9496,10532
14,344508.5,335327,354819,233541.361,226705,239269,276.032,218,333,2956.06,2702,3229,1.147,0,5,2969.564,2777,3172,14514.005,13807,15283
15,251649.33,241956,262897,292586.579,285805,298026,395.0,331,455,4501.95,4158,4881,2.21,0,8,4097.551,3868,4414,20746.428,19797,21786
16,158541.888,149432,168702,343369.132,338577,347356,544.206,462,611,6773.001,6295,7288,4.169,0,12,5494.079,5241,5869,29157.471,27842,30473
17,80432.223,73536,88523,371788.497,369908,373638,720.734,641,809,10097.029,9446,10694,7.72,0,20,7094.279,6810,7634,40063.507,38492,41672
18,29637.973,25878,34018,368819.219,365691,371263,902.923,819,1001,14904.334,14165,15789,13.915,3,29,8777.695,8386,9179,53465.753,51613,55124
19,6738.177,5311,8292,338380.8,333213,343289,1058.93,965,1142,21737.201,20591,23177,24.597,11,39,10359.166,10030,10719,68859.494,66860,70932
20,675.724,399,1059,295517.708,290447,300533,1158.313,1062,1249,31212.642,29669,32878,41.189,22,61,11700.518,11373,12053,85158.206,83148,87184
21,10.557,0,70,253444.813,248916,257936,1198.117,1095,1303,43954.548,42071,46145,64.949,43,90,12742.65,12415,13090,100833.151,98952,102505
22,0.541,0,11,216812.929,212817,220678,1211.326,1104,1335,60413.964,57980,62706,96.507,67,127,13506.758,13137,13875,114383.96,112726,116018
23,0.302,0,7,185470.25,182097,188839,1219.245,1115,1315,80739.196,77913,83491,135.807,105,169,14031.8,13608,14409,124786.791,122907,126338
24,0.176,0,5,158649.007,155825,161429,1219.608,1116,1324,104697.756,101817,107724,182.161,147,224,14364.764,14001,14769,131579.17,130195,132973
25,0.101,0,4,135717.394,133072,138323,1217.56,1115,1325,131633.777,128101,135722,235.011,195,289,14535.354,14146,14979,134908.357,133591,136350
26,0.076,0,3,116100.505,113625,118469,1211.114,1067,1365,160653.779,157065,164280,292.115,244,346,14571.343,14185,14967,135295.688,133665,136636
27,0.04,0,2,99318.206,97211,101348,1216.923,1083,1404,190844.008,186825,194515,351.311,300,407,14497.516,14071,14861,133347.308,131849,134754
28,0.024,0,2,84958.134,83237,86795,1212.09,1092,1396,221442.931,217288,225222,411.55,355,490,14339.798,13905,14700,129654.419,128121,131241
29,0.018,0,2,72667.929,70950,74147,1194.273,1050,1360,251900.51,248093,255585,471.379,399,543,14107.15,13668,14442,124672.081,122980,126125
30,0.013,0,2,62157.928,60763,63488,1182.852,1037,1361,281691.962,277693,285217,530.235,453,607,13821.082,13391,14160,118817.778,117092,120471
31,0.011,0,2,53172.589,52011,54433,1169.497,1044,1351,310539.074,307200,313994,587.209,506,677,13493.158,13076,13911,112377.763,111038,114216
32,0.009,0,1,45486.005,44444,46630,1150.346,1014,1292,338145.794,334688,341443,641.134,560,745,13129.415,12707,13528,105637.646,104179,107040
33,0.006,0,1,38908.846,37997,39991,1134.424,1007,1281,364373.299,361076,368049,692.588,602,792,12743.694,12321,13161,98763.985,96832,100253
34,0.005,0,1,33282.928,32526,34267,1116.144,989,1279,389130.698,386109,392198,740.929,643,838,12341.221,11927,12754,91909.514,90292,93275
35,0.002,0,1,28469.726,27694,29381,1100.036,986,1248,412341.121,409518,414975,786.741,691,878,11928.929,11508,12340,85183.663,83779,86576
36,0.002,0,1,24355.149,23683,25094,1081.866,973,1207,434028.286,431010,436687,829.575,734,923,11508.013,11137,11909,78657.414,77206,80084
37,0.002,0,1,20834.127,20186,21580,1064.765,935,1187,454189.421,451531,456816,868.939,773,966,11084.67,10720,11524,72404.795,71146,73916
38,0.002,0,1,17819.147,17148,18434,1050.002,942,1189,472873.499,470389,475187,905.419,810,1005,10663.995,10321,11090,66447.091,65240,67695
39,0.002,0,1,15243.316,14677,15800,1032.92,923,1174,490098.044,487658,492183,939.06,837,1042,10247.283,9897,10642,60852.297,59684,61956
40,0.002,0,1,13038.532,12591,13548,1019.385,907,1145,505964.872,503605,508118,969.735,878,1076,9835.968,9487,10209,55582.696,54541,56728
41,0.001,0,1,11154.642,10733,11674,1004.743,888,1128,520528.012,518296,522486,998.076,910,1109,9433.089,9081,9773,50669.82,49706,51941
