simu,x,y
0,3.985441577561057,-2.610871898669483
1,13.971997877405075,-2.266361241667337
2,2.0066925971467113,-1.9299291075070697
3,-5.738924083057354,0.4777631180129837
4,-2.215857535873885,-1.0584079846350662
5,-0.6043471871165469,-1.2385802439595948
6,12.562518106980656,-1.223015379009978
7,1.6979195792708508,-2.0522115188282903
8,1.9812651398155046,-2.396221207602841
9,-5.424396164364,0.29325807842177665
10,1.7343417821021232,-2.525753498375461
11,0.16261375321388144,0.7484974662228081
12,3.5871674887631837,-0.5529556691601575
13,-2.060609109026983,-0.9812344279841042
14,4.5788924591998486,4.915773808071717
15,7.767067245816268,3.2148146494477086
16,-5.77274320436383,0.34781525906741284
17,-0.16722850994737126,-1.1418211970223378
18,14.580138029454922,-2.57781962611037
19,1.911540147321478,-0.01782847365109659
20,1.884384641082139,-0.6215041197414525
21,1.0546743574785953,-0.5862753036442045
22,-2.047071811091568,-0.8746035655600092
23,5.631117368860349,1.2146425070746842
24,15.430676330474801,0.271355907769237
25,11.937889082867033,1.786592008062639
26,3.069038955996266,-2.8647018166372575
27,21.53955749273391,21.158762009657938
28,7.20084646898783,0.7630623059609
29,17.57058600999056,25.117184938585805
30,-5.769696531584913,0.3386162561603587
31,-4.882601269069468,0.044883382931600616
32,-4.963158109909644,0.0403179435830459
33,14.648638511265538,7.104209964100494
34,5.914426652181529,0.00440456758455198
35,7.117230519650433,-1.4892207195312286
36,-1.955664608511758,-1.168124128357774
37,-3.5717646916912327,-0.04420726849830841
38,-3.195453838219588,0.12565989074751996
39,8.972039911910572,-0.28850223325729285
40,-0.7944925084902446,-1.7846386900135587
41,2.8651588539386292,-2.118744608327848
42,-5.662317730840732,0.3073977017069784
43,-5.473361658380087,0.2817777515947595
44,16.063394503791663,0.32859880345024645
45,11.998292713478545,-2.430962727184882
46,-5.227495825593473,1.178197466577112
47,13.382845264727763,4.055927204653327
48,4.492887139820532,-1.949645692735901
49,0.3642220178624306,-1.8365053680720538
50,14.093219311064182,2.9049337171468648
51,14.270877686825642,-2.5515078729241774
52,17.0688595398793,7.337795310303275
53,-5.792055171617375,0.3511252450128639
54,9.381078959453163,-4.631548937930625
55,5.72067442304577,-3.977392948403583
56,13.870433424990368,-2.557808734493953
57,-0.18053164447418338,2.0373157471471717
58,4.237265008677872,-3.6203029247718623
59,-4.5666579714950535,0.0627351238438679
60,-4.559323118799698,-0.17916095699452117
61,10.531063033672647,-1.4228654309469044
62,-2.613093072632268,0.5578666003979527
63,16.834346922722375,1.3807303587359745
64,-4.310399901386999,0.0425059533989002
65,11.919533206996196,-2.3628575450208573
66,1.6766562518575705,-2.063981616675006
67,15.66372358425603,2.784045159906942
68,-1.456253072051067,1.1500328315987538
69,-0.8340099647725938,-1.1002661660694688
70,-0.9826011374729892,-0.9806139753031929
71,3.9758104702099955,-0.7025814748548049
72,-5.188169427966043,0.12764043463622426
73,-1.2629354999982707,0.5737124593077942
74,2.2579167183569524,0.49014004496687263
75,-4.336424405565516,0.37194367462048183
76,-5.631669024068613,0.3390838607463122
77,-1.0878320763511216,-1.2242511267470342
78,3.268005865262036,-2.7469296292464165
79,7.258083056739853,-2.908204537200767
80,-4.745022176739946,0.06847402394977802
