simu,x,y
0,-1.3375777973672098,-0.9098110198802697
1,2.9055614870062954,-0.48835301677687676
2,-2.2346194212365003,-0.6018366975791831
3,-5.7732269279009145,0.40001866422725657
4,-4.110976787816512,-0.3015885268943578
5,-3.5018115551659177,-0.3057145767550762
6,2.1448278968479597,-0.10840271695433387
7,-2.5184698614345793,-0.6525860068172891
8,-2.1827899213536157,-0.8775952477953365
9,-5.5981787219549295,0.31759551426107663
10,-2.3664914380841533,-0.9244628631092179
11,-3.2157069607105226,0.610668078946318
12,-1.708073536099732,0.10591816408123689
13,-4.091001664276692,-0.23696950860486415
14,-1.120415892552519,3.043145057594318
15,0.10269259978237681,1.9876070447991876
16,-5.786043386893467,0.34872118916610345
17,-3.318261541662176,-0.24872979684796517
18,3.089372114584948,-0.626663208829979
19,-2.1946617184170303,0.34531324597223273
20,-2.4152915907448502,0.06038394845447419
21,-2.8272562301425395,0.018880400076996682
22,-3.9065004392213,-0.2649519613019085
23,-0.8568755017342222,0.9058342368042249
24,3.556464078612371,0.899414951121089
25,2.1360143964591822,1.4948942040708997
26,-1.8833318973265405,-1.0250754736678775
27,6.2842531440580816,11.806898184152358
28,-0.2009646665583582,0.662900757218275
29,4.6422083313424585,13.879067545222954
30,-5.781364566746214,0.34295105446560814
31,-5.398636276468727,0.22045144222029123
32,-5.373005560139759,0.19057048636580007
33,3.1229740020143977,4.128324047807882
34,-0.7332736932252094,0.3542443358029256
35,-0.05747479825182198,-0.19851661776574697
36,-3.9780937774345575,-0.3513790092992621
37,-4.829532275824767,0.20398462687129548
38,-4.676388474960292,0.27921180883934144
39,0.6115221622789372,0.29658900210053657
40,-3.349761482134154,-0.684207817680307
41,-1.6395198042619799,-0.7431914530924316
42,-5.721016083763264,0.3244124503470476
43,-5.629012585724288,0.3061916886496116
44,3.7886163943584816,0.8797445779789447
45,2.1635418981907906,-0.5166172852301242
46,-5.5289622966575145,0.7018520271096712
47,2.6814338981054497,2.787123476999331
48,-1.2683804409018862,-0.5323450729517525
49,-3.1253271950104486,-0.5810851723860029
50,2.786258804260521,1.7680920681805854
51,2.946362231089356,-0.6322398001658114
52,4.145420603943778,4.1577445917734
53,-5.794881975514234,0.349927965668453
54,0.8545987483346867,-1.7441953990257615
55,-0.5847149722787861,-1.5470115801340512
56,2.729025549188788,-0.6865041832498125
57,-3.286148263864085,1.3722979615174684
58,-1.2177281057502776,-1.4316367268007602
59,-5.210604587144323,0.22481903341228557
60,-5.177792411747345,0.08780913522711074
61,1.2915886719775624,-0.20200339156128033
62,-4.420196197397237,0.4859501010917815
63,4.061462029521415,1.3453444282301474
64,-4.9775933505710235,0.17051344756304918
65,2.0303214661662463,-0.5325554096034523
66,-2.5303351467119706,-0.6636560768022043
67,3.47919942020761,1.7706379916066677
68,-3.9125153071741403,0.8223172448596372
69,-3.6368762536821335,-0.2497694572991878
70,-3.4829824226905135,-0.22128603032758518
71,-1.4620238942404018,0.06269359507502112
72,-5.482490603323184,0.23892612376155276
73,-3.8133887796014623,0.5591661935280146
74,-2.3111795333243847,0.5416154001336854
75,-5.159300386492298,0.39171037648207474
76,-5.716104794072735,0.3416751586857749
77,-3.645458457414515,-0.34081339235233143
78,-1.6058356361222605,-1.012134753524961
79,-0.10929537861590095,-0.96039057897299
80,-5.317164324387621,0.23181648931191173
81,-3.600280480470357,0.12334403927166349
82,-5.718953428749403,0.3247849954838643
83,-2.271047173194557,-0.9278047679776144
84,3.42401221118152,0.7876512287348311
85,-3.9753936874984923,-0.226470560922737
86,0.33860217196005604,-1.0724937104590768
87,-5.121262693754331,0.19524572261623024
88,-4.170461612146409,-0.0687350890598613
89,-4.459694207672372,0.4925783873489976
90,1.6826370830776278,-0.4630340490706934
91,-5.778231995894348,0.34292895033538257
92,-5.707301386917662,0.3268507155867947
93,2.0854637945291463,-0.7292883252762649
94,-5.759956574572878,0.3611096030520784
95,-0.7123212416413882,0.08049903868373214
96,1.0295660196552119,-0.29268731871730996
97,0.05134967361988619,3.2721153754163774
98,-1.1692438396253328,0.6429763308281032
99,-2.095282117534169,-0.6573459133954322
100,-5.6370399115434315,0.3049246554956966
101,1.1246005431271846,0.5693401897134384
