simu,x,y
0,25.57163732767197,-9.36642569555471
1,58.08615389203687,-8.960379688736223
2,18.27715879852866,-6.900842510571741
3,-5.613142751004213,0.7397058311104507
4,5.368704244345408,-4.071683827075542
5,11.129248661862446,-4.971660957157018
6,55.069144714545104,-5.4722786563437085
7,18.9365844654796,-7.69184425377538
8,18.7677944811835,-8.432016541866247
9,-4.657778878843742,0.19279376679766483
10,18.56693798861108,-9.018421399745757
11,13.832161740595307,1.3881941504428883
12,25.26235081051864,-3.016930149396443
13,5.54501302961307,-3.777102107809999
14,27.721783130566603,13.975147821117053
15,39.15152906137167,8.942670571856263
16,-5.716921233556475,0.3485657145550952
17,12.601127795889266,-4.693271319632387
18,61.57324946836006,-10.112413725605084
19,19.092403109575763,-1.227072393236355
20,19.53101862173989,-3.1940289191246087
21,16.883066635348264,-2.9667457102762733
22,5.464783806676075,-3.2657738532220204
23,32.10564644829352,2.67889296418824
24,64.1743944736494,-1.3287355252906752
25,51.80284326659186,3.85167543842124
26,23.188694192212672,-10.2939613728326
27,84.33164678830707,63.670106410581646
28,37.393246519107045,1.3207437771961585
29,71.01963691843646,76.16593758410328
30,-5.717958278908358,0.3202317629132316
31,-2.7733301276634688,-0.666313851457632
32,-3.417446222407481,-0.5176211814775578
33,61.78566087272289,20.59500096052933
34,33.05145952605695,-1.2203547618881265
35,36.39197426666233,-6.261434667535823
36,5.628854444926108,-4.205893945459736
37,1.5714014543484904,-1.0216882191764884
38,2.829114312445476,-0.4644348084341887
39,43.150215166247335,-2.391078369890744
40,9.308114845657018,-6.111486034573136
41,20.658693000044735,-7.329603751871739
42,-5.423326636747734,0.23857874331415116
43,-4.794160497875264,0.16587527731006993
44,66.09778841649346,-1.197539474251326
45,51.14108457305962,-9.501621357787476
46,-3.9440701739203194,3.126677248227161
47,57.26069309629401,10.642301002908017
48,28.11907345315588,-7.555985356199024
49,14.529342492473292,-6.93651180878487
50,60.19090098075025,7.872556089524189
51,60.574468220288594,-9.995141354030011
52,69.95402981703369,21.50167264070309
53,-5.778417740893818,0.3625335511069988
54,44.26336229347341,-16.31538678601622
55,30.80679179687819,-13.585729398250391
56,59.325053869745645,-9.879626926657181
57,12.38661788422571,5.2332484932322965
58,26.921910270721632,-12.640307286769692
59,-2.03476288277975,-0.5323750166795477
60,-1.9012521819726886,-1.3105511287203424
61,48.23269020549717,-6.15195502775828
62,4.7617976809923865,0.8940255503727608
63,69.03720610177521,2.2894361308673097
64,-1.5057326388136392,-0.45845989123233183
65,52.538719863104134,-9.299422629039602
66,18.93060951689348,-7.750720816696486
67,65.38818863922548,7.345960056359708
68,8.584896991429774,2.715859944644083
69,10.628905474738149,-4.526214056202774
