simu,x,y
0,-5.472525545834442,0.2661631563511095
1,-5.2581778934794805,0.2592811291467369
2,-5.528574592585348,0.3031447339322474
3,-5.787369074753583,0.3472881807588268
4,-5.625601135638688,0.30006003442382356
5,-5.655327679777541,0.30361030429050834
6,-5.311557266954369,0.2731668965567559
7,-5.6018480622471465,0.28025624595577797
8,-5.465488968345414,0.2948500826675631
9,-5.6349552030274355,0.28978097609598624
10,-5.502177692695907,0.2683012128293095
11,-5.640830840252321,0.34056115882447996
12,-5.543620753567697,0.31321834359448264
13,-5.65802374510012,0.3163766781565214
14,-5.57776334656108,0.3376453377115576
15,-5.433944962100084,0.39304171139015004
16,-5.750781035600818,0.3312868208530447
17,-5.632608691709627,0.312346598223271
18,-5.346474338390159,0.2169331404748175
19,-5.541726415547281,0.3678787458295389
20,-5.573459389838277,0.33867144030929375
21,-5.611693153510163,0.31854619082931085
22,-5.460028490854209,0.26223581023317666
23,-5.485856065360613,0.3650473159343265
24,-5.22153763548129,0.31659074065939186
25,-5.313392120675507,0.3391265039137973
26,-5.5176918494671625,0.2609158801500507
27,-5.076902049006376,0.7494647517134727
28,-5.469296940939472,0.3005521520206272
29,-5.204498588316756,0.7380799686970403
30,-5.788512826134648,0.34630228184144446
31,-5.772027333423091,0.340540836329479
32,-5.715594461983689,0.32852314542546784
33,-5.246795133286273,0.49225306684383946
34,-5.489953357415009,0.3118052047290673
35,-5.402974796217151,0.35459059121555747
36,-5.639973017210563,0.296975060522523
37,-5.741212457955254,0.3331204711974117
38,-5.731617005635992,0.3347527612333428
39,-5.404164549706363,0.3071049799689413
40,-5.469666644022386,0.2403359004931418
41,-5.435460459394303,0.29170985059123283
42,-5.4714881952994,0.22827872467494165
43,-5.569338431965569,0.2784345606661094
44,-5.159565736286988,0.4344846369511621
45,-5.289505163706536,0.27169813032521595
46,-5.48070579410775,0.3080178830410558
47,-5.241623436345212,0.5362839404756385
48,-5.507089382746321,0.28487787564378697
49,-5.653283887674934,0.2925224580867197
50,-5.280800397138157,0.33668321901880877
51,-5.237689265743531,0.2762135315215286
52,-5.218427424593594,0.3672081193226761
53,-5.784088746620114,0.3457065476772804
54,-5.319998708192021,0.23442669599653124
55,-5.378041728429523,0.22880920701808333
56,-5.352972177388574,0.20854997025621042
57,-5.634764790467976,0.41652490282565074
58,-5.407464672506618,0.21407984128839508
59,-5.756377534174053,0.33525490195866164
60,-5.631366185940214,0.2916535352274067
61,-5.359036313900367,0.28423660882661556
62,-5.720872114787992,0.3340206632046004
63,-5.182336760163118,0.34983309792044104
64,-5.274950036780977,0.2531713079862907
65,-5.279782990700217,0.2982697324614684
66,-5.58600068109518,0.28266905818284105
67,-5.2397513398053785,0.32432937504991166
68,-5.68709394936157,0.34187999287098275
69,-5.650626322366976,0.31475660140558726
70,-5.609119909119464,0.3185439483050048
71,-5.524076098487657,0.3156687880265596
72,-5.75923015425017,0.33440510142622115
73,-5.667987020914118,0.36648348684193627
74,-5.589998800388091,0.32059433257548536
75,-5.755617789097768,0.35281652504114014
76,-5.543978329281188,0.26572733684302335
77,-5.6251529374513,0.30928904996856144
78,-5.421051781771993,0.2902991726974907
79,-5.442146558536166,0.2559528208958535
80,-5.764332682948112,0.34064032998482957
81,-5.679967854717139,0.3160507015926258
82,-5.792006578170661,0.34702705497855396
83,-5.539576629486521,0.26358861860068444
84,-5.207852444206119,0.3601344912413961
85,-5.664936728211107,0.31550422975471704
86,-5.409414809451772,0.24898821392765513
87,-5.754319456592974,0.33749778717572676
88,-5.687463146383973,0.3248586501446411
89,-5.712985685828326,0.3515547852918551
90,-5.349963272669342,0.2534740553495625
91,-5.795556625691106,0.3482302954747248
92,-5.704021055035182,0.3156392105255119
93,-5.33092599340898,0.23219187177398518
94,-5.730895363866606,0.32366633295571523
95,-5.434936431014546,0.4049292213414104
96,-5.354416400179837,0.3101066325046047
97,-5.128063475124789,0.7832638454577734
98,-5.50379835817433,0.354588015845231
99,-5.637172463204917,0.287333932637802
100,-5.708543141991139,0.32606621911986394
101,-5.341478772779903,0.3898607881096301
102,-5.064629093298074,0.697934965861604
103,-5.520544820477346,0.2840830843219223
104,-5.304098574212839,0.2532914464268343
105,-5.670378344411456,0.31562740116726223
106,-5.622480457538186,0.32593886518971077
107,-5.619779341500658,0.2998921417204511
108,-5.452445627315342,0.2525947961208425
109,-5.754834135472077,0.3379865099939638
110,-5.33908173756023,0.2565318759185682
111,-5.768207567432145,0.3363951703109002
112,-5.570243621758739,0.301538431124827
113,-5.771175415944454,0.34512192945282416
114,-5.496932855475008,0.2602241940907466
115,-5.60842098199123,0.3285591483380361
116,-5.396396825981706,0.2679406090860328
117,-5.434555431126809,0.2544732472566049
118,-5.352434773363953,0.3678981944721841
119,-5.716982155357604,0.3424186229329422
120,-5.497662333363835,0.3378508947079878
121,-5.677926338942692,0.32097898754987714
122,-5.267563488567801,0.21836951646294242
123,-5.7033723659396625,0.32778730371457254
124,-5.496243251957275,0.255395651635582
125,-5.368360159563524,0.30024197983132594
126,-5.600425080561543,0.44025588765053125
127,-5.671130817642236,0.34950978066371385
128,-5.596119613967338,0.43186853433948763
129,-5.575605722357873,0.3029640635983624
130,-5.356948294587325,0.20302455366213926
131,-5.412383066731432,0.3529005074775644
132,-5.420899474430998,0.3061895959836511
133,-5.440192586555265,0.349088498686357
134,-5.381745381899393,0.21026564912896684
135,-5.410939922886018,0.25800923707827
136,-5.714368097467631,0.3290298019304539
137,-5.2674224460775285,0.21803362803707274
138,-5.780817560338736,0.3426434283435974
139,-5.664235154356052,0.3370895858427802
140,-5.784190931235936,0.3434642724794355
141,-5.215539981212151,0.32814371717373
142,-5.712857471358272,0.3281356123473105
143,-5.691716676727124,0.33883000688524206
144,-5.49694314152438,0.3584389034584326
145,-5.658535358229393,0.3092042103533312
146,-5.56434103080372,0.2693467792681566
147,-5.361418910836017,0.23841834726578748
148,-5.594276599853431,0.29380012444410103
149,-5.199015876480395,0.4476845813182601
150,-5.627415173434307,0.2859304463053912
151,-5.414019056485501,0.2241042418552696
152,-5.422744241529574,0.22693355604219484
153,-5.4217359823969575,0.24434937821138317
154,-5.509933238451589,0.28815186529875236
155,-5.24100534081755,0.4215466447962679
156,-5.787758111644393,0.34586590006801243
157,-5.78537704689937,0.34393472459061
158,-5.342451257015915,0.46105692642271784
159,-5.522769705961994,0.26782811728946015
