simu,x,y
0,-5.160108244204068,0.17078156472724257
1,-4.541250465727169,0.23291755727950378
2,-5.273598928731011,0.21190908783317672
3,-5.793220142344792,0.35832853683578636
4,-5.557788130723217,0.25614598951240725
5,-5.463356082698331,0.25523912699472
6,-4.650262052795731,0.2885797153801928
7,-5.326157277289389,0.20469093099374078
8,-5.276173855823964,0.17237918169743588
9,-5.76728500488536,0.3439523571960624
10,-5.305886368204344,0.16607939261736887
11,-5.425866679652158,0.3882571314500438
12,-5.205426040603424,0.31881935013541196
13,-5.545043316197558,0.26345930946782126
14,-5.1202938658086214,0.7506195333013178
15,-4.9454723140111225,0.5929341634985685
16,-5.795591036651998,0.3486076508988973
17,-5.437460891909457,0.26306949932531476
18,-4.513125146214634,0.215168426633011
19,-5.2815557037848855,0.35381520468956534
20,-5.306867619069572,0.31366482975179233
21,-5.368885489090205,0.3026889464159048
22,-5.538935659382798,0.2660971422224508
23,-5.085839932406308,0.43528377838005405
24,-4.440926779099819,0.44706546589821894
25,-4.645848860013888,0.5305935170622639
26,-5.2355545863846675,0.15182563989736703
27,-4.047159717920798,2.0593646199752476
28,-4.989240961893022,0.39829269794629324
29,-4.282663599651524,2.3755682907684537
30,-5.794553233840767,0.3478172719081231
31,-5.739586057165229,0.3304078154589771
32,-5.735603185276838,0.3256020110768262
33,-4.505264598631829,0.9201966249146747
34,-5.064508948665412,0.35386460369165446
35,-4.967848976332919,0.27794478977793685
36,-5.517907656245695,0.24278759480973747
37,-5.657168425982243,0.3284463739100895
38,-5.635555548396438,0.3395452251222222
39,-4.871072723346975,0.3462423095271051
40,-5.431998239040572,0.1948888345685695
41,-5.1923256377047124,0.19524097525169057
42,-5.7847343046030275,0.3450895564377116
43,-5.775117283918999,0.34297533928520296
44,-4.413546939944988,0.43744408803676954
45,-4.641807044675026,0.2326579285183502
46,-5.757194365881569,0.40346583804266356
47,-4.570117612069162,0.7235061366636129
48,-5.146771906040777,0.22381161310178954
49,-5.416076520545508,0.21492355517377618
50,-4.558760824456467,0.5602071881286909
51,-4.537514572197734,0.21258518090611772
52,-4.3620127681350995,0.9159755177067731
53,-5.796927594376615,0.348831152141207
54,-4.841663408957714,0.047426296806962726
55,-5.051876109587587,0.07897036420555742
56,-4.566961441743086,0.20264098774411202
57,-5.433052515355512,0.5076983505916903
58,-5.1611042605021025,0.1018792794022493
59,-5.712048363487018,0.33154031150162594
60,-5.717833446750287,0.3149392438531494
61,-4.774665414778847,0.27382675866552053
62,-5.5982917014906635,0.3715014713125232
63,-4.37083555482466,0.5120233054858986
64,-5.6720725541272845,0.3221157463836525
65,-4.672714656397021,0.2291475180975389
66,-5.326312650503745,0.2032804304430897
67,-4.45893356767641,0.5626205182859718
68,-5.522830047073263,0.42892344056122217
69,-5.486374204934574,0.26240015751561374
70,-5.446793090191738,0.26411686962310854
71,-5.168427877491257,0.31515076175310974
72,-5.749298056349715,0.332799352516305
73,-5.511513615890786,0.3797998633268139
74,-5.293250854489544,0.3819986567175001
75,-5.705278338343127,0.3557829946571628
76,-5.786028421552886,0.3480231558334286
77,-5.496151376668899,0.2519994655963858
78,-5.210091341232458,0.15755958660186203
79,-4.976686164468083,0.16129361536499967
80,-5.728853796350562,0.33191468671372915
81,-5.4797673230826405,0.3177979275133389
82,-5.785540367870588,0.3452444370081587
83,-5.303799711115637,0.16892454370561621
84,-4.462647137423974,0.43034166754231373
85,-5.530265409391767,0.2663362985174955
86,-4.912224064337192,0.14589031412488643
87,-5.6983155233511145,0.3269005098305602
88,-5.562671499137804,0.28836217984253
89,-5.603672858250469,0.37160944522684425
90,-4.7178890974911445,0.237603226724937
91,-5.7945722229095225,0.3478867418552096
92,-5.7829329020397635,0.34517543263505895
93,-4.652599231002926,0.2004979818382771
94,-5.7922333764783716,0.3495245435314531
95,-5.06222947744579,0.31885644139632835
96,-4.810653206852487,0.26166062874021356
97,-4.868206840830428,0.8052495974510006
98,-5.127671364743595,0.39764366494698644
99,-5.26430608785345,0.20433783618273785
100,-5.765796061501528,0.3383461846043125
101,-4.795914563168155,0.39084049055617015
102,-4.128781272308027,1.260222845872075
103,-5.1242274218418125,0.28097999718055333
104,-4.555466271758282,0.3643804964177093
105,-5.498523775759736,0.2875102144069347
106,-5.396407346205663,0.31385877568319526
107,-5.395204662791161,0.24659561183728962
108,-5.028772848239259,0.1342509152478203
109,-5.6953648320986066,0.33120525781638516
110,-4.826843308411597,0.10637298863708614
111,-5.464876785194141,0.226529072136598
112,-5.297084638900468,0.24643791631790032
113,-5.73589402336304,0.3474454354277802
114,-5.308534603101531,0.19925043602429077
115,-5.424404356110666,0.28018856427790506
116,-4.855864208942429,0.22414047300933826
117,-5.041588986928895,0.11955310475045251
118,-4.733380098754311,0.6318340200160154
119,-5.689485823244331,0.3373811779900671
120,-5.302249030739153,0.28587439995652597
121,-5.5516416127867805,0.2785692965852091
122,-4.589600716289748,0.07781203166416134
123,-5.631998216651004,0.2971179521352778
124,-5.041336469093148,0.20048808943447005
125,-4.866533141588769,0.22335029935818118
126,-5.367041924744902,0.4932850543502629
127,-5.52942584658798,0.3340882578157366
128,-5.332557677104874,0.6136630173858187
129,-5.311769789498237,0.24161649907582
130,-4.764512633046715,0.039060935512648345
131,-5.014078973657521,0.30299511706759785
132,-4.8480850903512716,0.5198804229485873
133,-4.939958692082754,0.5572158479546037
134,-4.759934381870757,0.07713858239810684
135,-5.030602402583051,0.10306970221591545
136,-5.638272353069669,0.30974022943908136
137,-4.64646921315284,0.04000001488724396
138,-5.79547569939915,0.34819641184143785
139,-5.474908720729336,0.38922879266144406
140,-5.786766141592534,0.3443858648233174
141,-5.735547864427948,0.3551438502477515
142,-5.614128747367607,0.3001119823994766
143,-5.632291499635234,0.31491243390596274
144,-5.077429828271784,0.5545602120789376
145,-5.44548810764657,0.27592433575856357
146,-5.27692611084119,0.17284095400797342
147,-4.9301718110745485,0.06218919609583247
148,-5.37234161883974,0.2217941338392748
149,-4.4654815122877025,0.560327464551035
150,-5.7889175713391055,0.3468178225749522
151,-5.051082825688366,0.06645794450097754
152,-4.915637967550498,0.09662210839235809
153,-5.135751410740561,0.11339921515699239
154,-5.074972429647541,0.3302064409246659
155,-4.543847390048755,0.5389238794508803
156,-5.77398366126953,0.3429217070017191
157,-5.683748130552527,0.3172122546079258
158,-4.974075840358155,0.36486304075316395
159,-4.752742291100579,0.30301150442094493
