day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,600809.218,600744,600860,230.744,183,294,0.0,0,0,0.0,0,0,0.0,0,0,4.214,0,11,0.0,0,0
1,600514.968,600428,600596,482.275,408,570,0.0,0,0,0.268,0,3,0.0,0,0,12.005,2,26,1.632,0,7
2,600142.041,600014,600237,790.629,705,913,0.0,0,0,0.991,0,5,0.0,0,0,23.341,10,38,6.301,0,17
3,599650.3,599520,599779,1190.994,1084,1310,0.0,0,0,2.457,0,9,0.0,0,0,39.292,20,61,15.38,4,30
4,598982.221,598813,599174,1732.907,1586,1892,0.0,0,0,4.76,0,15,0.0,0,0,60.967,38,80,30.369,11,51
5,598061.24,597813,598265,2479.801,2267,2702,0.051,0,2,8.57,1,19,0.0,0,0,90.495,62,119,53.193,32,79
6,596772.308,596454,597024,3529.929,3294,3816,0.378,0,4,15.174,3,30,0.0,0,0,130.613,97,172,85.168,49,117
7,594950.588,594539,595325,5019.688,4688,5416,1.293,0,6,26.66,10,46,0.001,0,1,185.877,139,223,129.101,88,170
8,592352.704,591796,592892,7156.39,6694,7641,3.114,0,12,45.152,20,73,0.007,0,1,262.876,203,321,188.472,141,238
9,588637.478,587893,589395,10222.536,9558,10931,6.21,0,16,73.306,45,117,0.024,0,1,370.674,301,439,269.066,199,331
10,583301.386,582233,584516,14640.923,13596,15599,10.672,1,22,114.866,77,153,0.064,0,2,522.793,431,595,380.972,318,464
11,575647.956,573936,577293,20990.557,19561,22506,17.25,5,38,174.262,132,225,0.143,0,2,738.312,624,843,537.551,451,621
12,564700.917,562216,567099,30075.06,27982,32217,26.747,12,45,258.754,203,319,0.268,0,3,1048.07,910,1189,758.554,660,862
13,549129.931,545571,552366,42991.337,40283,45997,39.87,18,59,378.34,304,467,0.472,0,3,1490.048,1344,1662,1072.944,951,1198
14,527255.511,522161,531582,61080.011,57332,65442,57.87,38,83,548.158,451,637,0.787,0,4,2120.142,1906,2331,1519.38,1361,1714
15,497015.5,490218,502937,85949.255,80781,91608,82.614,53,116,787.591,665,908,1.347,0,7,3014.349,2722,3317,2158.182,1907,2346
16,456295.929,447205,463814,119120.692,112798,126485,116.844,89,153,1129.012,1003,1273,2.368,0,9,4267.237,3927,4563,3066.197,2793,3382
