day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,632386.88,632331,632443,242.969,193,295,0.0,0,0,0.0,0,0,0.0,0,0,4.413,0,13,0.0,0,0
1,632083.539,632007,632160,501.73,433,575,0.0,0,0,0.261,0,4,0.0,0,0,12.607,2,24,1.725,0,10
2,631705.978,631610,631805,811.884,726,899,0.0,0,0,0.957,0,6,0.0,0,0,24.715,8,42,6.515,0,17
3,631219.725,631089,631352,1203.944,1091,1324,0.0,0,0,2.453,0,9,0.0,0,0,41.185,22,64,16.006,5,31
4,630574.69,630387,630731,1720.181,1559,1872,0.0,0,0,4.872,0,13,0.0,0,0,63.192,36,87,31.696,16,55
5,629704.219,629458,629906,2417.489,2205,2637,0.073,0,2,8.831,1,20,0.0,0,0,92.063,60,127,54.975,33,82
6,628510.035,628212,628748,3377.271,3126,3623,0.595,0,6,15.354,4,32,0.001,0,1,131.332,100,172,87.723,57,120
7,626850.218,626401,627223,4718.089,4371,5068,1.994,0,9,26.453,11,52,0.008,0,1,184.372,144,229,131.602,92,172
8,624521.319,623874,624980,6609.703,6225,7120,5.021,0,17,44.547,21,74,0.04,0,2,256.715,204,307,189.239,151,242
9,621232.108,620428,621907,9296.213,8749,9941,9.601,1,26,70.578,42,105,0.111,0,3,355.884,297,428,267.409,206,328
10,616564.413,615547,617504,13127.679,12313,13945,16.802,4,35,109.082,72,160,0.245,0,3,493.277,424,577,372.704,284,444
11,609922.196,608439,611220,18595.335,17455,19818,27.385,11,47,164.001,118,233,0.493,0,6,685.83,593,786,517.419,436,597
12,600483.121,598192,602144,26383.887,24974,28286,41.27,18,66,239.49,187,319,0.927,0,7,958.529,844,1121,719.283,623,813
13,587096.072,583671,589553,37439.211,35346,40330,60.443,38,88,345.909,286,451,1.658,0,10,1343.242,1186,1496,1000.612,880,1119
14,568267.383,563323,571862,52965.956,49885,57002,86.699,60,116,493.777,410,607,2.759,0,11,1888.695,1713,2077,1396.968,1253,1562
15,542127.908,535693,547052,74440.036,70251,79702,122.704,87,158,702.984,605,829,4.522,0,13,2660.616,2418,2888,1953.88,1769,2122
16,506582.468,497857,512918,103441.917,98076,110480,171.202,131,217,995.449,889,1131,7.524,1,18,3745.318,3450,4030,2745.989,2511,2994
17,459707.914,448525,468251,141238.436,134126,149980,235.846,189,295,1406.277,1263,1580,12.726,4,25,5246.748,4908,5654,3859.856,3532,4255
18,400619.703,387099,411273,187929.683,179434,198290,322.121,268,390,1983.042,1792,2176,21.631,9,37,7287.521,6831,7846,5419.143,5021,5877
19,330544.472,314991,343292,241515.887,231872,252756,433.95,368,516,2793.645,2558,3049,37.86,16,64,9981.651,9389,10603,7580.447,7063,8138
20,254074.348,237849,267814,296802.668,286952,307547,573.994,492,655,3932.183,3623,4262,66.852,40,98,13409.993,12729,14304,10510.56,9755,11337
21,178970.28,164074,192245,345884.978,337341,354283,740.372,658,829,5514.045,5071,5940,119.504,82,180,17547.848,16764,18640,14392.555,13447,15434
22,113973.622,101953,124343,380567.572,375559,385376,921.245,801,1048,7691.236,7154,8256,213.213,166,279,22262.798,21351,23489,19356.909,18229,20665
23,101381.995,90117,110971,359808.935,355617,363614,1095.131,973,1208,10647.754,9944,11454,373.127,303,451,27273.545,26249,28560,25428.231,23928,27232
24,88434.13,78134,96916,341223.895,337834,343982,1233.127,1115,1359,14588.421,13664,15464,632.565,528,739,31639.902,30444,32921,32487.377,30914,34553
25,75861.88,66711,83465,323895.274,321840,325439,1315.891,1197,1449,19685.632,18638,20889,1023.551,885,1176,35445.824,34261,36765,40020.421,38376,42002
26,64163.92,56320,70798,307218.17,305825,308351,1350.734,1217,1489,26119.01,24812,27662,1572.32,1373,1747,38736.518,37556,39978,47526.682,45925,49654
27,53653.576,47053,59460,290815.308,289135,292466,1365.133,1238,1509,34032.41,32493,35973,2291.687,2097,2549,41554.945,40427,42730,54565.684,52884,56466
28,44480.249,38817,49315,274506.828,272231,276715,1379.963,1239,1525,43519.967,41713,45916,3192.767,2924,3480,43941.439,42906,45005,60783.768,58961,62619
29,36647.795,31855,40807,258282.37,255331,261172,1394.432,1286,1522,54554.027,51872,57789,4276.378,3991,4661,45913.125,44820,46812,66007.911,64005,67692
30,30079.284,26047,33514,242225.535,238899,245386,1409.829,1264,1548,66953.561,64159,70643,5518.559,5168,5930,47493.496,46491,48271,70260.283,68221,71688
31,24640.994,21282,27369,226438.879,222750,230083,1426.889,1308,1558,80515.283,77397,84442,6897.389,6503,7290,48719.532,47779,49468,73591.422,71870,74969
32,20185.282,17494,22378,211050.037,206973,214912,1443.073,1289,1582,95035.438,91478,99141,8391.456,7959,8809,49608.563,48814,50390,76076.885,74335,77300
33,16559.021,14352,18385,196181.65,191946,199874,1462.199,1337,1607,110330.079,106688,114380,9978.267,9492,10418,50185.221,49458,50919,77784.994,76394,79221
34,13625.138,11712,15145,181924.488,177778,185598,1478.258,1332,1622,126211.264,122508,130722,11635.13,11148,12101,50489.144,49780,51202,78805.052,77527,80203
35,11254.587,9680,12462,168348.668,164240,171995,1499.845,1386,1635,142509.374,138375,147204,13345.147,12791,13888,50541.123,49746,51288,79218.998,77996,80312
36,9337.327,8051,10391,155514.681,151501,158997,1517.834,1388,1720,159088.991,154750,163803,15090.367,14470,15630,50356.452,49510,50986,79088.279,78012,80324
37,7791.373,6741,8635,143419.491,139442,146712,1539.23,1396,1683,175821.641,171301,180812,16856.932,16186,17473,49973.198,49181,50595,78469.416,77399,79689
38,6540.423,5646,7272,132096.087,128202,135336,1557.078,1410,1721,192573.6,188522,197435,18629.9,17940,19208,49415.698,48607,50067,77443.759,76315,78586
39,5524.83,4764,6148,121530.383,117795,124517,1579.031,1444,1729,209255.481,204851,213852,20398.776,19732,20975,48702.72,47928,49302,76055.483,74941,77060
