age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,109637.01315075379,108376.36683417085,110835.52763819095,72592.22849246231,70922.88944723619,74307.59296482411,1210.2953517587941,1121.6130653266332,1309.9698492462312,980158.4465025124,978733.6231155779,981629.2763819095,905.549391959799,814.5175879396985,993.0150753768844,7593.757914572865,7371.562814070352,7813.522613065326,30198.931783919597,29605.417085427136,30791.376884422112,average
1,99.0,51742.49401005024,51104.79899497487,52303.9648241206,36577.75609045227,35683.27638190955,37492.14070351759,466.2165979899498,410.713567839196,528.251256281407,496799.667080402,496002.5929648241,497568.2311557789,800.9830854271356,710.0804020100503,902.1658291457286,10319.831326633166,10054.37688442211,10575.442211055277,13265.4811758794,12930.236180904523,13603.638190954774,average
2,99.0,54831.483356783916,54151.70854271357,55435.281407035174,38135.58690954773,37236.73366834171,39093.17085427135,485.0343567839195,423.64824120603015,549.4020100502513,517062.1675427135,516251.3266331658,517939.66834170854,832.0616432160804,759.6281407035176,920.5778894472362,10758.478105527636,10486.467336683418,11022.608040201005,13829.549678391959,13482.010050251256,14184.75879396985,average
3,99.0,66334.6501155779,65507.71356783919,67053.5175879397,46423.69570351759,45268.20100502513,47574.8391959799,520.5507336683418,457.713567839196,590.8844221105528,628950.0306030152,627923.608040201,630085.0,2029.6819798994977,1884.3768844221106,2156.311557788945,13099.07911557789,12810.738693467336,13401.608040201005,16836.879150753768,16445.08040201005,17251.613065326634,average
4,99.0,59874.23834673367,59123.20603015075,60516.01507537688,40727.179336683424,39782.98994974874,41751.4824120603,536.163351758794,469.643216080402,604.321608040201,545973.8030904522,545012.904522613,546939.9949748744,5772.002140703518,5551.065326633166,6000.321608040201,11489.35554271357,11221.849246231155,11768.331658291458,14770.183673366831,14406.72864321608,15141.492462311558,average
5,99.0,57182.18082412061,56413.0351758794,57865.54271356784,34440.92095979899,33664.16582914573,35278.693467336685,654.8293316582915,578.9195979899497,730.5025125628141,446576.12010050257,445547.1407035176,447541.743718593,13336.689271356781,13010.899497487437,13680.834170854272,9717.638768844221,9470.914572864322,9971.497487437186,12491.443050251253,12157.819095477387,12847.768844221106,average
6,99.0,64099.01113567839,63072.979899497484,64957.68341708543,36230.88613065327,35335.547738693465,37127.261306532666,1048.461713567839,956.1859296482412,1141.5427135678392,435770.1038190955,434511.43216080405,437110.6884422111,44091.7645678392,43525.09547738694,44690.20603015075,10223.895688442211,9954.633165829146,10492.653266331658,13141.463386934674,12766.658291457286,13513.1608040201,average
7,99.0,13777.346663316583,13628.562814070352,13925.75376884422,6484.773467336682,6278.422110552764,6689.281407035176,66.36054773869347,43.768844221105525,90.79899497487438,83216.86458291457,82978.33165829146,83462.76884422111,352.799391959799,299.4924623115578,408.9396984924623,1827.7384522613065,1732.180904522613,1927.3969849246232,2350.8184371859297,2226.603015075377,2475.2964824120604,average
,,59684.80220037689,58922.29648241206,60361.6608040201,38951.62838630653,38021.52826633166,39914.30778894473,623.4889981155779,557.7757537688442,693.2091708542714,516813.40041520103,515870.1199748744,517784.671482412,8515.191434045226,8319.39447236181,8719.04648241206,9378.72186432161,9137.840452261305,9621.632537688442,14610.593792085427,14252.569095477387,14976.138190954774,aoa
,,26075.04974254143,25768.285624555177,26363.554864567715,18042.889886838708,17639.346409405865,18457.1205879658,358.25852250403636,337.78492920143924,380.2158182962252,247277.01164302224,246982.5414462829,247588.3156147513,15031.38196956287,14862.312996222834,15211.244818568333,3425.0730369438675,3364.3875772016568,3487.1318955629167,7628.412027231363,7503.360262709563,7753.139850621913,std
