age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,318757.16136683413,313761.37185929646,323082.648241206,74229.17192462311,71943.18592964824,76556.45728643217,2055.286175879397,1935.321608040201,2178.8040201005024,745662.3548090452,741439.6130653266,750558.0904522613,476.6647889447236,411.6934673366834,539.105527638191,26210.04561809045,25387.54773869347,27057.67336683417,58786.89705527637,57089.18090452261,60588.824120603014,average
1,99.0,172901.8893266332,170024.2311557789,175504.08040201006,36882.375864321606,35604.83417085427,38183.05025125628,413.0145477386934,354.6934673366834,472.9899497487437,376968.55462814064,374368.2010050251,379815.5326633166,224.54498492462315,188.02010050251258,265.47738693467335,27142.991728643214,26239.040201005024,28046.371859296483,14052.285492462312,13494.773869346735,14600.472361809045,average
2,99.0,186166.57380402012,183206.7135678392,188835.49748743718,38210.050417085426,36952.24120603015,39489.73366834171,432.5000703517588,374.8793969849246,494.45226130653265,387686.5901608041,385163.15075376886,390577.3115577889,230.3000753768844,186.78391959798995,273.0603015075377,28119.876190954772,27240.27638190955,29047.306532663315,14556.197366834169,14026.035175879397,15113.778894472362,average
3,99.0,218554.6710452261,215111.80904522614,221607.91959798994,46847.31969849246,45348.09547738694,48375.47236180904,462.35656783919603,401.37688442211055,527.8542713567839,479046.793638191,476065.4472361809,482460.5376884422,571.173311557789,507.15577889447235,632.7738693467337,34476.38240201005,33450.56281407035,35571.331658291456,17849.115462311558,17224.854271356784,18488.67336683417,average
4,99.0,225535.40802010047,222275.54773869348,228564.2110552764,39681.67095979899,38340.89949748744,41040.582914572864,487.45843718592965,425.035175879397,554.6834170854271,388729.67956281407,385817.256281407,391944.6331658292,1502.2838844221105,1405.3417085427136,1609.7989949748744,29194.022572864316,28269.6783919598,30114.78391959799,15106.718763819097,14556.834170854272,15661.733668341709,average
5,99.0,224231.6767035176,221672.65829145728,226632.41708542712,32100.45717085427,31122.21608040201,33069.14070351759,623.9307889447236,553.3417085427136,697.5678391959799,296669.3940351759,294387.6733668342,299120.8442211055,3182.752522613065,3019.005025125628,3329.331658291457,23601.66194472362,22855.884422110554,24334.638190954774,12214.45688442211,11766.653266331658,12672.035175879397,average
6,99.0,274250.0585879397,271599.0,276688.040201005,31301.58589447236,30351.989949748742,32279.045226130653,951.9854673366832,865.7738693467337,1044.1658291457286,273545.3345326633,271299.8140703518,276028.6582914573,9479.395040201001,9236.27135678392,9752.08040201005,23001.064798994976,22282.8391959799,23694.06030150754,11899.360733668344,11475.437185929648,12363.185929648242,average
7,99.0,15745.248195979899,15224.613065326634,16208.281407035176,6717.228467336683,6127.984924623115,7338.35175879397,102.19362814070351,76.35175879396985,129.47738693467338,81131.293080402,80672.23618090453,81616.79899497487,127.61674874371859,96.78391959798995,158.05527638190955,4944.200271356784,4668.43216080402,5238.422110552764,2559.3089246231157,2390.7035175879396,2730.1507537688444,average
,,204517.8358812814,201609.49309045228,207140.38693467338,38246.23254962311,36973.93090452261,39541.47927135679,691.0907104271356,623.3467336683417,762.4993718592964,378679.9993059045,376151.6739949749,381515.30087939696,1974.341419597989,1881.3819095477388,2069.960427135678,24586.280690954773,23799.282663316582,25388.07349246231,18378.042585427134,17753.05904522613,19027.356783919597,aoa
,,89372.44679971825,88288.5840421649,90331.69575226633,18718.78084565471,18229.818510714904,19212.789217119476,599.8078802896979,574.041048309916,626.1102755832728,189453.671736268,188445.9808854162,190649.90025722602,3201.220779886699,3130.21239653803,3281.1614686704615,8701.385643688205,8473.708321823575,8938.460207457545,16934.204440280268,16479.843072837117,17420.377123387825,std
