day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
1,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
2,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
3,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
4,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
5,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
6,113092.849,113087,113093,0.151,0,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
7,113091.776,113084,113093,1.212,0,9,0.0,0,0,0.0,0,0,0.0,0,0,0.008,0,1,0.0,0,0
8,113088.142,113072,113093,4.732,0,20,0.0,0,0,0.0,0,0,0.0,0,0,0.076,0,3,0.002,0,1
9,113079.1,113052,113093,13.317,0,38,0.0,0,0,0.016,0,1,0.0,0,0,0.331,0,5,0.017,0,1
10,113059.285,113021,113085,31.844,7,66,0.0,0,0,0.08,0,2,0.0,0,0,0.964,0,6,0.079,0,3
11,113022.617,112967,113061,65.518,32,119,0.0,0,0,0.296,0,4,0.0,0,0,2.472,0,12,0.35,0,4
12,112961.92,112873,113020,119.83,65,195,0.0,0,0,0.793,0,7,0.0,0,0,5.53,0,18,1.039,0,7
13,112866.731,112761,112953,203.696,129,291,0.0,0,0,1.862,0,9,0.0,0,0,10.944,1,27,2.518,0,10
14,112726.962,112579,112848,324.002,225,446,0.001,0,1,4.182,0,14,0.0,0,0,19.641,6,40,5.404,0,17
15,112531.577,112350,112688,488.777,359,647,0.003,0,1,8.256,1,20,0.0,0,0,32.979,12,58,10.477,1,24
16,112267.736,112027,112447,706.248,552,923,0.006,0,1,15.088,2,29,0.0,0,0,52.424,21,86,18.865,5,37
17,111926.17,111625,112173,980.797,790,1237,0.015,0,2,25.723,9,45,0.0,0,0,79.957,43,118,31.727,13,61
18,111494.75,111180,111767,1319.339,1080,1559,0.036,0,1,42.455,18,72,0.0,0,0,116.12,76,167,50.466,22,83
19,110963.348,110490,111299,1725.097,1472,2108,0.085,0,2,66.726,33,103,0.0,0,0,163.323,116,215,77.336,45,110
20,110320.481,109784,110721,2204.474,1913,2629,0.171,0,2,100.871,57,147,0.001,0,1,223.112,160,285,114.628,70,164
21,109556.401,108890,110022,2759.444,2411,3299,0.332,0,3,148.161,93,217,0.004,0,1,295.436,222,372,163.775,116,216
22,108665.491,107847,109183,3389.076,3006,4011,0.605,0,6,211.693,146,305,0.006,0,1,383.342,306,475,227.042,165,299
23,107641.411,106699,108275,4091.852,3666,4791,1.042,0,6,294.682,198,404,0.009,0,1,486.388,397,586,307.23,239,380
24,106478.59,105518,107155,4866.318,4384,5510,1.603,0,6,400.991,282,529,0.018,0,1,606.977,513,716,406.533,317,491
25,105174.772,104123,105932,5708.724,5226,6432,2.57,0,9,534.765,409,680,0.028,0,1,744.05,637,853,526.467,423,640
26,103728.73,102619,104593,6612.724,6066,7374,3.86,0,13,700.758,574,867,0.048,0,2,898.712,778,1027,669.487,538,788
27,102140.762,100937,103056,7572.29,7041,8332,5.686,0,17,903.242,756,1097,0.065,0,2,1071.029,935,1217,836.303,686,979
28,100409.881,99156,101422,8584.06,8034,9348,8.024,1,21,1148.864,989,1351,0.11,0,2,1258.952,1096,1434,1029.319,874,1174
29,98541.701,97306,99598,9637.83,9059,10341,11.044,2,25,1440.797,1213,1678,0.174,0,2,1462.425,1297,1634,1249.049,1063,1410
30,96540.05,95285,97674,10723.847,10083,11477,14.824,3,28,1785.034,1554,2009,0.26,0,3,1681.166,1509,1908,1495.026,1311,1685
31,94411.904,93037,95609,11831.565,11151,12687,19.443,8,35,2186.361,1923,2433,0.361,0,3,1914.706,1726,2118,1767.984,1543,2007
32,92167.765,90697,93349,12951.501,12228,13747,25.026,11,43,2650.674,2361,2941,0.504,0,4,2159.051,1984,2403,2069.251,1843,2330
33,89822.191,88404,90988,14067.492,13301,14799,31.85,14,51,3182.939,2871,3507,0.691,0,4,2412.472,2226,2628,2394.084,2166,2639
34,87390.625,85964,88576,15162.599,14465,15930,39.961,20,63,3785.321,3401,4126,0.944,0,4,2675.318,2469,2921,2742.437,2463,3001
35,84887.013,83513,86108,16227.044,15566,17046,49.222,29,73,4462.817,4041,4845,1.241,0,6,2941.455,2709,3174,3112.681,2808,3436
36,82330.484,80899,83640,17240.024,16526,17997,59.946,34,87,5218.676,4768,5669,1.627,0,7,3213.074,2945,3431,3504.58,3151,3823
37,79740.582,78329,81113,18194.272,17469,18936,72.064,46,104,6057.253,5592,6599,2.094,0,7,3481.721,3170,3715,3910.669,3605,4224
38,77132.837,75674,78534,19071.724,18276,19833,85.485,55,125,6980.973,6489,7548,2.617,0,8,3747.104,3476,3999,4330.626,4054,4606
39,74521.86,73030,75972,19872.115,19132,20634,100.274,67,138,7989.52,7459,8610,3.3,0,10,4004.608,3764,4285,4760.602,4468,5081
40,71925.589,70339,73421,20583.136,19778,21372,116.942,81,154,9084.532,8541,9727,4.085,0,12,4251.199,4007,4535,5194.258,4884,5526
41,69350.931,67493,70868,21201.629,20371,21924,135.266,97,174,10266.631,9642,10991,4.965,0,15,4485.313,4242,4766,5625.273,5312,5916
42,66811.127,64903,68362,21729.297,20962,22554,154.761,115,195,11531.866,10845,12372,6.02,1,16,4706.567,4435,4977,6052.35,5742,6351
43,64320.961,62446,65951,22155.923,21421,22918,175.92,133,225,12880.718,12093,13753,7.199,1,17,4910.282,4608,5176,6472.621,6150,6826
44,61883.222,59965,63491,22490.457,21757,23237,198.625,145,260,14311.23,13417,15184,8.489,2,20,5092.954,4779,5412,6878.806,6482,7262
45,59502.412,57546,61101,22734.868,22076,23490,223.302,164,280,15816.117,14876,16726,9.942,2,21,5259.333,4994,5540,7266.517,6796,7656
46,57189.901,55226,58757,22887.13,22262,23556,249.093,193,303,17395.06,16414,18366,11.602,3,24,5404.303,5185,5694,7635.075,7232,8065
47,54943.604,53015,56591,22958.491,22333,23620,276.616,223,335,19043.348,18033,20057,13.284,4,25,5528.026,5286,5824,7977.291,7503,8460
