day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,665255.197,665203,665300,181.12,138,227,0.0,0,0,0.0,0,0,0.0,0,0,0.126,0,2,0.0,0,0
1,665011.223,664931,665075,396.763,326,474,0.0,0,0,0.006,0,1,0.0,0,0,0.391,0,3,1.16,0,7
2,664675.103,664562,664764,687.951,611,798,0.0,0,0,0.021,0,1,0.0,0,0,0.766,0,4,4.579,0,14
3,664201.104,664046,664370,1095.031,961,1240,0.0,0,0,0.048,0,2,0.0,0,0,1.326,0,6,11.283,2,23
4,663526.027,663315,663780,1672.282,1461,1864,0.0,0,0,0.106,0,2,0.0,0,0,2.144,0,8,22.675,7,39
5,662561.737,662239,662888,2495.864,2220,2766,0.003,0,1,0.213,0,2,0.0,0,0,3.349,0,12,41.027,20,66
6,661191.22,660799,661670,3663.225,3254,3985,0.026,0,1,0.488,0,5,0.0,0,0,5.116,0,14,69.067,41,100
7,659246.872,658708,659873,5316.632,4805,5776,0.083,0,2,1.266,0,6,0.0,0,0,7.42,0,18,110.904,79,155
8,656489.633,655683,657259,7657.895,7022,8319,0.28,0,4,3.124,0,12,0.0,0,0,10.854,2,24,171.2,132,224
9,652586.345,651530,653633,10968.363,10125,11834,0.691,0,5,6.607,0,19,0.0,0,0,15.641,5,32,258.526,204,329
10,647085.353,645527,648521,15627.829,14427,16901,1.367,0,7,12.711,1,29,0.001,0,1,22.663,8,39,382.562,321,459
11,639347.667,637236,641281,22171.328,20540,23844,2.453,0,11,22.363,6,47,0.004,0,1,32.513,13,53,559.752,486,658
12,628513.336,625538,631155,31316.058,28980,33753,4.193,0,14,37.909,19,68,0.007,0,1,46.531,25,68,811.691,710,928
13,613446.092,609332,617217,44004.591,40930,47353,6.757,1,21,61.54,32,100,0.012,0,1,66.063,39,96,1168.025,1033,1347
14,592686.301,586782,597973,61426.255,56919,66453,10.531,2,25,96.409,65,140,0.023,0,1,93.354,58,139,1672.376,1492,1891
15,564437.69,556619,571503,85025.433,79208,91649,15.916,5,29,147.911,103,207,0.04,0,2,131.68,94,176,2383.75,2165,2657
16,526698.702,516951,535906,116330.692,108806,124605,23.833,10,41,222.64,171,283,0.064,0,2,184.064,142,234,3380.266,3083,3786
17,477533.59,465076,489352,156699.651,147142,166950,34.929,17,55,330.907,268,404,0.102,0,2,255.77,208,310,4772.057,4324,5244
18,415752.552,400695,430496,206634.373,194888,218480,50.87,25,75,486.577,404,583,0.15,0,2,352.056,291,413,6696.499,6133,7360
