day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,638279.418,638270,638286,5.838,0,16,0.0,0,0,0.0,0,0,0.0,0,0,0.157,0,3,0.0,0,0
1,638271.936,638260,638282,11.946,2,24,0.0,0,0,0.005,0,1,0.0,0,0,0.454,0,4,0.033,0,2
2,638262.44,638243,638277,19.281,7,36,0.0,0,0,0.016,0,2,0.0,0,0,0.88,0,6,0.13,0,2
3,638249.761,638221,638270,29.098,12,53,0.0,0,0,0.052,0,3,0.0,0,0,1.415,0,6,0.314,0,4
4,638232.96,638196,638258,42.003,22,71,0.0,0,0,0.115,0,3,0.0,0,0,2.18,0,9,0.573,0,5
5,638209.989,638160,638243,59.471,33,101,0.0,0,0,0.185,0,4,0.0,0,0,3.246,0,12,0.987,0,8
6,638179.143,638117,638224,82.836,52,131,0.003,0,1,0.303,0,4,0.0,0,0,4.693,0,15,1.574,0,8
7,638137.484,638059,638199,114.527,68,176,0.005,0,1,0.5,0,6,0.0,0,0,6.614,0,16,2.47,0,10
8,638080.742,637986,638160,157.673,99,224,0.012,0,1,0.76,0,6,0.0,0,0,9.126,1,21,3.674,0,11
9,638004.622,637871,638117,215.348,135,311,0.021,0,1,1.157,0,7,0.0,0,0,12.537,3,27,5.311,0,16
10,637902.246,637725,638047,293.0,184,429,0.039,0,2,1.772,0,8,0.0,0,0,17.105,4,37,7.578,0,19
11,637764.643,637553,637961,397.436,256,545,0.073,0,2,2.608,0,10,0.0,0,0,23.311,7,47,10.61,1,22
12,637579.645,637297,637835,537.314,351,746,0.117,0,3,3.923,0,12,0.0,0,0,31.638,15,55,14.673,3,30
13,637332.204,636964,637651,723.642,503,990,0.184,0,3,5.689,0,15,0.0,0,0,43.032,21,73,20.129,4,40
14,637000.559,636530,637397,973.932,664,1321,0.261,0,3,8.181,1,21,0.0,0,0,58.256,25,93,27.618,6,55
15,636558.287,635921,637091,1306.994,923,1799,0.41,0,3,11.685,2,26,0.0,0,0,78.837,35,120,37.334,10,64
16,635964.712,635095,636664,1754.374,1227,2417,0.647,0,4,16.563,5,38,0.001,0,1,106.254,54,158,50.582,21,83
17,635173.2,634052,636066,2348.603,1648,3210,0.934,0,6,23.296,7,47,0.001,0,1,143.024,80,212,67.684,33,109
18,634115.386,632574,635295,3144.216,2264,4348,1.366,0,8,32.327,14,57,0.001,0,1,191.989,116,276,90.793,50,141
19,632702.655,630613,634261,4204.728,3033,5822,1.939,0,8,44.762,21,78,0.003,0,1,257.37,171,370,121.493,67,189
20,630820.183,628097,632930,5617.191,4006,7679,2.577,0,10,61.068,33,101,0.005,0,1,345.146,225,489,163.441,93,243
21,628311.045,624554,631097,7498.404,5414,10371,3.513,0,12,83.464,44,131,0.007,0,1,462.547,317,648,219.45,150,324
22,624974.883,620068,628576,9996.704,7353,13663,4.789,0,12,113.35,61,172,0.011,0,1,619.022,417,868,294.625,206,417
23,623541.51,618156,627458,10313.279,7674,14018,6.477,0,17,153.252,92,231,0.017,0,1,826.547,565,1154,394.631,272,561
24,621634.216,615535,626060,11069.887,8175,15087,8.698,1,21,207.479,120,304,0.032,0,1,1034.662,738,1423,527.418,377,737
25,619255.457,612313,624240,12212.978,9116,16673,11.763,3,26,277.593,175,390,0.054,0,2,1252.225,889,1721,689.445,478,951
26,616381.931,608380,622122,13720.397,10260,18764,15.811,4,35,365.577,240,507,0.073,0,2,1487.967,1067,2066,882.24,615,1223
27,612977.156,603768,619627,15594.412,11651,21251,21.137,5,41,476.721,330,649,0.106,0,2,1750.008,1271,2454,1101.924,767,1535
28,608992.544,598445,616713,17837.867,13322,24188,28.261,10,53,617.425,428,843,0.146,0,2,2045.251,1477,2893,1350.776,956,1864
29,604362.641,592133,613295,20473.993,15263,27797,37.712,15,72,791.884,562,1086,0.206,0,3,2382.252,1723,3348,1626.962,1142,2237
30,598999.345,584989,609248,23547.22,17662,31919,49.31,22,92,1008.589,698,1390,0.276,0,4,2768.14,2003,3818,1933.664,1323,2664
31,592813.43,576754,604557,27101.05,20395,36604,63.176,31,106,1271.18,925,1754,0.383,0,4,3210.279,2320,4453,2277.513,1601,3099
32,585697.685,567379,599187,31186.305,23407,41793,79.537,43,131,1585.515,1147,2158,0.538,0,5,3720.13,2686,5105,2665.016,1885,3674
33,577542.047,556663,592862,35855.62,27218,47779,98.938,56,150,1959.181,1439,2717,0.718,0,6,4304.786,3142,5891,3103.849,2178,4239
34,568228.516,544482,585632,41162.439,31348,54529,120.252,71,188,2397.997,1758,3311,0.983,0,6,4976.523,3676,6813,3604.139,2541,4983
35,557615.85,530881,577476,47174.488,36032,61956,144.167,92,214,2912.977,2149,4009,1.28,0,6,5745.396,4253,7926,4175.024,2950,5783
