day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,710549.891,710517,710581,96.187,68,126,0.0,0,0,0.0,0,0,0.0,0,0,13.903,2,30,0.0,0,0
1,710411.74,710360,710472,193.171,143,242,0.0,0,0,2.839,0,12,0.0,0,0,36.089,17,59,0.499,0,5
2,710241.728,710169,710334,303.347,242,358,0.0,0,0,10.115,1,24,0.0,0,0,65.171,40,91,1.822,0,7
3,710027.131,709949,710130,436.567,363,504,0.0,0,0,23.25,10,44,0.0,0,0,101.409,58,141,4.514,0,12
4,709756.691,709659,709878,600.058,513,686,0.0,0,0,43.782,25,69,0.0,0,0,145.535,110,192,8.728,2,19
5,709415.177,709280,709569,803.902,708,900,0.018,0,1,73.081,44,108,0.0,0,0,200.137,151,251,14.859,5,30
6,708983.955,708820,709169,1057.708,919,1163,0.109,0,2,114.224,76,147,0.0,0,0,267.533,206,325,22.923,9,44
7,708439.503,708260,708645,1376.102,1229,1507,0.35,0,4,170.349,117,226,0.001,0,1,350.616,287,416,33.105,13,51
8,707752.294,707485,708008,1776.106,1626,1990,0.851,0,5,244.664,172,297,0.002,0,1,454.546,375,523,45.273,23,69
9,706885.656,706606,707181,2278.686,2078,2510,1.578,0,7,341.931,241,418,0.007,0,1,583.873,497,695,60.845,39,91
10,705795.993,705446,706200,2908.424,2653,3171,2.632,0,9,467.1,371,542,0.011,0,1,746.049,648,858,80.057,51,121
11,704426.231,703972,704917,3697.922,3422,3994,4.047,0,12,628.469,516,712,0.024,0,1,947.973,802,1111,104.662,74,140
12,702700.493,702129,703298,4691.244,4308,5050,5.888,0,14,833.634,721,950,0.047,0,1,1201.978,1035,1338,135.357,91,179
13,700533.455,699912,701234,5934.843,5527,6347,8.277,1,17,1096.368,959,1220,0.079,0,1,1519.53,1292,1690,173.797,131,215
14,697819.111,696962,698684,7487.982,6937,8022,11.515,3,22,1428.06,1282,1574,0.113,0,1,1917.425,1698,2096,222.07,174,275
15,694417.188,693233,695445,9429.372,8767,10217,15.578,5,29,1848.268,1679,2035,0.176,0,3,2417.341,2142,2651,282.401,230,344
16,690159.581,688781,691466,11854.383,11061,12761,20.7,7,38,2377.29,2173,2587,0.265,0,3,3043.204,2759,3349,358.064,293,421
17,684839.373,683048,686527,14876.942,13829,15992,27.144,13,49,3044.535,2786,3300,0.379,0,3,3826.044,3487,4193,453.075,377,537
18,678208.235,676042,680240,18628.531,17407,19942,35.19,16,55,3884.416,3587,4173,0.525,0,4,4803.008,4486,5209,572.922,482,653
19,669972.852,667185,672509,23265.609,21895,24845,45.341,26,70,4941.235,4546,5288,0.736,0,6,6018.496,5597,6547,723.522,631,818
20,659771.561,656540,663022,28977.477,27144,30707,58.136,36,87,6266.701,5821,6719,1.023,0,7,7531.167,6969,8145,911.095,816,1012
21,647207.676,643254,651215,35958.961,33780,38075,73.774,45,105,7925.816,7352,8501,1.379,0,7,9402.309,8729,10162,1145.403,1015,1295
22,631822.2,626929,636757,44420.333,41644,46916,93.232,63,131,9997.572,9321,10675,1.874,0,8,11713.336,10900,12575,1437.07,1289,1587
23,621824.096,616548,627253,45885.212,43144,48414,117.129,81,156,12583.994,11753,13438,2.631,0,9,14536.679,13570,15511,1799.631,1640,1977
24,609587.707,603913,615691,49316.289,46579,52020,146.497,107,194,15797.154,14715,16827,3.582,0,12,16954.216,15842,18118,2248.354,2045,2421
25,595491.797,589034,602458,53946.201,50931,56955,182.489,144,234,19567.032,18276,20832,4.925,0,16,19286.276,17923,20520,2766.599,2504,3011
26,579704.953,572711,587479,59376.217,55973,62390,225.891,180,284,23898.74,22321,25384,6.727,0,18,21692.931,20342,23208,3340.438,3062,3610
27,562298.939,554483,570782,65381.751,61894,68586,277.603,226,336,28829.598,27006,30795,9.398,1,23,24245.13,22637,25699,3956.385,3691,4320
28,543325.651,534815,552815,71802.147,67984,75140,337.355,278,400,34416.711,32331,36627,12.97,4,26,26981.877,25152,28540,4598.085,4278,5027
29,522845.183,513352,533212,78498.262,74572,82226,403.717,326,474,40698.686,38125,43341,17.952,6,33,29911.066,28012,31459,5286.384,4898,5758
30,500894.989,490956,512161,85378.967,81458,88877,473.628,386,557,47715.089,44604,50686,24.492,12,41,33035.454,31098,34686,6028.666,5585,6513
31,477569.332,466743,489760,92304.943,88387,95988,544.649,463,626,55525.96,52014,58908,33.041,17,53,36333.581,34253,38169,6833.814,6322,7302
32,453002.776,441502,466042,99154.846,95046,102684,615.223,533,684,64173.589,60311,68044,43.965,24,68,39766.551,37456,41760,7699.957,7197,8240
33,427345.404,415212,441080,105775.79,101676,109276,684.749,588,763,73706.959,69408,77884,57.491,36,87,43310.331,40919,45082,8626.732,8115,9224
34,400837.675,388409,415097,111973.688,108268,115247,749.747,651,832,84164.127,79202,88798,74.221,47,110,46913.542,44534,48772,9620.135,9059,10222
35,373702.939,360794,388152,117612.658,114351,120759,810.076,699,898,95575.789,89972,100675,94.431,64,129,50506.385,48158,52387,10668.748,9998,11414
36,346239.035,333185,360854,122505.159,119738,125490,863.71,759,958,107949.691,101912,113342,118.517,80,159,54032.33,51477,56019,11771.933,11161,12484
37,318746.249,305497,333384,126468.672,123984,128767,910.96,801,1014,121290.564,114503,127316,146.356,103,189,57430.496,55235,59447,12918.302,12288,13573
38,291552.319,278456,306070,129378.521,127225,131385,950.952,834,1070,135598.974,128063,142041,178.717,135,226,60600.745,58685,62424,14095.753,13437,14818
39,264971.724,252051,279270,131119.084,129441,132856,983.687,883,1091,150833.036,142545,157777,215.319,169,272,63466.554,61914,65177,15294.054,14636,16051
40,239334.22,227014,253177,131583.584,130355,132768,1009.314,908,1117,166930.935,158170,174352,256.318,204,312,65964.429,64384,67409,16500.875,15758,17206
41,214881.614,203138,228059,130778.776,129574,132054,1028.931,930,1132,183836.957,174809,191622,301.875,243,366,68011.221,66541,69395,17703.131,16923,18454
42,191857.754,180851,204245,128694.814,127288,129897,1043.712,937,1155,201464.572,192236,209633,351.794,293,422,69546.363,68266,70794,18871.302,18103,19557
43,170431.732,160406,181740,125404.828,123311,127292,1054.488,954,1162,219706.891,210261,228259,406.354,339,476,70528.947,69440,71549,19993.487,19333,20682
44,150722.179,141512,161085,121032.234,118564,123670,1062.311,968,1168,238442.514,228521,247011,464.895,388,535,70934.588,69968,71938,21056.33,20391,21676
45,132794.986,124457,142216,115715.3,112793,118572,1067.832,974,1185,257546.893,247193,266270,527.441,452,609,70753.775,69867,71714,22025.263,21327,22767
46,116643.411,109320,125118,109648.619,106590,112633,1071.18,974,1172,276891.931,266578,285712,594.102,501,685,69980.096,69019,70810,22905.087,22195,23512
47,102228.592,95783,109732,103012.565,99625,106472,1072.863,979,1183,296332.347,286246,305062,663.738,565,752,68658.423,67581,69810,23676.284,23020,24259
48,89477.415,83770,96065,95981.657,92482,99570,1074.515,978,1198,315744.08,305688,324527,736.957,636,823,66830.363,65752,68203,24327.247,23718,25017
49,78280.246,73324,84339,88744.62,85189,92104,1075.492,970,1202,334987.904,324945,343726,812.863,709,915,64545.818,63194,66273,24853.821,24248,25457
50,68501.961,64186,73862,81483.122,77902,85032,1075.115,982,1189,353945.734,344254,362589,891.271,779,989,61885.84,60245,63382,25243.428,24712,25795
51,60002.415,56216,64635,74345.771,70791,77926,1073.584,983,1194,372513.721,363077,381005,971.784,850,1072,58907.774,57423,60644,25494.988,24987,25994
52,52645.078,49377,56514,67432.777,63997,70938,1071.682,980,1193,390605.952,381299,398757,1053.468,934,1163,55694.616,53786,57616,25620.707,24990,26124
53,46304.211,43388,49513,60826.472,57570,64133,1069.686,982,1187,408122.984,399060,416072,1135.811,1014,1245,52329.715,50556,54238,25619.13,25117,26092
54,40842.202,38239,43639,54607.743,51668,57642,1066.801,981,1187,425007.716,416430,432673,1219.076,1095,1325,48873.149,47040,50870,25506.541,24989,25990
55,36145.89,33884,38553,48818.177,46006,51701,1062.996,980,1179,441205.355,432724,448404,1303.262,1179,1414,45389.324,43639,47372,25286.657,24765,25903
56,32103.569,30183,34086,43492.144,40764,46242,1059.418,967,1160,456691.091,448597,463605,1386.894,1252,1501,41935.149,40177,43883,24958.82,24266,25447
57,28628.577,26943,30335,38619.285,36201,41136,1055.964,959,1158,471434.492,463841,478011,1470.256,1342,1601,38548.113,36960,40553,24548.383,23934,25151
58,25633.88,24108,27232,34201.831,31978,36205,1051.866,961,1153,485430.896,478139,491650,1552.328,1427,1670,35277.308,33688,37281,24057.664,23501,24714
