day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,809407.628,809327,809496,552.715,486,646,0.0,0,0,0.0,0,0,0.0,0,0,9.329,2,22,0.0,0,0
1,808390.718,808245,808517,1270.135,1150,1395,0.0,0,0,2.527,0,12,0.0,0,0,23.531,10,40,9.454,1,20
2,806876.84,806653,807104,2314.989,2121,2484,0.0,0,0,8.976,0,23,0.0,0,0,43.151,23,63,34.647,17,58
3,804617.558,804332,804894,3862.214,3637,4090,0.0,0,0,20.912,5,40,0.0,0,0,70.814,42,101,83.858,54,116
4,801259.059,800757,801705,6141.942,5836,6570,0.0,0,0,40.284,17,69,0.0,0,0,111.24,75,147,170.359,119,220
5,796296.976,795617,796895,9491.923,9055,10029,0.98,0,5,79.527,52,109,0.0,0,0,170.252,128,212,300.666,235,368
6,788993.591,788025,789950,14394.696,13763,15092,3.472,0,11,148.349,109,200,0.001,0,1,257.588,210,318,496.19,390,576
7,778311.166,776972,779768,21526.658,20474,22370,8.233,1,18,263.16,208,332,0.01,0,1,385.085,323,460,786.962,656,895
8,762789.055,760882,765203,31819.334,29913,33270,16.428,4,32,447.047,374,530,0.034,0,2,571.401,505,653,1214.769,1108,1366
9,740442.648,737838,743604,46525.709,44620,48470,29.359,15,50,731.051,649,843,0.101,0,2,839.812,737,941,1848.184,1692,2000
10,708688.671,705132,713067,67184.138,64566,69595,49.536,29,73,1161.932,1051,1282,0.19,0,3,1227.938,1113,1346,2775.903,2593,2973
11,664383.61,659620,670577,95540.238,91837,98873,79.406,53,110,1808.526,1678,1958,0.379,0,3,1778.941,1629,1925,4126.639,3870,4379
12,604174.544,597781,611951,133133.483,128650,137326,123.109,86,162,2766.955,2583,2993,0.73,0,4,2550.754,2381,2738,6083.412,5714,6393
13,525416.96,517461,535551,180445.758,174669,185309,186.306,149,226,4175.598,3897,4512,1.375,0,6,3604.941,3367,3856,8880.058,8410,9320
14,427998.667,418459,439763,235308.105,229068,240167,273.627,225,334,6223.902,5820,6627,2.454,0,9,4989.905,4722,5257,12818.614,12288,13493
