age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,72681.18175376885,71886.88442211055,73379.17085427136,21609.019668341713,20827.57286432161,22415.72361809045,371.47605025125625,318.00502512562815,425.78391959798995,1121877.9667788947,1121022.5175879397,1122786.3618090453,354.6740452261307,295.4472361809045,410.50251256281405,19387.46949246231,18929.59296482412,19874.201005025127,8438.583020100503,8236.291457286432,8652.587939698493,average
1,99.0,33916.68233668342,33533.73366834171,34293.884422110554,10889.373733668343,10466.326633165829,11327.829145728643,475.7937085427136,419.99497487437185,537.2110552763819,548840.983477387,548302.9597989949,549394.3869346734,976.6562814070351,895.3015075376884,1087.9497487437186,1485.6984824120602,1426.6381909547738,1550.0854271356784,11542.613165829145,11293.547738693467,11804.527638190955,average
2,99.0,35951.3285879397,35562.31658291457,36337.22613065327,11352.309582914571,10918.96984924623,11787.386934673366,490.2310854271356,429.5929648241206,555.0753768844221,571617.9696582914,571048.1206030151,572208.7085427135,1015.6471859296485,932.9095477386935,1124.889447236181,1549.5588341708542,1485.8643216080402,1614.532663316583,12032.826603015073,11761.507537688442,12313.879396984925,average
3,99.0,43492.295175879386,42998.67336683417,43943.07537688442,13820.908512562813,13297.261306532664,14351.62311557789,528.4703768844222,470.79396984924625,590.7939698492462,695008.8838944724,694313.9698492462,695688.2663316583,2471.214020100503,2337.025125628141,2628.713567839196,1886.089608040201,1812.5125628140704,1957.6683417085428,14645.324788944723,14353.125628140704,14959.03015075377,average
4,99.0,39105.653723618096,38696.125628140704,39499.150753768845,12123.466045226129,11669.492462311558,12569.587939698493,536.4839145728643,473.75879396984925,600.4874371859296,603776.7116733668,603097.2361809046,604428.8442211056,7047.034266331659,6806.005025125628,7292.608040201005,1654.5954371859295,1589.3366834170854,1724.5175879396984,12849.189040201005,12575.5175879397,13122.59296482412,average
5,99.0,36512.93073366834,36161.73366834171,36848.78391959799,10251.9243919598,9893.75879396985,10624.286432160805,609.1510502512563,538.0552763819095,680.5778894472362,496624.30892964825,495933.8743718593,497358.19095477386,16397.828814070355,16023.140703517587,16762.683417085427,1399.033055276382,1337.5979899497488,1457.3316582914572,10870.656914572866,10629.70351758794,11116.663316582915,average
6,99.0,39839.8036482412,39473.633165829146,40199.42211055276,10790.051100502511,10414.040201005026,11169.829145728643,934.2982010050251,850.2311557788945,1019.678391959799,483740.7129045226,482775.2110552764,484684.6180904523,54542.33598492463,53851.884422110554,55247.18090452261,1472.831120603015,1410.7185929648242,1531.7336683417086,11441.308065326632,11189.155778894472,11699.643216080402,average
7,99.0,10347.216452261307,10256.462311557789,10431.934673366834,1932.095929648241,1851.532663316583,2011.5527638190954,66.29240703517587,45.4321608040201,89.83417085427136,92649.91386934672,92467.42211055277,92830.1959798995,434.42954773869343,370.97989949748745,499.83417085427135,263.2554773869347,241.1608040201005,287.9145728643216,2055.08340201005,1967.3969849246232,2151.467336683417,average
,,38980.88655150753,38571.1953517588,39366.58103015076,11596.143620603016,11167.369346733667,12032.227386934674,501.5245992462312,443.233040201005,562.4302763819096,576767.1813982413,576120.1639447236,577422.4466080402,10404.977518216083,10189.086683417087,10631.795226130655,3637.3164384422107,3529.1777638190956,3749.7481155778896,10484.448124999999,10250.780778894472,10727.548994974873,aoa
,,16977.372609182934,16785.73665683268,17142.153849138645,5370.48603122479,5177.363702219859,5570.091291664492,241.41072896597024,223.92084181363128,258.5666406806497,283374.8407908391,283215.9024000194,283546.656292925,18653.663973155904,18438.727819798543,18867.650394564982,6382.259870830802,6240.1975742899585,6534.171751423825,3830.825632914748,3766.3934464314143,3896.317174169403,std
