day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,710112.662,710044,710180,171.512,100,236,0.0,0,0,0.0,0,0,0.0,0,0,51.545,31,74,0.0,0,0
1,709346.369,709194,709472,433.875,352,521,0.0,0,0,11.602,1,25,0.0,0,0,107.004,77,146,79.872,53,119
2,708347.541,708186,708518,745.98,634,860,0.0,0,0,35.747,18,58,0.0,0,0,174.654,131,217,244.474,182,306
3,707059.87,706872,707248,1131.139,1000,1269,0.0,0,0,74.954,50,113,0.0,0,0,255.593,198,311,511.469,425,593
4,705414.348,705131,705711,1610.475,1430,1767,0.0,0,0,132.559,97,177,0.0,0,0,354.561,291,424,900.439,803,1010
5,703329.642,702906,703707,2196.559,1952,2393,4.376,0,14,242.386,190,305,0.0,0,0,475.378,399,559,1402.732,1262,1547
6,700702.263,700214,701110,2918.557,2656,3248,16.013,4,34,437.862,348,514,0.083,0,2,622.997,534,708,2021.822,1858,2182
7,697412.398,696833,697904,3804.231,3504,4096,35.882,15,62,742.99,619,869,0.416,0,3,803.393,716,912,2777.926,2570,2999
8,693315.691,692617,693955,4881.391,4540,5211,65.029,40,98,1184.355,1045,1322,1.162,0,5,1026.551,906,1137,3701.239,3475,3939
9,688231.764,687475,689013,6200.38,5848,6538,103.526,74,137,1795.522,1625,1956,2.59,0,10,1297.918,1159,1444,4830.478,4539,5124
10,681962.327,681055,682923,7792.922,7391,8154,151.54,114,195,2611.505,2389,2829,5.207,0,16,1631.951,1476,1778,6210.467,5840,6584
11,674264.485,673109,675407,9719.84,9282,10194,208.507,163,257,3683.303,3419,3940,9.154,1,20,2034.202,1867,2225,7901.298,7475,8328
12,664862.519,663500,666384,12018.685,11452,12554,274.403,208,332,5066.921,4753,5370,15.272,3,29,2523.601,2311,2697,9970.833,9461,10378
13,653448.823,651646,655202,14736.363,14137,15486,349.971,270,418,6832.376,6481,7208,24.22,9,42,3115.876,2940,3315,12486.607,11800,13047
14,639687.273,637372,642005,17927.201,17246,18548,432.634,365,500,9064.879,8630,9592,36.807,16,61,3825.158,3597,4050,15550.657,14808,16163
15,623233.711,620581,626462,21597.3,20428,22450,520.501,443,596,11873.336,11250,12450,54.469,32,79,4672.008,4422,4922,19249.645,18449,20022
16,603749.667,600524,607531,25765.941,24780,26740,607.227,525,682,15389.499,14786,16150,78.998,52,106,5665.558,5396,5914,23696.664,22760,24665
17,580941.066,577019,585247,30385.103,29470,31383,688.02,614,765,19760.584,19010,20731,112.261,82,146,6821.089,6490,7127,28999.37,28069,30250
18,554614.576,549745,559472,35331.863,34336,36461,756.479,680,840,25156.608,24208,26200,156.713,118,194,8141.275,7791,8482,35269.004,34111,36465
19,524696.751,519083,530199,40451.511,39207,41504,810.395,726,895,31769.579,30708,33256,214.49,167,264,9621.015,9214,10061,42594.724,41306,44243
20,491345.931,485058,497437,45470.747,44336,46792,854.876,766,944,39817.398,38451,41458,287.504,233,343,11239.313,10806,11772,51021.398,49363,52613
21,454940.974,448196,461690,50081.085,48961,51220,894.353,796,999,49520.323,48028,51449,378.476,315,441,12950.91,12491,13479,60551.728,58739,62501
22,416180.51,408809,423644,53880.697,52495,55115,932.741,842,1042,61115.922,59096,63360,489.388,408,554,14698.071,14188,15163,71118.949,69260,73122
