day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,665355.037,665323,665382,87.57,55,119,0.0,0,0,0.0,0,0,0.0,0,0,3.783,0,11,0.0,0,0
1,665252.345,665204,665293,173.853,136,220,0.0,0,0,0.157,0,3,0.0,0,0,10.878,2,24,0.586,0,5
2,665135.899,665085,665196,266.516,211,316,0.0,0,0,0.633,0,4,0.0,0,0,20.963,8,36,2.252,0,10
3,665000.033,664935,665079,370.625,310,435,0.0,0,0,1.526,0,6,0.0,0,0,34.088,16,52,5.413,0,14
4,664839.126,664743,664922,490.511,406,579,0.0,0,0,2.965,0,9,0.0,0,0,50.913,28,81,10.495,2,23
5,664648.566,664547,664758,629.128,539,716,0.009,0,2,5.247,0,13,0.0,0,0,71.577,46,100,17.866,8,36
6,664421.454,664286,664534,792.244,680,890,0.058,0,2,8.792,1,20,0.0,0,0,96.644,69,129,27.742,11,46
7,664151.665,664001,664279,983.707,869,1101,0.214,0,3,14.232,4,29,0.0,0,0,127.164,93,176,39.869,21,60
8,663830.574,663649,663988,1209.509,1089,1338,0.495,0,5,22.489,9,42,0.001,0,1,163.696,120,220,54.469,32,82
9,663448.282,663252,663634,1476.655,1342,1641,1.032,0,6,34.013,18,59,0.001,0,1,207.382,159,260,71.403,42,102
10,662994.896,662773,663229,1791.175,1632,1972,1.803,0,8,49.706,29,77,0.002,0,1,259.692,209,331,91.392,59,127
11,662456.82,662220,662726,2162.863,1928,2374,2.695,0,10,70.75,44,99,0.008,0,1,322.045,254,387,115.368,83,154
12,661819.655,661511,662164,2599.536,2329,2874,3.878,0,11,97.714,59,148,0.013,0,1,396.439,330,470,143.373,104,195
13,661066.987,660707,661445,3113.667,2804,3410,5.285,0,15,131.238,82,178,0.02,0,1,484.318,416,583,176.205,129,241
14,660176.326,659771,660633,3720.437,3377,4056,7.161,0,17,173.347,116,229,0.04,0,1,589.308,506,677,214.663,161,276
15,659124.012,658586,659604,4435.608,4057,4868,9.282,1,20,225.392,174,287,0.059,0,2,712.442,616,806,260.328,186,333
16,657884.059,657270,658475,5275.382,4783,5735,12.031,1,26,288.268,222,354,0.083,0,2,859.334,765,958,314.246,235,402
17,656422.527,655720,657124,6261.46,5725,6741,15.212,3,28,365.447,285,449,0.125,0,2,1032.215,922,1158,377.637,299,464
18,654699.513,653929,655468,7422.299,6837,8013,18.774,6,37,458.228,357,552,0.164,0,3,1236.055,1101,1367,453.446,366,545
19,652670.076,651738,653583,8787.603,8088,9472,22.872,7,42,571.508,482,692,0.221,0,3,1475.874,1330,1617,541.7,445,629
20,650288.496,649179,651425,10385.866,9498,11141,27.839,13,49,705.46,586,836,0.3,0,3,1758.412,1576,1934,646.205,548,765
21,647489.077,646245,648896,12258.516,11158,13120,33.327,16,56,865.578,740,993,0.389,0,4,2091.974,1918,2296,770.376,647,899
22,644209.272,642766,645753,14447.225,13345,15424,40.234,19,61,1058.208,925,1191,0.491,0,4,2484.452,2271,2725,915.276,783,1051
23,642699.941,641149,644329,14679.974,13590,15678,48.263,27,75,1287.445,1128,1444,0.618,0,5,2940.685,2680,3254,1084.355,912,1218
24,640923.767,639219,642699,15159.688,14064,16225,57.49,36,83,1558.768,1388,1771,0.768,0,5,3386.859,3089,3762,1285.054,1094,1446
25,638901.751,637081,640924,15842.991,14673,16980,68.452,43,96,1877.264,1687,2076,0.957,0,5,3831.885,3467,4218,1504.355,1287,1687
26,636644.324,634661,638788,16700.011,15533,18007,80.926,54,115,2246.403,2014,2514,1.179,0,6,4285.312,3883,4684,1734.041,1527,1919
