age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,406942.1084572864,401165.3969849246,412593.89447236183,70266.86737185929,67667.20100502513,72941.01005025125,1262.435010050251,1162.2010050251256,1363.356783919598,703502.2626030152,697868.5226130653,709115.2010050251,641.6777537688444,565.2412060301508,706.8291457286432,11940.637984924622,11510.884422110552,12389.608040201005,28536.643170854273,27416.23618090452,29704.93969849246,average
1,99.0,201056.6052964824,197959.9648241206,204083.11557788946,35530.44269346734,34126.849246231155,36935.12060301508,312.70388442211055,262.13065326633165,366.5427135678392,346996.84968341707,344115.9095477387,349975.75376884424,397.8819648241206,345.7386934673367,445.643216080402,31772.987718592965,30741.708542713568,32791.82914572865,8781.616417085426,8339.989949748744,9228.70351758794,average
2,99.0,219401.2674271357,216215.3165829146,222525.30653266332,36699.890085427134,35293.33668341709,38104.115577889446,333.4485628140703,280.2462311557789,391.20603015075375,352865.0353467337,349793.5075376884,356019.66834170854,404.4748291457286,350.286432160804,461.2110552763819,32796.11169849247,31721.00502512563,33821.150753768845,9070.958266331658,8617.442211055277,9528.477386934674,average
3,99.0,269405.95295477385,265584.5477386935,273157.90452261304,44578.857371859296,42902.34170854271,46273.74874371859,354.896864321608,300.4673366834171,411.40201005025125,427105.71143216075,423510.2412060301,430704.82412060304,980.4777889447239,898.8140703517588,1061.9849246231156,39830.81048241206,38650.959798994976,41023.53768844221,11016.215120603014,10495.366834170854,11539.266331658291,average
4,99.0,232058.69328140703,228561.70351758794,235270.05025125627,39376.39979899498,37904.547738693465,40924.18592964824,378.83148743718596,323.4422110552764,437.2462311557789,376218.6337135678,373032.37185929646,379546.94974874373,2823.4066482412063,2667.3015075376884,2972.3065326633164,35192.10472864322,34122.05025125628,36295.01005025126,9730.901824120603,9261.396984924622,10202.51256281407,average
5,99.0,217655.99004020102,214824.39698492462,220372.8944723618,32501.45242713568,31290.638190954774,33728.5527638191,508.27273366834174,441.21608040201005,578.6683417085427,294878.99142713565,292205.8894472362,297620.26130653266,6217.74940201005,5998.723618090452,6434.693467336683,28981.07527638191,28089.834170854272,29898.0351758794,8030.2490854271355,7635.673366834171,8438.653266331658,average
6,99.0,239474.1688241206,236549.5929648241,242369.11557788946,33755.34207035176,32546.54271356784,34972.8391959799,811.1996030150755,727.8391959798995,897.7286432160804,287304.3124271357,284427.09547738696,289878.8391959799,20133.06097487437,19694.150753768845,20565.743718592967,30072.078924623118,29156.97487437186,30993.597989949747,8339.914738693467,7933.477386934674,8750.909547738693,average
7,99.0,17302.150120603015,16924.81407035176,17667.180904522615,6429.494316582915,6044.542713567839,6822.427135678392,92.82239195979899,73.62311557788945,115.19095477386935,79232.03447738693,78823.94974874372,79643.1959798995,235.89860804020103,193.5929648241206,282.72361809045225,5780.213170854271,5540.788944723618,6029.396984924623,1589.4428040201003,1468.391959798995,1715.7587939698492,average
,,225412.11705025123,222223.21670854272,228504.93278894472,37392.3432669598,35972.0,38837.75,506.82631721105525,446.3957286432161,570.1677135678392,358512.9788888191,355472.1859296482,361563.0866834171,3979.3284962311554,3839.231155778895,4116.391959798995,27045.75249811558,26191.775753768845,27905.270728643216,10636.99267839196,10145.996859296483,11138.652638190953,aoa
,,106321.44707788926,104862.43185203463,107750.69428342779,17468.786741806874,16858.727771646652,18098.382667977094,366.87824679217056,344.04023963075855,389.1173656101151,173747.9224941229,172344.4543437926,175160.17492418262,6835.2278656877015,6702.326544558973,6966.767074446204,11823.257463397487,11487.767677318298,12154.665533836855,7756.904950242838,7476.264117256732,8051.323554317842,std
