age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,136672.83918592965,134797.46231155779,138611.92462311557,70124.51552261306,68012.43718592965,72182.11055276381,1122.347201005025,1034.3065326633166,1209.748743718593,935805.9958944725,933644.8643216081,937784.3266331658,624.0312311557789,553.1105527638191,705.3165829145729,15778.388819095475,15305.778894472362,16223.773869346735,20040.153743718594,19502.688442211056,20588.849246231155,average
1,99.0,66426.90715075376,65536.01005025125,67447.82412060302,35336.25045226131,34230.83417085427,36413.74874371859,267.0734522613065,223.2211055276382,312.54773869346735,488910.78869346745,487692.4221105528,489988.8592964824,370.01491457286437,318.06532663316585,440.48743718592965,15459.507819095477,15039.668341708542,15892.608040201005,5923.740969849247,5670.291457286432,6179.974874371859,average
2,99.0,70714.18186934674,69685.51256281407,71776.33165829146,36840.36201005025,35704.24120603015,37962.86934673367,284.8802010050251,236.81909547738692,333.39195979899495,508254.40385929646,507098.4974874372,509365.3567839196,384.1279748743719,335.23115577889445,437.1758793969849,16116.8142160804,15673.075376884422,16549.708542713568,6176.311030150754,5915.140703517588,6441.361809045226,average
3,99.0,85727.86118592967,84384.18090452261,87009.72361809046,44848.77270854271,43504.72361809045,46295.04522613066,302.98896482412056,255.55276381909547,352.66331658291455,618695.3035829146,617215.7537688442,620071.0251256281,937.9821005025125,840.8542713567839,1031.3969849246232,19616.675281407035,19109.768844221104,20144.015075376883,7518.314301507538,7228.442211055276,7814.266331658291,average
4,99.0,77567.68398492462,76507.36180904522,78641.16582914573,39341.352105527636,38127.19095477387,40534.969849246234,322.58393467336685,272.92964824120605,373.7286432160804,538477.8076080402,537289.3366834171,539677.472361809,2659.6484522613073,2492.638190954774,2813.3768844221104,17211.70967839196,16754.608040201005,17649.934673366835,6595.603306532662,6324.427135678392,6862.507537688442,average
5,99.0,72687.76911055276,71792.67336683418,73527.66834170854,33274.48849748744,32340.417085427136,34222.10050251256,430.573391959799,374.29145728643215,491.65829145728645,444308.6851909548,443219.2814070352,445366.96482412063,6127.11135678392,5912.261306532663,6341.336683417086,14556.603628140703,14177.291457286432,14959.72864321608,5578.90171356784,5336.984924623115,5822.683417085427,average
6,99.0,78989.85775879398,78051.45226130653,79809.94472361809,35019.44998492463,34094.89949748744,36007.59296482412,686.6008241206031,615.3316582914573,760.4874371859296,451101.8797889447,449880.09547738696,452268.5477386935,20298.465633165826,19915.718592964826,20699.979899497488,15322.905462311559,14919.778894472362,15737.8391959799,5871.001959798995,5623.673366834171,6116.130653266332,average
7,99.0,10674.510809045225,10322.502512562814,11025.708542713568,6264.744603015075,5796.572864321608,6774.226130653266,47.87835175879397,30.326633165829147,68.38190954773869,87606.52681909548,87205.47738693467,87978.67336683418,174.78015577889445,137.41708542713567,213.6532663316583,2738.6885979899494,2574.472361809045,2895.8643216080404,1051.0225226130653,951.9346733668342,1154.0653266331658,average
,,74932.70138190954,73884.6444723618,75981.2864321608,37631.24198555277,36476.41457286432,38799.082914572864,433.115790201005,380.3473618090452,487.82600502512565,509145.17392964824,507905.716080402,510312.65326633165,3947.0202273869345,3813.1620603015076,4085.3404522613064,14600.16168781407,14194.305276381909,15006.684045226131,7344.381193467337,7069.197864321608,7622.479899497488,aoa
,,34176.1883718988,33756.919322269176,34603.273614848375,17428.96786242685,16971.87830556332,17865.973233762343,330.88692015081915,311.180398235505,349.96412840107064,233170.36702099055,232690.82215714105,233607.79998847735,6903.367914751156,6789.989300657759,7021.281997831371,5037.450050915588,4933.8600370793465,5144.133754696303,5477.881443578455,5358.191711301605,5600.582587928597,std
