day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,600817.996,600766,600870,221.707,175,271,0.0,0,0,0.0,0,0,0.0,0,0,13.168,3,26,0.0,0,0
1,600552.016,600478,600632,445.4,380,516,0.0,0,0,1.666,0,7,0.0,0,0,36.475,19,58,0.459,0,4
2,600243.128,600152,600350,691.753,604,778,0.0,0,0,6.21,0,18,0.0,0,0,68.909,40,103,1.757,0,8
3,599868.78,599744,600007,981.51,867,1093,0.0,0,0,14.425,4,29,0.0,0,0,111.149,82,149,4.314,0,14
4,599404.519,599265,599566,1334.686,1199,1461,0.0,0,0,28.153,12,47,0.0,0,0,163.15,116,205,8.471,1,18
5,598820.412,598640,598985,1775.887,1626,1943,0.013,0,1,47.93,27,70,0.0,0,0,228.319,179,277,14.626,5,30
6,598072.653,597818,598302,2340.203,2142,2546,0.083,0,2,76.379,47,124,0.0,0,0,308.63,247,363,23.232,11,42
7,597108.029,596797,597394,3070.606,2805,3333,0.345,0,4,115.376,81,159,0.001,0,1,409.126,332,485,34.531,16,55
8,595853.812,595467,596276,4023.991,3728,4343,0.831,0,6,167.811,125,212,0.009,0,2,537.123,459,617,48.322,25,75
9,594206.399,593663,594721,5285.519,4883,5721,1.643,0,7,237.23,186,293,0.025,0,2,699.472,586,797,65.654,42,91
10,592036.995,591371,592681,6953.02,6462,7503,2.873,0,10,329.799,274,390,0.075,0,2,909.76,796,1019,86.755,53,122
11,589172.138,588260,590038,9166.295,8499,9870,4.645,0,13,450.319,390,537,0.168,0,3,1183.848,1055,1344,114.04,83,151
12,585376.224,584068,586456,12109.771,11291,13047,6.902,0,21,608.228,528,709,0.27,0,3,1543.194,1400,1721,149.26,98,197
13,580344.905,578664,581748,16022.54,14938,17321,9.726,1,24,813.833,720,926,0.451,0,4,2015.615,1824,2203,194.597,138,256
14,573673.733,571435,575519,21219.523,19779,22952,13.421,3,31,1082.883,957,1211,0.694,0,6,2640.356,2394,2917,254.246,195,308
15,564855.911,561858,567192,28090.364,26260,30378,18.042,6,37,1435.556,1297,1589,1.041,0,6,3467.799,3154,3761,332.298,271,413
16,553247.105,549497,556114,37129.738,34863,40027,24.279,8,44,1899.005,1717,2104,1.516,0,7,4562.05,4199,4986,434.62,350,519
17,538066.203,533299,542053,48923.235,45776,52469,31.881,13,49,2507.283,2278,2740,2.181,0,9,6009.43,5593,6530,569.197,486,671
18,518436.738,512603,523581,64095.295,60084,68306,42.206,22,67,3311.509,3056,3605,3.063,0,10,7907.39,7364,8642,746.253,650,867
19,493366.688,486067,499671,83330.185,78474,88639,55.317,31,85,4366.461,4041,4809,4.231,0,13,10389.638,9701,11256,981.133,861,1116
20,461940.36,452933,469913,107186.075,101237,113617,72.516,45,101,5753.896,5310,6286,5.882,0,15,13596.878,12741,14680,1289.803,1149,1450
21,423539.221,412756,433225,135845.056,128564,143347,93.586,62,130,7568.539,7047,8254,8.21,0,19,17695.081,16593,19073,1694.24,1504,1877
22,378082.887,365338,389440,168967.427,160610,177750,121.249,83,159,9935.901,9305,10789,11.345,2,22,22825.733,21512,24451,2218.223,2025,2483
23,337885.994,324022,350417,193837.445,184954,202934,155.353,113,197,12995.113,12134,14122,15.882,5,31,29096.21,27209,30999,2888.402,2627,3165
24,292903.752,278599,306088,221242.91,212557,229966,197.792,142,244,16907.709,15816,18202,22.224,8,41,35931.84,33766,38147,3737.404,3439,4047
25,246112.186,232265,259445,247962.018,239692,255444,247.46,199,303,21767.328,20449,23302,31.451,16,58,43405.47,40978,45894,4772.071,4415,5155
26,200187.663,186594,213433,271395.191,264040,277868,306.55,251,361,27691.14,26162,29599,44.785,26,67,51383.949,48975,53918,5985.845,5474,6370
27,157468.343,145253,169565,289496.989,283992,294496,372.725,307,436,34775.022,33103,36977,63.892,42,92,59644.479,56980,62145,7378.501,6866,7864
28,119711.352,108865,130756,300995.025,296976,304608,442.863,383,507,43102.546,41003,45584,91.109,60,121,67866.225,65104,70168,8928.406,8214,9419
