day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,810029.685,809999,810059,85.381,58,114,0.0,0,0,0.0,0,0,0.0,0,0,3.806,0,11,0.0,0,0
1,809925.142,809879,809970,160.354,113,210,0.0,0,0,0.192,0,2,0.0,0,0,10.657,2,23,0.772,0,4
2,809815.537,809745,809874,228.849,180,285,0.0,0,0,0.696,0,5,0.0,0,0,19.986,10,37,2.873,0,13
3,809697.38,809623,809781,294.801,233,351,0.0,0,0,1.728,0,8,0.0,0,0,31.36,17,55,6.84,0,19
4,809569.201,809494,809648,360.506,299,434,0.0,0,0,3.33,0,12,0.0,0,0,44.281,26,71,12.941,3,27
5,809430.303,809342,809525,426.579,357,516,0.001,0,1,5.58,0,14,0.0,0,0,59.269,32,92,21.713,8,38
6,809277.658,809177,809380,495.715,427,595,0.005,0,1,8.61,1,20,0.0,0,0,76.12,45,115,33.144,13,53
7,809111.455,809012,809224,567.309,472,650,0.013,0,2,12.51,3,24,0.0,0,0,94.912,69,133,47.76,25,73
8,808930.053,808813,809043,643.064,545,744,0.034,0,2,17.551,6,34,0.0,0,0,115.053,81,151,65.808,38,94
9,808732.199,808601,808859,722.67,631,826,0.081,0,2,23.742,10,43,0.0,0,0,137.305,98,180,87.599,55,118
10,808515.505,808364,808660,809.142,708,909,0.168,0,3,31.528,14,56,0.0,0,0,161.461,120,207,113.628,80,144
11,808279.894,808119,808441,900.527,795,1002,0.292,0,3,41.143,20,67,0.002,0,1,187.239,141,230,143.205,101,177
12,808022.832,807833,808196,998.857,903,1094,0.514,0,4,52.525,27,83,0.006,0,1,215.542,165,266,177.191,123,216
13,807743.267,807571,807926,1103.391,1005,1242,0.795,0,5,66.272,38,96,0.007,0,1,246.27,188,294,215.189,153,260
14,807439.24,807255,807640,1216.248,1113,1328,1.218,0,7,82.736,51,115,0.009,0,1,279.442,222,337,257.169,188,309
15,807108.909,806902,807309,1337.903,1218,1456,1.75,0,8,102.395,69,141,0.01,0,1,315.006,250,368,304.409,237,356
16,806751.254,806524,806977,1467.823,1343,1592,2.427,0,11,125.617,87,166,0.016,0,1,352.745,287,414,356.284,297,410
17,806363.795,806118,806598,1606.617,1459,1763,3.31,0,13,152.624,115,201,0.02,0,1,394.002,325,460,412.933,349,482
18,805944.192,805696,806189,1755.838,1624,1905,4.335,0,15,184.081,141,236,0.035,0,2,437.734,358,501,474.987,409,559
19,805491.751,805232,805750,1914.969,1779,2073,5.569,0,15,220.673,174,275,0.049,0,2,484.867,405,562,542.438,461,616
20,805000.316,804686,805294,2086.119,1932,2267,7.093,1,19,262.151,207,331,0.067,0,2,536.603,461,621,615.462,533,698
21,804469.07,804163,804793,2271.556,2078,2443,8.807,2,21,309.071,255,372,0.08,0,2,591.728,505,683,694.507,602,778
22,803896.042,803557,804259,2467.691,2276,2664,10.782,1,25,362.812,305,433,0.104,0,2,651.017,555,739,780.022,696,875
23,803793.528,803430,804170,2180.339,2030,2358,13.08,2,27,423.784,354,499,0.133,0,2,710.358,602,804,871.295,780,971
24,803681.776,803333,804064,1946.362,1802,2112,15.671,5,28,491.392,409,571,0.171,0,2,756.123,654,853,969.74,871,1083
25,803563.489,803193,803957,1756.132,1605,1921,18.432,5,35,565.693,470,665,0.203,0,2,790.658,696,891,1072.124,952,1216
26,803440.057,803038,803835,1601.078,1476,1764,21.57,7,40,645.804,542,744,0.255,0,3,817.151,716,922,1175.18,1062,1329
27,803312.298,802893,803710,1474.567,1358,1615,24.947,9,45,733.64,607,828,0.327,0,3,835.399,732,942,1276.316,1170,1444
28,803180.477,802752,803581,1371.91,1249,1524,28.767,15,54,828.29,699,940,0.398,0,3,848.371,747,946,1373.644,1251,1542
29,803046.293,802619,803442,1287.917,1179,1426,33.132,17,58,929.974,824,1046,0.484,0,4,856.804,755,958,1465.471,1333,1626
30,802911.157,802460,803331,1218.775,1102,1350,37.707,19,63,1038.501,933,1153,0.568,0,4,861.533,762,981,1551.471,1387,1723
31,802774.413,802333,803223,1161.612,1048,1297,42.691,23,66,1154.17,1031,1282,0.682,0,4,862.871,761,966,1630.615,1464,1796
32,802636.921,802202,803096,1114.523,1010,1235,48.215,28,69,1277.12,1159,1400,0.799,0,5,862.79,757,976,1701.526,1533,1866
33,802498.921,802063,802985,1075.529,960,1197,53.872,31,77,1406.469,1279,1542,0.962,0,5,860.638,757,971,1764.064,1596,1926
34,802362.035,801905,802838,1042.346,934,1163,59.799,31,84,1542.674,1398,1690,1.118,0,5,856.546,760,968,1819.112,1667,2001
35,802224.067,801770,802708,1014.897,902,1140,65.943,36,93,1685.425,1522,1832,1.301,0,6,852.328,749,952,1865.056,1716,2055
36,802087.022,801617,802565,990.593,884,1101,72.386,40,100,1835.016,1660,2006,1.497,0,6,846.923,744,950,1901.656,1758,2104
37,801949.846,801470,802426,970.5,853,1072,78.772,40,107,1990.501,1822,2165,1.702,0,6,840.951,747,932,1931.126,1767,2114
38,801813.234,801347,802298,952.257,848,1072,85.145,52,119,2150.803,1972,2320,1.953,0,8,834.321,741,931,1954.194,1786,2121
