day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,809420.94,809324,809497,652.807,570,745,0.0,0,0,0.0,0,0,0.0,0,0,21.657,6,41,0.0,0,0
1,808568.023,808405,808721,1396.608,1269,1539,0.0,0,0,5.983,0,17,0.0,0,0,56.817,35,80,6.529,0,18
2,807466.483,807250,807660,2329.139,2155,2526,0.0,0,0,21.513,8,41,0.0,0,0,104.591,72,137,24.118,10,41
3,806017.523,805697,806250,3534.61,3339,3821,0.0,0,0,49.739,25,79,0.0,0,0,168.162,117,210,58.404,35,84
4,804108.494,803749,804431,5103.233,4794,5430,0.0,0,0,95.244,62,127,0.0,0,0,250.658,205,299,114.376,83,155
5,801593.661,801124,802058,7151.854,6793,7575,0.687,0,5,168.97,128,213,0.0,0,0,358.319,301,429,192.436,145,238
6,798294.439,797757,798866,9819.012,9373,10314,2.459,0,9,281.452,225,349,0.0,0,0,499.262,428,570,296.979,237,361
7,793982.972,793209,794719,13286.505,12632,14018,5.86,0,15,447.219,367,517,0.003,0,1,681.51,588,764,434.637,367,513
8,788362.074,787393,789408,17785.483,16951,18662,11.331,2,26,682.496,576,783,0.012,0,1,918.234,795,1018,616.635,521,709
9,781074.659,779811,782511,23589.76,22393,24587,19.488,7,36,1007.297,900,1131,0.028,0,2,1227.42,1101,1356,855.275,743,962
10,771663.113,770103,773510,31051.231,29548,32382,31.214,14,52,1448.073,1317,1581,0.055,0,2,1630.547,1473,1776,1165.693,1036,1315
11,759561.549,757610,761818,40603.585,38835,42261,47.036,29,70,2044.989,1879,2211,0.124,0,2,2149.427,1954,2348,1571.437,1403,1735
12,744087.493,741328,746882,52763.497,50574,54888,68.395,42,101,2843.22,2630,3063,0.223,0,3,2815.079,2589,3056,2096.769,1885,2279
13,724451.324,721168,728281,68108.924,65078,70629,97.15,73,137,3897.6,3648,4153,0.398,0,4,3669.64,3411,3916,2778.041,2549,3022
14,699730.36,695606,704427,87307.212,83668,90729,134.4,100,169,5285.566,4941,5631,0.67,0,4,4755.309,4468,5066,3657.522,3406,3889
15,668980.307,663788,674319,111002.223,106903,115147,181.958,130,227,7100.29,6718,7511,1.122,0,6,6123.642,5724,6485,4783.387,4415,5090
16,631267.884,624792,637683,139756.025,134974,144667,241.846,191,296,9457.75,8912,10088,1.845,0,7,7837.025,7333,8269,6220.557,5833,6632
17,585807.1,578248,593467,173946.304,168310,179591,315.641,257,365,12504.253,11855,13278,3.008,0,9,9962.258,9444,10416,8037.622,7568,8473
18,532267.612,523448,541157,213473.214,207064,219661,404.924,346,465,16418.728,15545,17285,4.806,0,11,12542.357,11953,13209,10321.848,9785,10808
19,470980.914,461010,480791,257580.96,250669,264676,508.076,444,574,21405.096,20380,22401,7.566,0,19,15617.277,15034,16322,13162.407,12511,13760
20,403309.26,392455,414267,304538.319,297173,311867,623.805,546,689,27707.553,26520,29029,11.88,2,24,19186.99,18435,19856,16640.949,15917,17430
21,331807.592,320701,343375,351557.314,344261,358887,747.901,672,826,35581.438,34155,37225,18.322,7,34,23215.626,22419,24087,20827.641,20011,21717
22,260218.728,249297,271962,394893.185,388031,401349,872.694,786,960,45317.905,43540,47222,27.892,12,50,27570.786,26804,28496,25760.17,24817,26856
23,238516.103,228100,249863,384888.595,378745,390196,988.008,896,1089,57190.168,55055,59331,41.419,18,63,32039.719,31137,32995,31410.265,30239,32759
24,215060.811,205186,225935,377444.406,372061,382081,1084.655,979,1194,71408.187,69053,73801,60.699,40,84,35014.239,34048,35831,37702.506,36376,38863
25,191351.046,181920,201531,370857.388,366297,374458,1156.275,1050,1263,87777.856,85046,90675,85.931,63,113,36960.918,35966,37900,44006.232,42404,45400
26,168403.908,159753,177936,364024.567,360483,367074,1203.112,1100,1312,106213.149,103122,109609,118.346,88,157,38177.064,37271,39181,49813.261,48326,51062
27,146897.965,138898,155771,356304.598,353299,358777,1228.416,1128,1331,126656.358,123150,130424,157.972,124,208,38862.563,38114,39684,54733.412,53100,56063
28,127226.809,120055,135135,347365.154,344958,349044,1241.597,1150,1345,149060.154,145062,153136,205.415,165,255,39135.904,38434,40008,58452.919,57184,59615
29,109582.947,103006,116620,337123.766,335538,338639,1247.531,1153,1347,172890.161,168369,177292,258.567,209,318,39050.761,38391,39890,61220.54,59920,62274
30,94015.972,88214,100277,325616.213,323840,327348,1250.62,1157,1348,197720.374,192806,202377,316.03,262,372,38682.802,37976,39326,63209.46,62000,64135
31,80463.364,75395,86141,313020.469,310927,315200,1251.723,1159,1356,223226.582,217786,227984,376.23,307,439,38069.746,37256,38705,64519.337,63407,65637
32,68780.082,64539,73601,299566.369,297271,302077,1251.052,1151,1357,249143.832,243587,254421,438.889,362,501,37238.429,36544,37870,65237.365,64220,66310
33,58808.311,55105,62931,285484.13,282783,288317,1248.631,1139,1340,275228.0,269390,280695,503.461,430,592,36225.137,35645,36953,65432.081,64628,66396
34,50351.189,47160,53797,271021.065,268062,274064,1245.586,1144,1346,301274.358,295345,306963,569.022,490,659,35063.815,34442,35712,65150.001,64386,66044
35,43218.388,40442,46283,256388.047,253397,259812,1240.834,1148,1346,327113.417,321238,333109,635.094,554,739,33782.631,33227,34404,64449.906,63564,65322
36,37218.712,34893,39836,241801.902,238499,245351,1235.502,1134,1338,352588.237,346836,358708,700.797,614,800,32401.12,31655,33070,63366.547,62506,64307
37,32181.221,30230,34566,227426.419,224010,230979,1229.293,1140,1338,377559.269,371670,383652,766.305,675,866,30951.599,30292,31600,61964.652,61160,62888
38,27961.541,26200,30051,213383.047,209957,216919,1222.89,1135,1322,401906.375,395834,408069,831.066,736,950,29461.412,28822,30097,60279.781,59440,61104
39,24420.354,22944,26257,199788.694,196160,203403,1215.33,1123,1311,425533.271,419457,431777,894.112,799,995,27949.665,27253,28560,58366.612,57498,59424
40,21446.73,20180,23076,186721.705,183125,190280,1207.31,1107,1304,448353.042,442356,454279,956.333,859,1066,26438.517,25642,27077,56281.389,55526,57193
41,18947.613,17828,20304,174231.741,170952,177845,1199.372,1097,1292,470320.732,464434,476168,1015.787,916,1117,24929.0,24315,25509,54048.217,53194,54916
42,16839.076,15798,18078,162350.693,159176,165762,1191.233,1080,1283,491362.061,485665,496989,1073.633,964,1175,23461.697,22801,24298,51721.909,50876,52614
43,15059.822,14128,16135,151091.095,148178,154397,1182.484,1083,1275,511468.808,505856,516657,1128.918,1017,1227,22025.167,21459,22577,49334.874,48546,50250
44,13551.16,12731,14579,140462.522,137625,143710,1173.326,1065,1270,530618.251,525159,535894,1182.032,1060,1292,20637.469,19956,21194,46914.957,46121,47790
45,12265.456,11492,13219,130464.74,127975,133385,1164.033,1058,1254,548790.943,543411,553929,1232.77,1118,1344,19309.817,18675,19915,44503.382,43715,45415
