day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,638139.316,638103,638174,108.32,70,150,0.0,0,0,0.0,0,0,0.0,0,0,0.63,0,5,0.0,0,0
1,637823.867,637735,637922,357.227,252,433,0.0,0,0,0.052,0,2,0.0,0,0,1.657,0,8,7.61,0,20
2,637244.552,637088,637384,805.023,687,941,0.0,0,0,0.189,0,3,0.0,0,0,3.779,0,11,26.894,12,46
3,636172.309,635867,636477,1629.331,1387,1883,0.0,0,0,0.519,0,4,0.0,0,0,7.704,0,19,68.211,39,105
4,634207.882,633674,634737,3130.917,2707,3529,0.0,0,0,1.096,0,6,0.0,0,0,14.847,5,27,150.262,96,200
5,630620.734,629642,631481,5865.509,5212,6594,0.695,0,5,7.765,0,24,0.0,0,0,28.108,12,45,301.991,230,366
6,624118.209,622506,625581,10802.994,9742,12082,2.757,0,10,27.537,11,50,0.004,0,1,52.23,30,74,575.959,471,679
7,612422.45,609624,614995,19648.211,17768,21694,6.816,0,17,69.591,33,107,0.016,0,2,96.034,63,127,1079.318,919,1235
8,591629.804,586599,595856,35285.358,32238,38975,14.533,3,31,151.612,99,210,0.05,0,2,175.32,127,219,1995.697,1767,2282
9,555363.829,546858,563070,62327.153,56429,68537,28.77,11,46,309.132,236,385,0.103,0,2,316.552,251,397,3655.628,3276,4098
10,494267.336,480592,506098,107155.707,98710,117194,54.987,23,84,601.435,485,702,0.224,0,2,565.649,466,680,6639.23,6018,7508
11,397635.653,376372,415716,175855.691,163295,190778,101.953,69,136,1143.397,964,1310,0.488,0,4,991.018,846,1200,11925.981,10903,13449
12,261878.348,235541,285104,265779.84,251301,281772,184.811,141,230,2136.105,1896,2386,1.06,0,6,1684.647,1493,1953,21114.746,19337,23602
13,110400.149,87003,132447,348031.052,338367,357567,324.307,267,383,3944.938,3544,4414,2.315,0,8,2716.814,2479,2996,36509.891,33608,40232
14,7726.423,0,17496,360064.664,350891,365858,544.472,471,634,7211.468,6573,8155,5.124,0,12,4025.888,3771,4400,60673.658,56181,66021
15,0.0,0,0,274022.925,259515,287832,852.837,727,967,13043.347,11926,14725,11.273,1,23,5287.735,5029,5601,94690.117,88622,101983
16,0.0,0,0,202659.8,191999,212827,1193.009,1073,1344,23288.181,21264,26097,25.782,12,43,6074.009,5844,6316,134885.663,128313,142331
17,0.0,0,0,149873.225,141837,157650,1409.951,1288,1584,40728.168,37360,44988,56.272,35,88,6486.203,6251,6721,172032.611,166510,178258
18,0.0,0,0,110838.002,104822,116642,1437.334,1294,1559,68593.523,63371,74882,110.466,74,150,6635.034,6416,6857,198456.159,195026,202021
19,0.0,0,0,81971.373,77582,86227,1512.428,1317,1696,108808.429,101574,117326,188.157,146,250,6599.015,6369,6842,209364.8,207651,211102
20,0.0,0,0,60623.037,57349,63686,1316.541,1090,1818,159799.432,151127,169507,292.332,243,351,6441.045,6197,6700,205249.504,202959,207081
21,0.0,0,0,44831.56,42348,47325,1871.687,1062,2504,214007.569,204947,224327,390.798,330,467,6203.614,5962,6441,192065.811,189035,194893
22,0.0,0,0,33154.16,31346,35083,1579.436,1027,2386,268536.634,260056,278332,503.83,439,580,5914.863,5701,6177,174200.246,170887,177487
23,0.0,0,0,24520.323,23154,25853,1383.732,974,2279,319846.566,312236,328145,608.811,513,692,5597.577,5386,5807,154512.894,150997,157927
24,0.0,0,0,18132.192,17116,19161,1348.75,909,2119,366493.23,358598,374355,701.737,620,815,5267.402,5050,5474,134772.593,131148,138398
25,0.0,0,0,13408.631,12645,14193,1365.874,874,1958,407982.254,401056,415099,783.782,695,900,4934.883,4707,5138,116046.321,112694,119469
26,0.0,0,0,9917.591,9345,10569,1248.163,874,1753,444410.733,438906,450791,858.047,765,968,4607.502,4381,4808,98916.916,95619,101675
27,0.0,0,0,7333.674,6849,7788,1113.015,815,1569,475911.647,471059,481202,922.731,829,1042,4290.418,4072,4494,83611.667,80963,86204
28,0.0,0,0,5422.835,5047,5763,1027.807,783,1433,502805.269,498544,507075,977.23,886,1107,3987.27,3774,4181,70190.653,67805,72524
29,0.0,0,0,4011.722,3707,4283,1005.75,757,1304,525543.683,521955,529251,1022.691,929,1144,3699.225,3471,3873,58579.702,56628,60573
30,0.0,0,0,2967.312,2719,3208,914.993,729,1187,544752.79,541801,547737,1061.881,966,1187,3428.983,3229,3606,48650.813,46886,50242
31,0.0,0,0,2194.212,2005,2394,889.257,700,1090,560778.738,558219,563583,1093.605,994,1225,3174.451,2953,3351,40232.682,38634,41727
32,0.0,0,0,1622.948,1458,1802,830.932,698,975,574163.81,572055,576375,1120.978,1016,1263,2936.366,2722,3105,33145.339,31802,34240
33,0.0,0,0,1200.007,1067,1339,809.325,653,956,585232.626,583317,587103,1142.862,1038,1293,2713.473,2502,2884,27227.934,26202,28257
34,0.0,0,0,887.151,762,1017,770.688,685,884,594405.192,592919,596027,1161.385,1050,1306,2507.202,2319,2677,22305.733,21378,23358
35,0.0,0,0,656.085,545,752,738.851,654,829,601964.011,600705,603182,1176.557,1066,1320,2315.348,2116,2464,18226.987,17514,19031
36,0.0,0,0,485.297,395,586,704.38,632,798,608185.876,607093,609285,1189.227,1073,1329,2137.133,1980,2295,14866.237,14208,15496
37,0.0,0,0,359.217,287,434,669.44,591,751,613299.557,612332,614282,1199.773,1087,1343,1971.633,1814,2125,12100.372,11433,12815
38,0.0,0,0,265.51,210,334,634.76,551,728,617497.669,616683,618336,1208.4,1098,1355,1819.729,1680,1979,9831.454,9330,10439
39,0.0,0,0,196.693,147,245,597.365,513,686,620937.284,620270,621615,1215.521,1105,1363,1679.221,1544,1832,7979.836,7550,8402
40,0.0,0,0,145.586,104,192,559.807,475,662,623759.102,623181,624369,1221.535,1108,1369,1548.086,1411,1678,6464.471,6089,6859
41,0.0,0,0,107.941,68,151,521.272,445,634,626069.523,625563,626550,1226.521,1114,1374,1427.633,1311,1557,5232.544,4885,5577
42,0.0,0,0,79.706,51,119,482.029,388,558,627965.857,627564,628400,1230.664,1122,1380,1316.548,1210,1441,4228.193,3934,4479
43,0.0,0,0,59.19,31,90,442.83,349,516,629520.79,629136,629953,1234.171,1125,1383,1213.736,1110,1333,3412.43,3084,3635
