day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,600924.626,600892,600955,101.427,72,136,0.0,0,0,0.0,0,0,0.0,0,0,0.603,0,5,0.0,0,0
1,600703.31,600643,600764,260.66,202,315,0.0,0,0,0.032,0,1,0.0,0,0,1.595,0,7,7.17,0,20
2,600354.279,600255,600445,505.417,424,577,0.0,0,0,0.167,0,2,0.0,0,0,3.173,0,10,25.18,10,49
3,599774.371,599619,599917,918.021,797,1053,0.0,0,0,0.416,0,3,0.0,0,0,5.729,0,15,60.063,35,87
4,598789.573,598547,599035,1626.63,1437,1826,0.0,0,0,0.868,0,6,0.0,0,0,10.028,2,21,121.287,83,170
5,597088.407,596687,597468,2867.811,2572,3185,1.163,0,8,6.268,0,18,0.0,0,0,16.947,6,33,218.901,166,280
6,594116.188,593393,594702,5058.461,4641,5607,4.541,0,14,22.568,9,49,0.049,0,1,28.975,15,51,374.56,301,446
7,588875.885,587632,589903,8946.336,8195,9879,10.757,2,25,53.808,33,83,0.255,0,3,49.765,24,71,632.9,533,753
8,579632.162,577203,581510,15826.307,14444,17580,20.356,6,36,109.119,72,153,0.698,0,4,85.778,57,117,1073.257,909,1232
9,563402.406,559051,566706,27900.672,25488,31098,36.067,16,59,202.625,160,265,1.594,0,6,149.338,107,190,1839.863,1642,2108
10,535317.591,528233,540654,48688.887,44820,53714,61.965,38,95,360.984,299,437,3.205,0,11,260.393,194,316,3181.244,2881,3628
11,488077.344,476937,496839,83223.639,77042,91082,104.286,73,133,629.699,528,752,6.271,0,16,453.481,380,560,5539.143,4973,6216
12,412936.228,396075,426346,136653.909,127217,148355,173.216,122,220,1092.53,950,1272,11.891,2,27,782.305,670,906,9668.886,8794,10844
13,304901.714,282628,323603,209076.545,196529,223294,285.374,233,353,1900.377,1703,2144,22.951,7,40,1319.316,1140,1494,16796.392,15339,18602
14,175527.284,153093,195370,283962.717,273429,295302,459.045,375,531,3321.817,2981,3764,46.377,25,68,2131.987,1938,2402,28713.004,26422,31639
15,63709.559,49388,77993,321788.327,319518,323318,699.95,604,801,5846.384,5202,6596,98.854,60,134,3208.072,2943,3518,47573.163,44060,51750
16,9423.574,5362,13740,292261.934,281794,300820,965.431,867,1078,10345.087,9371,11697,216.832,167,265,4365.417,4093,4630,74759.557,69913,80482
17,103.516,0,480,225462.462,213873,236192,1142.745,1042,1247,18250.004,16659,20355,473.732,384,562,5302.638,5019,5563,108760.424,103425,115322
18,1.726,0,31,166852.017,158023,174881,1179.614,1072,1332,31582.416,28958,34887,950.248,795,1095,5876.125,5624,6145,143938.437,138750,149845
19,0.222,0,13,123387.843,116886,129505,1291.591,1115,1462,52687.196,48679,57490,1704.898,1513,1914,6147.813,5906,6437,172860.566,168766,176769
20,0.05,0,3,91256.271,86268,95562,1165.003,942,1681,83942.584,78442,90723,2874.576,2563,3162,6207.349,5965,6482,189950.603,187857,192281
21,0.019,0,2,67486.157,63949,70844,2063.025,1005,2850,124178.32,117120,132922,4223.554,3797,4716,6122.184,5877,6410,193374.159,192046,194687
22,0.007,0,1,49911.139,47337,52370,1807.336,1086,3122,171726.429,164371,181197,6019.781,5483,6567,5938.057,5721,6240,185746.421,182891,187962
23,0.006,0,1,36913.384,34941,38791,1684.316,1104,3244,220910.604,213466,228957,7855.429,7385,8337,5693.498,5448,5939,171514.466,168371,174237
24,0.005,0,1,27301.426,25822,28828,1825.489,1115,3219,268389.716,260930,276295,9588.888,9039,10045,5410.014,5199,5635,154094.63,150763,156879
25,0.004,0,1,20192.159,18969,21413,2040.35,1195,3124,312424.344,305814,320006,11184.472,10690,11648,5106.178,4902,5319,135733.578,132268,138725
26,0.003,0,1,14932.691,13975,16069,1964.211,1265,2949,352393.645,346301,358973,12672.668,12227,13154,4795.625,4581,5034,117765.999,114605,120748
27,0.001,0,1,11041.971,10231,11814,1823.574,1289,2763,387783.472,382048,393444,14000.262,13524,14472,4486.357,4261,4718,100984.415,97768,103991
28,0.001,0,1,8165.627,7497,8722,1760.552,1285,2551,418539.864,413462,423393,15146.094,14675,15601,4184.209,3986,4419,85790.489,82953,88280
29,0.001,0,1,6038.044,5586,6489,1805.323,1335,2396,444917.607,440583,449034,16111.663,15658,16580,3892.716,3671,4136,72313.683,70146,74806
30,0.001,0,1,4463.929,4099,4835,1690.013,1349,2230,467503.466,463993,471222,16960.537,16512,17406,3614.653,3428,3823,60559.21,58603,62290
31,0.0,0,0,3302.138,2993,3612,1700.479,1335,2119,486500.458,483376,489741,17656.489,17257,18114,3351.168,3164,3544,50450.446,48547,52251
32,0.0,0,0,2441.732,2148,2708,1625.419,1360,1920,502532.138,499951,505399,18255.295,17809,18731,3104.718,2907,3297,41826.025,40100,43632
33,0.0,0,0,1807.095,1596,2011,1623.124,1419,1833,515872.92,513641,518092,18743.597,18339,19214,2872.815,2701,3053,34538.764,33120,35950
34,0.0,0,0,1336.093,1184,1492,1575.0,1430,1729,526991.271,525123,528807,19158.547,18759,19651,2655.824,2488,2837,28432.426,27182,29569
35,0.0,0,0,988.279,855,1122,1536.166,1418,1672,536207.725,534655,537776,19500.471,19109,19984,2453.781,2297,2623,23329.775,22217,24173
36,0.0,0,0,730.408,616,840,1484.371,1362,1616,543837.061,542594,545219,19786.023,19389,20264,2264.849,2115,2423,19090.83,18333,19828
37,0.0,0,0,539.835,420,642,1428.376,1303,1538,550130.441,549084,551326,20022.319,19604,20525,2091.272,1950,2249,15587.038,14940,16253
38,0.0,0,0,399.465,296,483,1365.852,1253,1485,555312.668,554442,556323,20220.046,19815,20723,1930.19,1800,2077,12698.926,12126,13269
39,0.0,0,0,295.694,221,357,1297.419,1197,1409,559576.966,558798,560423,20384.144,19982,20879,1780.989,1650,1921,10328.336,9733,10789
40,0.0,0,0,218.603,164,280,1225.596,1092,1357,563082.82,562363,563937,20520.005,20111,21013,1643.35,1525,1774,8386.195,8009,8788
41,0.0,0,0,161.497,114,208,1148.945,1040,1279,565966.969,565282,566717,20633.975,20228,21127,1515.98,1396,1657,6797.838,6415,7147
42,0.0,0,0,119.579,84,163,1069.074,968,1176,568335.212,567701,569037,20729.345,20329,21226,1398.851,1276,1513,5502.664,5192,5827
43,0.0,0,0,88.527,57,127,988.632,897,1101,570282.212,569737,570896,20810.38,20418,21302,1290.161,1175,1401,4450.164,4157,4752
44,0.0,0,0,65.395,37,100,905.969,799,1005,571886.736,571365,572464,20878.536,20479,21361,1189.332,1083,1295,3594.944,3360,3840
45,0.0,0,0,48.493,20,79,826.706,715,934,573206.039,572705,573780,20936.278,20553,21413,1096.561,1003,1198,2901.449,2683,3125
46,0.0,0,0,35.917,15,61,747.348,643,841,574292.859,573803,574853,20985.195,20600,21460,1011.09,906,1106,2341.983,2138,2528
47,0.0,0,0,26.686,10,48,670.653,581,762,575192.457,574691,575706,21027.414,20646,21501,932.013,838,1026,1887.742,1710,2071
48,0.0,0,0,19.789,7,41,598.747,523,684,575935.14,575454,576431,21063.028,20679,21545,859.325,780,949,1521.351,1385,1659
49,0.0,0,0,14.843,4,33,531.478,461,614,576550.412,576095,577031,21093.516,20719,21576,792.182,701,888,1223.984,1112,1347
50,0.0,0,0,10.938,0,25,468.626,398,545,577060.253,576576,577567,21119.585,20735,21603,730.445,642,819,985.052,845,1116
51,0.0,0,0,8.004,0,21,410.774,342,479,577484.321,577007,577982,21141.89,20754,21625,673.62,593,760,791.592,665,910
52,0.0,0,0,5.882,0,20,358.469,297,424,577837.016,577376,578302,21161.059,20767,21649,621.294,547,695,635.35,533,732
53,0.0,0,0,4.334,0,16,310.857,248,386,578131.205,577668,578587,21177.367,20784,21667,572.322,492,645,510.954,410,607
54,0.0,0,0,3.177,0,12,267.841,208,333,578377.509,577913,578835,21191.239,20799,21684,527.483,444,596,409.706,331,496
55,0.0,0,0,2.36,0,8,229.308,181,275,578583.837,578112,579017,21203.127,20806,21692,486.007,405,552,328.829,275,410
56,0.0,0,0,1.815,0,7,195.821,151,238,578755.932,578282,579170,21213.344,20816,21703,448.126,369,514,263.457,216,336
57,0.0,0,0,1.397,0,7,166.4,122,206,578901.486,578427,579305,21221.751,20825,21717,413.064,342,474,210.912,157,272
58,0.0,0,0,1.07,0,7,140.717,89,186,579023.724,578535,579424,21228.835,20831,21724,380.452,308,441,169.501,122,217
59,0.0,0,0,0.808,0,6,118.422,79,163,579126.686,578651,579518,21234.877,20836,21730,350.877,285,406,135.791,95,176
60,0.0,0,0,0.62,0,6,99.707,65,132,579212.944,578735,579602,21239.837,20843,21735,323.871,254,386,109.508,71,150
61,0.0,0,0,0.476,0,6,83.546,47,113,579287.154,578790,579686,21244.101,20844,21741,298.355,239,351,87.951,50,118
62,0.0,0,0,0.347,0,5,69.467,40,101,579350.589,578858,579741,21247.694,20848,21741,274.89,220,324,70.615,42,100
63,0.0,0,0,0.261,0,3,57.706,31,83,579404.037,578907,579802,21250.609,20848,21742,253.538,197,305,57.017,32,86
64,0.0,0,0,0.193,0,3,47.751,22,72,579450.237,578945,579856,21253.059,20851,21746,233.87,187,279,45.766,23,72
65,0.0,0,0,0.151,0,2,39.575,21,62,579489.76,578988,579891,21255.062,20854,21749,215.656,168,253,36.891,18,64
66,0.0,0,0,0.111,0,2,32.739,14,53,579523.978,579018,579941,21256.709,20855,21750,198.687,153,239,29.957,11,62
67,0.0,0,0,0.084,0,1,26.97,10,45,579553.341,579051,579966,21258.083,20855,21752,183.149,132,224,24.534,8,53
68,0.0,0,0,0.061,0,1,22.394,7,39,579578.92,579077,579985,21259.209,20857,21753,168.798,122,209,19.841,6,40
69,0.0,0,0,0.05,0,1,18.508,4,34,579601.051,579098,580003,21260.127,20859,21754,155.794,113,195,16.165,4,32
70,0.0,0,0,0.043,0,1,15.295,3,29,579620.643,579112,580025,21260.932,20859,21754,143.784,105,178,13.142,2,31
71,0.0,0,0,0.034,0,1,12.567,2,26,579638.096,579123,580038,21261.581,20860,21754,132.488,97,169,10.656,2,25
72,0.0,0,0,0.029,0,1,10.308,1,26,579653.371,579150,580058,21262.136,20863,21754,122.127,91,159,8.805,1,21
73,0.0,0,0,0.024,0,1,8.452,0,22,579666.946,579159,580073,21262.562,20864,21755,112.485,84,149,7.374,0,20
74,0.0,0,0,0.018,0,1,6.914,0,18,579679.054,579163,580087,21262.903,20865,21755,103.741,70,135,6.033,0,19
75,0.0,0,0,0.014,0,1,5.569,0,16,579689.786,579177,580096,21263.215,20866,21755,95.803,65,130,4.93,0,15
76,0.0,0,0,0.011,0,1,4.509,0,15,579699.516,579190,580106,21263.42,20866,21755,88.333,56,120,4.048,0,14
77,0.0,0,0,0.01,0,1,3.69,0,11,579708.455,579202,580112,21263.599,20866,21755,81.244,50,110,3.272,0,12
78,0.0,0,0,0.008,0,1,3.012,0,11,579716.112,579207,580123,21263.744,20866,21755,75.055,48,101,2.689,0,10
79,0.0,0,0,0.007,0,1,2.443,0,10,579723.201,579213,580129,21263.865,20866,21755,69.179,44,97,2.197,0,8
80,0.0,0,0,0.005,0,1,1.979,0,9,579729.536,579221,580134,21263.971,20866,21755,63.792,39,91,1.831,0,7
81,0.0,0,0,0.003,0,1,1.669,0,8,579735.252,579228,580141,21264.055,20866,21755,58.823,35,89,1.482,0,7
82,0.0,0,0,0.002,0,1,1.357,0,7,579740.568,579235,580142,21264.13,20866,21755,54.149,30,86,1.215,0,6
83,0.0,0,0,0.002,0,1,1.141,0,7,579745.374,579243,580146,21264.176,20866,21755,49.875,29,74,0.962,0,6
84,0.0,0,0,0.001,0,1,0.92,0,7,579749.67,579246,580148,21264.223,20866,21755,46.028,25,70,0.774,0,4
85,0.0,0,0,0.001,0,1,0.769,0,6,579753.561,579253,580150,21264.256,20866,21755,42.456,19,67,0.642,0,5
86,0.0,0,0,0.0,0,0,0.632,0,5,579757.289,579259,580154,21264.291,20866,21755,39.021,17,62,0.501,0,4
87,0.0,0,0,0.0,0,0,0.526,0,5,579760.547,579265,580156,21264.322,20866,21755,35.959,16,59,0.436,0,4
88,0.0,0,0,0.0,0,0,0.437,0,4,579763.42,579270,580158,21264.344,20866,21755,33.276,15,57,0.354,0,4
89,0.0,0,0,0.0,0,0,0.35,0,4,579766.186,579272,580160,21264.368,20866,21755,30.669,14,55,0.288,0,3
90,0.0,0,0,0.0,0,0,0.283,0,4,579768.755,579274,580161,21264.387,20866,21755,28.223,11,52,0.241,0,3
91,0.0,0,0,0.0,0,0,0.236,0,3,579771.071,579278,580162,21264.399,20866,21755,26.002,10,48,0.205,0,2
92,0.0,0,0,0.0,0,0,0.185,0,2,579773.217,579282,580163,21264.413,20866,21755,23.946,8,46,0.178,0,2
93,0.0,0,0,0.0,0,0,0.161,0,2,579775.136,579283,580166,21264.424,20866,21755,22.086,8,41,0.144,0,2
94,0.0,0,0,0.0,0,0,0.132,0,2,579776.958,579286,580168,21264.434,20866,21755,20.319,8,37,0.117,0,2
95,0.0,0,0,0.0,0,0,0.118,0,2,579778.589,579289,580169,21264.442,20866,21755,18.726,7,35,0.09,0,2
96,0.0,0,0,0.0,0,0,0.107,0,2,579780.004,579289,580172,21264.445,20866,21755,17.344,6,34,0.068,0,1
97,0.0,0,0,0.0,0,0,0.093,0,2,579781.369,579291,580173,21264.45,20866,21755,16.007,5,33,0.055,0,1
98,0.0,0,0,0.0,0,0,0.073,0,2,579782.626,579292,580174,21264.455,20866,21755,14.783,4,29,0.044,0,2
99,0.0,0,0,0.0,0,0,0.062,0,2,579783.817,579295,580176,21264.456,20866,21755,13.617,4,26,0.031,0,2
100,0.0,0,0,0.0,0,0,0.055,0,2,579784.928,579298,580177,21264.458,20866,21755,12.521,3,26,0.028,0,1
101,0.0,0,0,0.0,0,0,0.042,0,2,579785.965,579299,580177,21264.46,20866,21755,11.497,2,25,0.027,0,1
