day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,809575.025,809488,809652,485.173,402,568,0.0,0,0,0.0,0,0,0.0,0,0,56.042,34,85,0.0,0,0
1,809001.829,808890,809122,927.137,832,1035,0.0,0,0,6.836,0,17,0.0,0,0,152.908,117,196,1.175,0,6
2,808401.621,808267,808520,1340.692,1238,1475,0.0,0,0,25.313,9,43,0.0,0,0,282.637,228,337,4.311,0,13
3,807765.854,807598,807922,1737.28,1613,1875,0.0,0,0,59.517,36,90,0.0,0,0,438.255,368,501,10.014,2,21
4,807084.195,806914,807281,2130.205,1963,2272,0.0,0,0,112.418,83,150,0.0,0,0,613.852,537,691,19.157,6,35
5,806351.776,806185,806589,2523.897,2347,2703,0.001,0,1,186.505,141,227,0.0,0,0,808.265,716,900,32.128,15,56
6,805563.187,805369,805834,2923.751,2699,3111,0.01,0,1,284.274,228,343,0.0,0,0,1018.363,915,1138,49.202,28,73
7,804713.054,804499,804983,3336.614,3126,3521,0.036,0,2,407.056,345,483,0.0,0,0,1242.164,1119,1363,70.85,43,98
8,803796.825,803546,804079,3762.591,3551,3980,0.109,0,2,557.479,492,637,0.0,0,0,1480.308,1363,1598,97.408,70,132
9,802809.817,802550,803103,4206.833,4020,4407,0.227,0,3,737.614,651,819,0.001,0,1,1731.192,1593,1872,129.398,92,180
10,801749.198,801461,802087,4668.296,4456,4887,0.475,0,5,949.353,848,1053,0.001,0,1,1996.482,1847,2126,165.996,128,222
11,800611.183,800290,800974,5147.563,4894,5386,0.828,0,5,1193.883,1079,1319,0.003,0,1,2277.123,2117,2446,207.781,168,260
12,799389.263,799031,799788,5652.339,5395,5892,1.335,0,7,1474.019,1364,1595,0.009,0,1,2570.677,2385,2718,254.697,206,317
13,798083.77,797650,798527,6177.154,5922,6467,2.055,0,9,1790.919,1648,1924,0.013,0,1,2879.613,2672,3064,306.585,249,373
14,796688.418,796206,797136,6725.545,6413,7034,3.027,0,11,2149.635,1999,2300,0.019,0,1,3201.832,2958,3384,363.459,306,423
15,795200.556,794673,795674,7298.74,7013,7628,4.25,0,12,2548.432,2371,2712,0.026,0,2,3540.658,3291,3764,424.572,358,496
16,793612.075,793101,794163,7899.718,7554,8195,5.653,0,15,2992.833,2805,3183,0.041,0,2,3894.324,3633,4139,490.287,409,561
17,791921.207,791359,792462,8528.764,8212,8901,7.297,0,17,3485.225,3286,3700,0.061,0,2,4263.539,4026,4502,562.306,463,644
18,790125.621,789546,790649,9180.542,8857,9511,9.333,2,22,4026.076,3824,4267,0.084,0,2,4653.565,4368,4895,638.143,550,730
19,788220.638,787657,788818,9860.289,9440,10202,11.704,3,24,4616.99,4395,4844,0.112,0,2,5062.432,4774,5326,719.656,627,808
20,786197.399,785624,786897,10575.498,10144,10896,14.33,4,26,5264.471,5006,5534,0.169,0,2,5485.226,5187,5778,806.241,720,905
21,784058.634,783398,784740,11312.945,10939,11687,17.471,5,35,5968.533,5676,6251,0.215,0,2,5931.967,5632,6255,898.231,801,1001
22,781793.954,781091,782599,12084.703,11645,12487,20.981,8,35,6732.686,6407,7026,0.275,0,2,6396.633,6071,6659,995.4,894,1106
23,781325.051,780620,782129,11032.552,10622,11403,24.697,11,41,7556.928,7177,7863,0.354,0,4,6830.767,6508,7123,1098.379,974,1212
24,780823.403,780089,781614,10144.587,9740,10491,28.695,14,46,8442.747,8028,8769,0.455,0,4,7105.144,6796,7373,1206.155,1088,1347
25,780298.429,779553,781060,9391.27,9038,9750,33.165,17,52,9370.252,8930,9745,0.556,0,4,7257.6,6939,7560,1313.781,1195,1449
26,779757.493,779031,780499,8751.085,8437,9140,37.992,22,60,10323.487,9869,10730,0.708,0,5,7315.791,7026,7622,1419.781,1294,1566
27,779206.264,778467,779985,8201.506,7821,8540,43.169,23,65,11290.545,10848,11777,0.853,0,5,7304.224,7040,7618,1522.359,1391,1656
