age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,587321.9708743719,583096.9798994975,592292.8190954773,9693.067336683416,9380.437185929648,10007.788944723618,2910.862507537688,2789.753768844221,3040.472361809045,623214.5633015075,618487.2713567839,627205.6984924623,602.4081809045226,534.3417085427136,677.0954773869347,237.84742713567834,203.33165829145727,274.9246231155779,38423.495753768846,37480.68844221105,39327.211055276384,average
1,99.0,273342.26781407034,270737.351758794,276112.1557788945,5162.9598040201,4961.698492462311,5369.271356783919,168.05536683417083,132.08040201005025,206.1859296482412,342357.5091206031,339676.2713567839,344848.5778894472,84.66971859296481,56.904522613065325,112.37185929648241,14181.894688442213,13776.256281407035,14590.261306532664,2683.790281407035,2543.6934673366836,2829.2010050251256,average
2,99.0,308108.65867839195,304823.0301507538,310797.2261306533,5068.501412060301,4866.844221105528,5272.718592964824,170.66408040201006,136.82412060301507,209.37688442211055,335152.66873366834,332577.04522613063,338259.37185929646,83.31778391959799,53.29145728643216,113.45226130653266,13932.078798994977,13534.396984924622,14331.24623115578,2635.7219648241203,2498.180904522613,2774.809045226131,average
3,99.0,377022.3378190955,373721.09547738696,380314.5879396985,6133.306381909547,5910.025125628141,6364.075376884422,181.7243015075377,145.29145728643215,219.75879396984925,406178.717321608,403040.26130653266,409354.56783919595,201.01032663316582,158.98492462311557,243.83417085427135,16861.183407035172,16404.06030150754,17295.32663316583,3190.5757587939697,3037.140703517588,3351.2311557788944,average
4,99.0,328934.0153366834,326003.9698492462,331633.98994974873,5451.935984924623,5243.366834170854,5666.110552763819,190.84655276381906,151.64824120603015,232.83417085427135,357372.99790452264,354778.7336683417,360184.95477386937,576.6869949748743,514.9547738693467,642.0150753768844,14985.398226130656,14582.89447236181,15379.849246231155,2835.1040351758793,2694.462311557789,2983.035175879397,average
5,99.0,332477.48688944726,330516.52763819095,334671.70854271355,3903.4728793969857,3732.819095477387,4078.6331658291456,212.5371105527638,171.27638190954775,259.05527638190955,250331.51265326628,248180.89949748744,252190.50753768845,1122.2591407035177,1015.9798994974874,1240.8643216080402,10749.385306532664,10426.949748743718,11079.859296482413,2034.1039547738692,1914.4824120603016,2153.9396984924624,average
6,99.0,371078.6337487437,369030.1859296482,373302.16582914576,3822.877768844221,3654.788944723618,4001.859296482412,317.6176733668342,267.5678391959799,373.0854271356784,241223.80391959797,239132.18592964823,243104.66834170854,3452.449964824121,3288.025125628141,3645.5527638190956,10536.836587939699,10227.522613065326,10864.015075376885,1993.995145728643,1873.6683417085428,2114.5125628140704,average
7,99.0,13613.813155778891,13438.492462311558,13784.492462311558,1339.2272211055274,1257.4221105527638,1426.6884422110552,33.93998994974874,21.29145728643216,49.85929648241206,93629.38520100503,93431.08542713568,93837.4472361809,61.49816080402011,40.959798994974875,86.36683417085428,3646.36608040201,3500.6281407035176,3796.778894472362,690.3170703517588,644.9497487437186,738.0603015075377,average
,,323987.3980395729,321420.9541457286,326613.6432160804,5071.918598618091,4875.925251256282,5273.3932160804015,523.2809478643215,476.9667085427136,573.8285175879397,331182.6447694723,328662.9692211055,333623.22424623114,773.037533919598,707.9302763819095,845.194095477387,10641.373815326633,10332.005025125629,10951.532663316582,6810.887995603015,6585.908291457286,7034.0,aoa
,,157489.57469911608,156423.20572051883,158745.89184614804,2375.2481491699928,2311.272800009742,2438.0583074733267,967.807303019317,936.8947574100162,1000.5629957832336,152500.43342503108,151268.8795824939,153576.89963688757,1143.4247807024988,1096.6008304446568,1199.882706885335,5832.258761367805,5686.2712203121055,5972.808712584332,12796.299386606377,12504.833197849552,13072.877192778378,std
