day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,809959.15,809915,809999,153.102,117,198,0.0,0,0,0.0,0,0,0.0,0,0,9.042,1,22,0.0,0,0
1,809705.297,809628,809776,371.506,308,436,0.0,0,0,0.679,0,4,0.0,0,0,25.71,10,46,0.974,0,6
2,809296.876,809171,809416,720.75,627,830,0.0,0,0,2.599,0,8,0.0,0,0,52.429,30,79,3.71,0,11
3,808642.803,808430,808855,1278.024,1093,1471,0.0,0,0,6.415,0,18,0.0,0,0,95.252,56,129,9.193,1,20
4,807597.752,807297,807941,2165.933,1875,2411,0.0,0,0,13.342,3,26,0.0,0,0,163.923,118,231,19.168,7,36
5,805934.252,805402,806462,3576.574,3127,4024,0.057,0,2,25.821,10,43,0.0,0,0,273.621,215,339,35.45,19,60
6,803294.99,802413,804157,5808.953,5091,6541,0.301,0,3,47.795,23,75,0.0,0,0,449.831,359,525,61.202,38,92
7,799125.104,797718,800233,9330.405,8446,10509,0.834,0,5,85.322,52,120,0.002,0,1,730.271,591,873,102.348,69,143
8,792544.783,790364,794441,14880.115,13243,16704,1.82,0,10,147.878,106,194,0.003,0,1,1174.106,986,1377,167.215,121,210
9,782226.82,778747,784858,23565.275,21452,26463,3.425,0,13,248.36,189,305,0.009,0,1,1877.528,1641,2188,269.827,204,332
10,766137.197,760499,770352,37079.277,33608,41813,6.038,0,17,410.941,342,492,0.019,0,1,2986.114,2643,3382,434.117,359,518
11,741286.13,732598,747768,57885.119,52503,65266,10.264,2,25,671.265,573,789,0.043,0,2,4723.413,4247,5296,691.267,579,823
12,703464.307,690640,713168,89406.117,81192,100101,16.984,5,35,1083.749,929,1261,0.078,0,2,7424.255,6617,8326,1097.52,946,1300
13,647267.227,628968,661444,135884.988,123939,150862,27.439,11,50,1733.921,1506,2026,0.147,0,4,11577.731,10341,12978,1733.934,1520,2018
14,566804.221,541782,586620,201582.323,185288,221686,44.282,26,70,2752.065,2418,3210,0.245,0,4,17866.353,16149,19987,2721.286,2401,3095
15,458196.859,426661,484537,288290.647,267329,312844,70.525,45,101,4330.479,3858,4934,0.431,0,5,27140.575,24719,29998,4236.218,3765,4777
16,324840.893,289023,356029,390335.429,366967,416277,111.37,73,152,6747.953,6055,7685,0.737,0,5,40294.465,37005,44385,6517.759,5841,7238
17,184387.177,151651,214983,488418.628,468207,508578,173.095,120,215,10377.374,9349,11624,1.305,0,6,57826.246,53565,62897,9853.943,8945,10872
18,69683.016,48960,91424,550097.128,541158,556065,264.44,211,323,15680.986,14216,17359,2.44,0,8,79219.451,74245,85076,14530.679,13294,15938
19,10059.446,3799,18483,550005.817,540781,556149,393.984,325,478,23139.668,21180,25479,4.638,0,11,102287.689,97316,108096,20704.526,19188,22600
20,0.0,0,0,500342.632,485855,513187,566.398,488,649,33179.031,30654,36244,8.91,1,23,123684.703,119239,128597,28203.177,26345,30350
21,0.0,0,0,446018.203,433365,457662,774.629,684,879,46066.022,42884,49907,17.157,4,35,140914.772,137296,144538,36412.288,34553,38592
22,0.0,0,0,397597.321,385956,408300,989.725,886,1114,61958.732,58084,66804,32.128,13,51,154035.696,151191,156903,44422.454,42625,46393
23,0.0,0,0,354430.833,344133,363882,1166.774,1055,1290,80972.435,76409,87005,57.157,35,83,163663.512,161635,165463,51402.955,49853,52965
24,0.0,0,0,315959.437,306724,324572,1269.058,1174,1383,103017.142,97772,109815,94.026,67,126,170325.119,168891,171866,56836.554,55621,57997
25,0.0,0,0,281661.004,273510,289533,1302.197,1187,1401,127640.704,121745,135073,142.18,107,179,174487.822,173110,175879,60653.454,59573,61680
26,0.0,0,0,251088.119,244016,258031,1302.994,1197,1410,154158.527,147750,161839,197.529,154,245,176547.508,175266,177739,63066.12,62107,63887
27,0.0,0,0,223835.011,217856,230323,1292.99,1184,1429,181940.015,175294,189876,257.591,209,309,176855.776,175726,178046,64324.69,63525,65155
28,0.0,0,0,199531.139,194358,205385,1278.262,1173,1416,210471.092,203876,218321,321.049,270,375,175710.72,174398,176907,64649.02,63841,65463
29,0.0,0,0,177875.102,173248,183012,1261.275,1160,1379,239330.574,232638,247103,386.224,327,452,173384.302,171926,174737,64205.191,63471,64932
30,0.0,0,0,158558.814,154364,163016,1241.23,1122,1353,268198.376,261394,276072,452.396,385,532,170078.164,168339,171604,63152.135,62304,63930
31,0.0,0,0,141348.739,137727,145585,1221.307,1131,1344,296774.486,290006,304482,518.181,441,609,166002.561,164071,167715,61635.372,60684,62628
32,0.0,0,0,126007.147,122727,129832,1202.548,1106,1307,324836.686,318084,332077,582.897,503,666,161323.402,159579,162967,59748.613,58691,60774
33,0.0,0,0,112332.991,109430,115605,1182.926,1077,1294,352214.252,345471,358882,646.478,563,724,156180.504,154543,157925,57597.967,56688,58517
34,0.0,0,0,100140.184,97467,103073,1162.607,1066,1262,378776.788,372191,385306,708.123,622,785,150693.053,149028,152505,55254.972,54266,56180
