day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,632518.702,632478,632550,119.692,87,163,0.0,0,0,0.0,0,0,0.0,0,0,6.983,0,15,0.0,0,0
1,632355.6,632303,632412,255.003,204,308,0.0,0,0,0.498,0,4,0.0,0,0,19.881,5,35,0.724,0,6
2,632137.747,632058,632216,430.551,360,501,0.0,0,0,1.914,0,6,0.0,0,0,38.789,19,62,2.723,0,12
3,631836.064,631714,631966,670.913,559,767,0.0,0,0,4.725,0,13,0.0,0,0,65.611,43,94,6.81,0,19
4,631406.318,631275,631540,1013.258,876,1130,0.0,0,0,9.619,1,25,0.0,0,0,103.124,73,135,13.699,3,26
5,630781.216,630563,630966,1513.472,1328,1674,0.1,0,2,17.369,5,35,0.0,0,0,155.989,115,198,24.002,9,46
6,629852.691,629527,630105,2262.716,2069,2530,0.611,0,5,29.714,14,51,0.001,0,1,231.433,184,288,38.228,22,64
7,628461.256,628018,628808,3394.224,3084,3742,1.742,0,8,49.493,25,75,0.018,0,1,339.765,283,417,58.028,37,90
8,626352.789,625715,626869,5119.708,4665,5624,3.779,0,11,78.973,48,107,0.077,0,3,500.429,421,584,85.48,60,116
9,623135.825,622232,623973,7766.315,7082,8509,6.715,0,17,123.337,87,163,0.202,0,3,738.969,633,884,125.195,84,164
10,618200.689,616787,619484,11844.189,10804,13085,10.933,0,21,188.687,147,242,0.424,0,4,1099.404,972,1271,183.844,134,229
11,610617.268,608300,612702,18128.083,16375,20138,17.34,5,32,285.89,237,339,0.801,0,5,1646.899,1461,1829,271.531,212,326
12,598994.668,595221,601974,27769.406,25246,31004,26.278,10,46,430.997,362,503,1.414,0,6,2483.312,2251,2808,403.817,323,472
13,581323.662,575485,585660,42413.203,38904,47353,39.311,19,63,648.988,561,735,2.267,0,8,3763.286,3403,4201,605.201,515,683
14,554788.027,546038,561328,64327.754,58910,71633,58.057,33,84,977.544,854,1120,3.675,0,10,5722.378,5229,6310,912.985,770,1043
15,515881.482,503471,525534,96237.201,88232,106425,85.958,58,119,1476.139,1306,1631,5.949,0,15,8683.131,7866,9557,1382.539,1214,1552
16,460916.865,444389,474207,140737.852,129972,154029,126.615,96,175,2229.31,1986,2448,9.638,1,23,13104.661,11863,14431,2097.608,1889,2360
17,387716.587,366913,404848,198651.581,185460,214898,186.269,136,234,3370.725,3063,3720,15.984,3,35,19533.036,17892,21448,3176.799,2832,3503
18,298456.162,275136,318111,266341.31,251866,283034,272.397,220,333,5077.487,4649,5588,27.259,10,47,28529.618,26273,31272,4777.955,4324,5326
19,202723.356,179646,223022,333155.778,319586,347982,393.085,321,471,7594.783,6961,8347,47.942,27,69,40419.754,37514,43686,7085.599,6378,7872
20,116615.634,98553,133300,383080.955,374531,391246,554.883,472,640,11220.211,10167,12317,87.556,56,114,54951.535,51527,58636,10289.121,9335,11350
21,54726.119,43883,65255,403378.828,401373,404970,755.57,667,842,16275.318,14962,17848,164.22,120,233,71032.123,67192,75025,14493.231,13352,15779
22,20427.87,15238,25708,393880.503,387992,398327,974.51,862,1082,23069.097,21358,25174,308.67,233,406,87007.963,83506,90664,19632.201,18277,21115
23,10857.05,8061,14027,360690.108,352873,366659,1172.048,1070,1286,31844.154,29699,34334,564.332,458,675,101319.466,98336,104580,25404.111,23997,27022
24,5294.973,3971,6889,327097.526,318916,334109,1311.282,1201,1416,42751.31,40123,45550,977.544,829,1129,112861.7,110093,115656,31306.441,29901,33040
25,2418.083,1765,3272,294472.259,286367,301319,1387.255,1277,1512,55832.984,52713,59347,1580.266,1407,1770,121790.814,119650,124194,36779.793,35637,38013
26,1050.595,714,1418,263873.222,256063,270197,1439.068,1337,1565,70975.889,67344,75110,2374.222,2132,2625,128363.053,126857,130411,41389.32,40284,42446
27,442.938,299,654,235835.788,228763,241809,1489.277,1354,1625,87967.676,83953,92483,3342.251,3051,3640,132850.047,131626,134327,44934.71,43782,45792
28,184.699,100,277,210495.037,204217,216145,1542.12,1419,1681,106459.559,102233,111516,4460.049,4105,4812,135541.176,134419,136769,47407.864,46527,48154
29,77.176,35,139,187749.382,182037,192668,1594.942,1475,1723,126045.337,121679,131263,5695.207,5334,6100,136717.551,135628,137850,48941.965,48029,49709
30,32.807,8,63,167417.206,162379,171890,1646.424,1515,1789,146367.555,141771,152159,7013.48,6609,7489,136599.821,135704,137678,49676.287,48970,50489
31,14.54,0,39,149261.306,144566,153467,1697.789,1558,1823,167091.987,162404,172595,8387.753,7997,8819,135435.847,134430,136478,49754.938,48978,50403
32,6.816,0,24,133062.897,128977,136841,1747.257,1616,1876,187964.55,183064,193362,9788.682,9346,10255,133402.418,132138,134399,49287.871,48496,50004
33,3.258,0,14,118619.136,114932,122046,1794.296,1667,1938,208763.901,203813,213815,11199.972,10772,11648,130671.438,129239,131741,48381.955,47569,49203
34,1.638,0,9,105745.959,102407,108776,1836.912,1682,1962,229299.162,224169,234020,12604.087,12202,13048,127372.372,126114,128674,47132.741,46366,47885
35,0.914,0,7,94272.55,91406,97010,1877.127,1753,2041,249428.849,244472,254026,13990.322,13548,14421,123643.272,122373,124851,45623.923,44820,46374
36,0.528,0,5,84041.365,81515,86447,1915.186,1756,2071,269033.146,264192,273603,15345.858,14876,15825,119578.345,118339,120926,43917.235,43127,44738
37,0.33,0,4,74921.914,72778,77053,1950.678,1803,2091,288024.021,283105,292568,16658.676,16193,17148,115279.298,113989,116653,42070.263,41325,42874
38,0.21,0,3,66786.611,64824,68782,1981.841,1853,2163,306343.425,301584,310800,17925.142,17435,18394,110809.935,109579,112157,40140.261,39300,41032
39,0.143,0,3,59533.196,57727,61268,2011.035,1880,2145,323937.122,319376,328408,19143.285,18661,19675,106248.849,104951,107631,38156.178,37310,39088
40,0.101,0,2,53069.001,51508,54745,2035.478,1921,2193,340779.303,336406,345263,20306.173,19824,20813,101627.267,100146,103167,36157.534,35382,37017
41,0.065,0,1,47309.083,45993,48844,2058.922,1939,2179,356836.569,352824,361093,21413.905,20912,21931,97013.534,95442,98544,34167.225,33475,35017
