day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,638150.049,638112,638187,121.16,86,160,0.0,0,0,0.0,0,0,0.0,0,0,7.172,0,20,0.0,0,0
1,637947.944,637864,638029,295.271,233,369,0.0,0,0,0.524,0,3,0.0,0,0,20.215,8,35,0.746,0,5
2,637619.003,637493,637736,577.215,479,686,0.0,0,0,1.992,0,8,0.0,0,0,41.562,19,65,2.79,0,12
3,637088.577,636918,637257,1029.981,874,1176,0.0,0,0,5.012,0,16,0.0,0,0,76.112,49,109,7.132,0,17
4,636234.926,635952,636510,1756.656,1532,1996,0.0,0,0,10.537,2,22,0.0,0,0,131.564,95,170,15.02,3,30
5,634868.583,634423,635280,2917.039,2574,3292,0.044,0,2,20.347,5,36,0.0,0,0,221.479,178,275,28.213,13,51
6,632689.625,631911,633314,4764.402,4258,5419,0.237,0,4,37.949,19,67,0.0,0,0,365.411,297,445,49.568,27,75
7,629232.772,628081,630321,7688.394,6809,8640,0.698,0,5,68.296,43,109,0.001,0,1,596.164,500,708,82.766,55,112
8,623768.7,621986,625354,12303.251,10974,13758,1.584,0,7,118.741,83,175,0.002,0,1,963.212,838,1134,135.805,90,183
9,615174.178,612286,617671,19547.383,17478,21868,3.053,0,10,201.519,145,263,0.006,0,1,1545.743,1342,1749,221.122,164,289
10,601757.735,597047,605690,30827.976,27599,34820,5.459,0,15,334.98,253,425,0.01,0,1,2466.826,2147,2741,355.368,272,438
11,581035.333,574135,586817,48191.331,43499,53889,9.249,0,21,548.324,451,653,0.017,0,1,3908.554,3453,4500,568.996,471,659
12,549525.327,539194,558696,74454.797,66933,82982,15.28,5,29,888.614,740,1034,0.033,0,2,6156.485,5453,7049,905.847,756,1035
13,502788.849,488039,515632,113100.748,102673,125082,25.184,10,43,1425.256,1206,1665,0.052,0,2,9618.08,8623,10869,1434.369,1239,1626
14,436225.648,415652,453990,167375.575,153164,183777,40.603,25,71,2266.51,1959,2620,0.105,0,2,14856.116,13376,16690,2257.804,1987,2568
15,347198.166,321449,370035,238215.232,220683,257986,64.891,37,95,3575.559,3167,4102,0.177,0,2,22560.071,20232,25103,3518.43,3149,4018
16,239577.437,210755,265852,319966.987,301046,340797,102.581,72,137,5578.652,5001,6350,0.318,0,3,33409.888,30240,36735,5415.923,4853,6111
17,129334.81,103923,154555,395469.897,379741,410516,159.567,124,199,8580.857,7719,9587,0.587,0,4,47756.867,43788,52139,8179.095,7347,9054
18,43829.219,29016,60286,438041.123,432271,441329,243.855,196,306,12954.394,11686,14389,1.103,0,6,65015.58,60673,69921,12036.957,10817,13207
19,4086.467,442,9135,430230.585,421754,436656,364.623,296,437,19076.996,17395,21260,2.032,0,10,83257.0,79051,87754,17082.602,15567,18553
20,0.0,0,0,387619.391,376639,398267,524.822,442,607,27276.441,25050,30092,3.85,0,14,99743.822,96244,103418,23125.547,21508,24895
21,0.0,0,0,345545.315,335989,354617,718.22,636,810,37738.887,34938,41088,7.27,0,19,112796.857,110132,115760,29644.141,28152,31500
22,0.0,0,0,308027.918,299357,316348,917.841,837,1015,50586.66,47134,54572,13.29,4,26,122708.019,120561,125047,35891.67,34483,37461
23,0.0,0,0,274590.435,266948,281863,1080.803,973,1188,65905.732,61982,70602,23.608,11,41,129922.985,128323,131744,41235.81,40007,42371
24,0.0,0,0,244776.625,238056,251064,1172.394,1067,1280,83605.102,79205,88993,38.666,20,61,134857.186,133672,136268,45341.447,44201,46207
25,0.0,0,0,218200.635,212245,223897,1199.087,1091,1290,103292.426,98531,108889,58.048,36,85,137869.495,136426,138969,48162.762,47367,49076
26,0.0,0,0,194516.436,189247,199455,1197.544,1084,1284,124403.916,119269,130191,80.028,53,107,139264.318,137866,140183,49909.069,49254,50739
27,0.0,0,0,173397.138,168569,178107,1186.355,1093,1300,146436.149,141172,152065,104.082,73,137,139322.224,138057,140233,50786.948,50144,51572
28,0.0,0,0,154573.012,150362,158792,1170.348,1053,1292,169022.393,163533,174629,129.226,94,166,138263.338,136952,139334,50930.652,50280,51781
29,0.0,0,0,137802.338,134032,141447,1151.207,1042,1271,191813.781,186241,197506,154.867,119,194,136297.06,134878,137385,50506.727,49786,51215
30,0.0,0,0,122842.534,119486,126157,1130.573,1012,1246,214565.082,209229,220238,180.957,141,223,133598.455,132156,134698,49618.625,48801,50349
31,0.0,0,0,109498.72,106502,112458,1109.952,1019,1219,237071.433,231830,242468,206.704,165,251,130310.658,128786,131487,48375.724,47590,49177
32,0.0,0,0,97606.85,94943,100326,1088.6,1003,1187,259146.922,254051,264632,231.965,191,275,126562.164,125306,127813,46860.886,46089,47650
33,0.0,0,0,87015.828,84599,89600,1069.172,959,1178,280669.466,275606,285770,257.227,213,305,122453.529,121133,123665,45143.619,44450,45918
34,0.0,0,0,77566.4,75395,79966,1048.914,956,1164,301524.764,296666,306476,281.48,233,337,118102.167,116771,119330,43274.109,42382,44097
35,0.0,0,0,69141.224,67309,71347,1029.916,929,1125,321653.6,317113,326214,304.797,255,360,113576.159,112209,114763,41299.87,40482,42137
36,0.0,0,0,61636.485,59939,63542,1011.382,917,1106,340995.523,336831,345322,327.499,268,387,108927.26,107678,110219,39276.749,38568,40023
37,0.0,0,0,54942.889,53472,56717,993.699,901,1088,359516.057,355409,363707,348.754,282,408,104226.899,103010,105405,37217.73,36522,37948
38,0.0,0,0,48976.778,47514,50542,976.459,876,1077,377173.343,373335,381179,369.24,296,434,99523.957,98215,100658,35174.309,34449,35830
39,0.0,0,0,43661.575,42270,45020,960.3,864,1058,393979.566,390223,397671,388.603,311,457,94846.071,93618,96051,33151.986,32367,33826
40,0.0,0,0,38926.008,37675,40168,943.789,846,1049,409936.102,406407,413601,406.797,325,479,90223.623,89008,91418,31170.898,30356,31962
41,0.0,0,0,34704.956,33656,35764,928.248,835,1018,425038.498,421744,428486,424.131,342,501,85689.496,84510,86883,29243.754,28451,29973
42,0.0,0,0,30939.586,29996,31870,913.248,823,1012,439309.684,436239,442365,440.579,353,510,81266.231,80190,82395,27383.821,26781,28078
43,0.0,0,0,27582.707,26739,28408,898.471,811,1004,452765.592,449800,455642,455.94,367,525,76971.088,75822,78061,25596.109,24896,26222
44,0.0,0,0,24589.57,23848,25319,883.424,776,969,465441.548,462492,468087,470.24,385,542,72810.159,71657,74057,23877.658,23182,24541
