day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,665073.54,665007,665129,341.353,284,403,0.0,0,0,0.0,0,0,0.0,0,0,9.88,2,20,0.0,0,0
1,664600.389,664508,664697,745.876,664,824,0.0,0,0,0.809,0,6,0.0,0,0,28.259,14,52,4.34,0,11
2,663957.691,663825,664086,1282.761,1162,1408,0.0,0,0,2.941,0,10,0.0,0,0,55.385,31,84,15.98,3,31
3,663065.646,662876,663237,2016.821,1862,2181,0.0,0,0,7.075,0,17,0.0,0,0,94.828,67,130,38.109,19,64
4,661826.154,661582,662076,3028.53,2786,3247,0.0,0,0,14.386,4,27,0.0,0,0,150.482,112,195,75.629,44,119
5,660105.819,659746,660410,4425.016,4141,4690,0.065,0,3,26.362,11,45,0.0,0,0,228.894,184,281,133.441,100,185
6,657729.195,657216,658181,6344.984,5963,6791,0.407,0,6,46.507,22,68,0.0,0,0,337.795,283,391,217.255,169,281
7,654446.229,653806,655091,8988.611,8456,9519,1.327,0,6,79.243,50,110,0.0,0,0,489.256,419,558,336.024,264,408
8,649932.67,649030,650863,12612.085,11825,13343,3.111,0,11,130.605,95,166,0.001,0,1,698.272,617,795,500.788,429,579
9,643747.86,642599,645027,17562.316,16541,18511,6.095,0,16,208.682,161,263,0.003,0,1,986.884,879,1094,730.054,642,837
10,635303.377,633575,636893,24301.18,22979,25759,10.846,1,24,322.868,265,386,0.01,0,1,1382.982,1241,1546,1046.381,920,1186
11,623828.676,621678,626120,33429.219,31573,35131,17.551,5,34,487.724,413,576,0.032,0,1,1926.166,1755,2115,1483.846,1333,1657
12,608348.874,605559,611404,45696.154,43235,47897,27.296,11,48,722.59,632,819,0.066,0,2,2667.674,2488,2893,2083.105,1915,2266
13,587678.326,583956,591808,61986.854,58726,65107,41.187,21,67,1053.484,909,1178,0.115,0,2,3675.756,3427,3941,2904.64,2682,3139
14,560391.521,555556,565951,83342.49,78872,87336,60.619,36,90,1515.94,1360,1670,0.176,0,2,5038.065,4697,5363,4025.408,3728,4342
15,524979.821,518740,532119,110797.491,105359,115720,87.131,58,125,2159.135,1927,2330,0.282,0,3,6854.679,6459,7249,5547.012,5169,5934
16,480082.975,472284,489279,145129.849,138211,151277,122.848,86,166,3046.705,2778,3300,0.476,0,4,9253.232,8666,9781,7596.384,7010,8112
17,424929.769,415478,436165,186455.192,178267,193785,170.442,131,210,4262.585,3962,4559,0.77,0,5,12368.697,11639,13084,10336.577,9645,10935
18,359940.728,349635,372871,233682.984,224656,241202,233.481,186,295,5912.218,5532,6263,1.226,0,6,16336.113,15392,17180,13957.219,13040,14676
19,287578.115,276653,301942,283799.63,274168,291298,313.211,257,383,8137.12,7655,8648,2.006,0,8,21242.594,20046,22201,18669.955,17477,19576
20,212780.132,201682,226692,331590.751,323130,338624,411.913,347,496,11105.123,10426,11760,3.301,0,10,27097.073,25730,28103,24674.565,23227,25763
21,142603.057,132713,154647,370215.61,364361,375423,527.845,453,613,15025.112,13944,15910,5.238,0,14,33755.764,32087,34876,32120.106,30611,33649
22,84422.945,76790,94038,393178.861,390437,395846,658.792,564,746,20121.378,18823,21085,8.344,1,18,40920.018,39231,42222,41071.826,39394,42688
23,69793.12,63118,78366,370404.001,368784,372088,793.666,705,888,26647.16,24968,27840,13.136,4,27,48147.255,46680,49414,51395.68,49432,53088
24,55638.274,50030,62834,349316.582,347956,350687,919.552,829,1019,34849.825,33045,36435,20.241,7,37,54227.873,52836,55419,62753.271,60536,64509
25,43067.127,38350,48869,328665.931,327013,330326,1019.744,908,1133,44927.53,42778,46773,30.656,13,48,59288.564,57922,60476,74272.384,71937,76100
26,32568.494,29075,37139,307890.217,305617,310589,1087.659,981,1190,57077.372,54645,59206,44.866,24,67,63425.474,62214,64502,85175.194,82754,87000
27,24198.042,21548,27796,286974.85,284228,290337,1125.174,1020,1227,71443.826,68661,73740,63.608,38,91,66693.848,65637,67636,94857.749,92317,97012
28,17754.241,15734,20571,266122.606,263086,269968,1142.63,1044,1242,88104.105,84659,90757,86.723,53,115,69166.963,68152,70050,102820.021,100609,104851
29,12931.817,11362,15004,245639.885,242197,249954,1151.496,1043,1249,106932.652,103207,110113,113.601,78,146,70905.742,70002,71891,108830.886,106697,110331
30,9395.234,8220,10901,225805.768,222330,230395,1153.433,1041,1247,127674.923,123577,131266,144.184,100,189,71975.629,71104,72870,112855.87,111043,114435
31,6835.155,5987,7943,206895.336,203251,211267,1150.355,1046,1251,149941.828,145448,153927,177.242,121,222,72438.521,71727,73342,115032.059,113590,116696
32,4996.318,4367,5858,189052.964,185466,193276,1145.01,1010,1273,173319.69,168431,177395,212.967,145,257,72377.542,71613,73147,115557.724,114282,116748
33,3680.805,3180,4282,172391.955,168970,176350,1135.994,1024,1246,197434.115,192335,201717,250.599,191,302,71846.616,71060,72588,114662.835,113381,115674
34,2737.685,2378,3228,156941.785,153650,160519,1126.782,1029,1241,221941.877,216692,226524,289.283,233,343,70912.806,69960,71858,112560.449,111109,113744
35,2058.403,1774,2437,142693.142,139586,145967,1113.914,1005,1222,246495.316,241019,251038,327.731,273,399,69648.837,68742,70571,109511.589,108363,110747
36,1567.688,1349,1885,129611.706,126597,132675,1101.023,984,1219,270824.868,265409,275202,366.032,306,435,68106.282,67312,68993,105727.815,104477,107062
37,1210.855,1038,1440,117641.463,114946,120444,1086.101,963,1211,294729.77,289010,299019,404.025,346,482,66336.186,65494,67217,101366.248,100008,102600
38,946.605,805,1138,106718.116,104136,109336,1073.057,944,1219,317985.221,312076,322282,441.038,379,532,64389.679,63423,65258,96617.657,95408,98106
39,750.535,635,909,96762.445,94338,99112,1058.968,913,1218,340489.79,334995,344765,476.619,407,570,62301.018,61467,63216,91593.942,90178,92957
40,603.228,500,737,87707.819,85464,89946,1042.374,929,1174,362127.228,356855,366535,510.507,433,609,60109.04,59249,61101,86424.812,84945,87911
41,491.529,391,603,79478.431,77481,81795,1026.735,909,1165,382796.524,378173,386627,543.198,466,635,57851.448,56891,58874,81225.243,79893,82535
42,406.215,323,500,72005.151,70211,74120,1009.648,890,1156,402492.331,398070,406546,574.528,495,664,55544.371,54687,56644,76032.904,74596,77441
43,340.058,261,427,65222.024,63455,67034,994.266,882,1150,421141.976,416543,425217,603.936,520,684,53219.175,52392,54244,70954.269,69600,72467
44,287.804,223,358,59069.715,57373,60743,977.57,858,1131,438746.034,434328,442572,631.278,544,708,50888.0,50105,51853,66030.127,64781,67564
45,246.34,191,319,53490.562,51957,54986,961.768,852,1095,455305.92,451000,458688,657.062,563,738,48575.399,47825,49554,61289.506,60125,62721
46,213.062,154,274,48432.291,47261,49791,945.139,853,1055,470859.988,466838,474182,681.176,588,769,46291.34,45496,47155,56751.737,55598,58239
47,186.203,139,244,43851.408,42723,45149,930.618,831,1036,485408.984,481519,488737,703.288,609,790,44045.096,43306,44816,52451.342,51209,53863
48,164.374,121,220,39703.018,38581,40869,915.261,826,1010,498996.226,495094,502063,724.074,623,810,41852.518,41025,42614,48381.577,47249,49861
49,146.209,102,199,35942.143,34866,37051,900.383,817,989,511659.159,508128,514768,743.066,640,826,39720.489,38984,40427,44553.71,43324,45807
50,131.167,89,181,32537.39,31587,33547,885.479,785,984,523443.571,519973,526369,760.805,660,844,37642.443,36872,38474,40971.325,39841,42302
51,118.538,79,162,29453.195,28501,30369,871.258,787,963,534398.878,531443,537408,777.025,681,863,35635.459,35010,36349,37624.916,36251,38751
52,108.077,70,152,26660.744,25849,27494,857.231,766,952,544558.82,541880,547190,792.189,699,878,33703.252,33100,34367,34507.185,33429,35446
53,99.246,61,142,24134.089,23373,24881,843.625,756,917,553969.999,551252,556212,806.228,711,894,31847.216,31149,32507,31615.274,30626,32666
54,91.706,59,126,21847.799,21142,22579,829.849,749,922,562686.565,560330,564960,818.899,720,903,30057.004,29316,30645,28935.873,28121,29828
55,85.222,52,120,19775.217,19104,20432,816.389,736,902,570746.639,568423,572900,830.747,732,916,28345.824,27610,28954,26457.061,25553,27316
56,79.698,50,115,17898.703,17267,18556,802.572,717,889,578186.912,576052,580229,841.58,743,927,26712.011,26100,27349,24172.7,23449,24944
57,74.916,46,109,16200.956,15627,16731,789.451,703,874,585059.808,583160,587005,851.566,748,937,25151.934,24558,25755,22066.6,21334,22906
58,70.697,45,103,14665.453,14117,15170,776.726,685,861,591405.845,589622,593111,860.599,752,950,23666.719,23140,24264,20123.076,19537,20907
59,67.049,42,98,13273.974,12770,13768,763.752,675,842,597255.575,595444,598821,869.075,761,961,22254.352,21776,22801,18341.709,17649,19164
60,63.763,39,97,12014.696,11567,12527,750.453,668,842,602642.651,600973,603990,876.736,766,969,20912.024,20442,21439,16711.494,16105,17473
61,60.873,36,94,10875.537,10449,11397,736.665,645,829,607601.693,606185,608895,883.822,771,977,19637.997,19188,20137,15221.058,14647,15856
62,58.33,36,92,9843.702,9417,10335,723.557,634,806,612172.994,611030,613571,890.155,779,982,18430.064,17946,18894,13852.665,13253,14331
63,56.115,36,89,8908.534,8555,9382,710.35,628,790,616380.937,615269,617505,896.066,784,988,17287.562,16802,17766,12600.222,12174,13146
64,54.109,33,88,8062.354,7744,8515,697.001,614,789,620243.992,619165,621367,901.168,792,995,16208.185,15744,16655,11464.192,10999,12005
65,52.343,32,84,7297.785,6994,7688,683.529,606,757,623801.586,622756,624772,905.969,796,1000,15187.323,14758,15653,10420.6,9948,11017
66,50.711,29,82,6605.316,6292,6972,669.884,599,760,627075.422,626155,627960,910.461,798,1005,14226.976,13851,14645,9465.288,9049,10010
67,49.268,29,81,5978.076,5664,6348,656.119,584,730,630084.617,629212,630922,914.56,803,1009,13319.293,12924,13736,8598.976,8124,9009
68,48.014,27,79,5410.215,5111,5758,641.999,566,726,632845.983,631933,633600,918.275,807,1015,12463.857,12068,12896,7816.658,7406,8269
