day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,809462.107,809358,809551,577.195,495,673,0.0,0,0,0.0,0,0,0.0,0,0,7.652,0,19,0.0,0,0
1,808359.866,808199,808530,1508.678,1356,1665,0.0,0,0,0.5,0,5,0.0,0,0,21.262,7,37,83.987,53,122
2,806833.156,806625,807088,2737.042,2514,2916,0.0,0,0,1.974,0,7,0.0,0,0,44.346,22,70,240.692,194,305
3,804626.548,804205,804943,4477.516,4201,4841,0.0,0,0,5.013,0,13,0.0,0,0,79.713,51,108,514.482,444,591
4,801511.598,800948,801911,6887.847,6574,7302,0.0,0,0,10.489,2,24,0.0,0,0,132.679,99,168,942.21,835,1060
5,797106.405,796380,797710,10258.062,9690,10811,0.284,0,3,21.838,9,39,0.0,0,0,210.062,166,260,1585.666,1436,1759
6,790923.08,789923,791745,14946.506,14278,15781,1.376,0,7,46.04,24,72,0.0,0,0,320.691,270,389,2523.162,2342,2795
7,782283.582,780889,783374,21447.558,20585,22525,4.217,0,15,94.633,60,143,0.004,0,1,476.294,413,563,3863.94,3591,4169
8,770294.474,768345,771795,30410.31,29297,31997,10.12,2,23,182.321,130,237,0.019,0,1,694.448,607,781,5763.606,5387,6134
9,753759.064,751103,755681,42692.239,41029,44816,20.814,6,37,330.664,265,401,0.04,0,1,1000.537,887,1112,8427.594,7981,8939
10,731200.932,727523,733994,59316.518,57339,62140,38.633,18,66,568.858,476,664,0.094,0,2,1424.785,1283,1579,12139.626,11493,12756
11,700814.269,696069,704276,81496.127,78864,85058,65.805,34,94,936.41,820,1066,0.213,0,2,2008.752,1819,2181,17283.678,16495,18142
12,660598.896,654371,665091,110468.177,107121,114941,105.851,70,146,1486.469,1321,1653,0.459,0,4,2806.492,2558,3046,24355.316,23353,25594
13,608637.097,600746,614377,147219.076,143056,152755,162.521,120,207,2292.168,2091,2502,0.92,0,6,3877.428,3663,4149,33992.978,32774,35532
14,543645.454,533621,550673,191975.374,187018,198957,240.822,194,295,3458.17,3201,3748,1.803,0,7,5291.06,4982,5601,46960.927,45300,48988
15,465918.515,453929,474378,243338.933,237503,251564,345.294,285,421,5125.113,4780,5559,3.415,0,11,7117.968,6794,7473,64105.639,61898,66641
16,378291.957,366028,387677,297579.282,291540,305159,478.024,414,557,7476.64,6987,8091,6.155,0,17,9402.25,8974,9830,86280.562,83677,89400
17,286828.609,274894,296388,348245.869,342560,354272,639.049,567,727,10769.096,10248,11441,11.085,2,24,12147.688,11682,12663,114078.755,110819,117816
18,200192.424,189129,208866,387161.966,383108,391387,821.817,736,923,15331.177,14613,16098,19.633,8,38,15282.438,14684,15905,147563.955,143942,152353
19,127322.688,118553,134400,406975.008,405108,409055,1009.574,906,1108,21578.493,20731,22586,33.903,16,54,18642.98,18033,19261,185914.006,181845,191206
20,73683.968,67838,78749,404852.029,402911,406865,1179.41,1058,1286,30017.895,28899,31247,56.779,32,81,22001.1,21336,22624,227206.504,222713,232814
21,39269.401,35725,42378,383801.751,379874,387025,1303.909,1185,1414,41228.844,39653,42822,91.275,62,119,25101.11,24418,25660,268469.774,264124,273913
22,19767.815,17727,21507,350731.13,345924,354787,1374.24,1260,1506,55819.387,53665,58045,140.433,103,184,27753.901,27173,28355,306335.475,302017,311301
23,14729.617,13093,16159,307711.507,302756,311479,1404.562,1299,1525,74370.115,71901,77024,206.048,160,253,29845.929,29140,30420,337792.412,334326,341712
24,10918.389,9658,12072,269377.792,264868,273018,1418.937,1307,1518,97329.469,94543,100591,289.085,234,350,31309.492,30658,31951,360842.214,357741,364095
25,8128.032,7154,9031,235273.925,230962,238919,1427.827,1314,1547,124949.755,121350,128770,391.253,329,455,32232.508,31592,32864,373892.501,371772,376125
26,6094.38,5395,6780,205086.466,201190,208421,1429.829,1300,1532,157147.236,153068,161464,511.172,433,590,32707.675,32088,33386,377605.605,376036,379425
27,4609.893,4053,5142,178477.549,175008,181679,1429.34,1320,1577,193493.032,189366,198458,648.341,569,730,32809.312,32261,33388,372901.069,370609,374306
28,3526.965,3034,3916,155116.469,151853,157955,1425.034,1269,1568,233206.356,228732,238345,799.455,709,888,32600.649,32022,33182,361039.812,358849,362785
29,2734.08,2344,3061,134659.435,131855,137248,1427.186,1290,1641,275225.966,270170,280905,958.854,857,1056,32144.554,31637,32771,343494.787,340522,346053
30,2147.356,1866,2411,116799.499,114129,118969,1433.278,1292,1620,318383.02,313337,323815,1123.027,1010,1241,31484.712,30968,32075,321845.176,318505,324916
31,1710.9,1500,1924,101248.549,98851,103251,1419.364,1259,1619,361546.583,356672,367314,1288.076,1169,1414,30664.514,30158,31295,297591.653,294352,300677
32,1383.07,1220,1571,87705.834,85445,89565,1396.442,1247,1603,403698.246,398971,409184,1449.747,1339,1568,29725.02,29219,30330,272051.993,268183,275035
33,1133.74,986,1298,75942.911,73820,77652,1392.412,1239,1566,444025.621,439577,449468,1603.671,1489,1736,28697.358,28194,29337,246321.443,242560,249281
34,942.006,797,1072,65732.783,63849,67189,1370.391,1226,1535,482005.817,477874,487155,1749.761,1618,1885,27603.296,27102,28154,221188.507,217557,224264
35,793.014,660,918,56879.989,55323,58296,1342.51,1193,1522,517243.25,513141,521946,1884.427,1732,2003,26471.488,26016,27096,197262.209,194290,200206
