day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,632130.903,632049,632202,450.678,390,526,0.0,0,0,0.0,0,0,0.0,0,0,6.014,0,16,0.0,0,0
1,631457.118,631307,631565,990.979,897,1125,0.0,0,0,0.44,0,4,0.0,0,0,16.799,6,32,65.316,39,92
2,630632.863,630496,630814,1607.781,1470,1751,0.0,0,0,1.566,0,7,0.0,0,0,32.965,16,58,187.653,145,235
3,629591.175,629404,629781,2358.133,2195,2537,0.0,0,0,3.778,0,12,0.0,0,0,54.841,34,86,377.825,314,446
4,628265.808,628014,628500,3288.985,3109,3518,0.0,0,0,7.688,0,18,0.0,0,0,83.717,53,119,645.073,547,729
5,626551.324,626250,626871,4481.942,4206,4737,0.581,0,6,14.907,5,32,0.0,0,0,121.003,85,161,1004.766,899,1105
6,624308.111,623892,624790,6040.515,5628,6337,3.235,0,12,29.383,13,48,0.015,0,2,169.683,125,212,1474.386,1332,1606
7,621341.6,620844,621878,8110.111,7659,8551,9.751,1,23,56.742,35,87,0.091,0,2,232.438,187,280,2079.715,1917,2250
8,617390.209,616728,618031,10880.634,10374,11413,22.302,7,38,103.637,69,142,0.344,0,4,314.279,255,366,2858.541,2670,3055
9,612095.25,611255,612954,14613.782,13940,15304,43.647,22,66,178.083,128,243,0.91,0,5,422.85,352,487,3866.577,3626,4113
10,604979.891,603988,606034,19657.687,18835,20533,75.884,48,109,290.728,234,360,2.038,0,9,565.929,486,649,5181.699,4864,5525
11,595432.85,594027,596859,26447.373,25417,27561,121.724,80,161,452.467,351,533,4.344,0,13,756.484,675,848,6909.269,6573,7246
12,582679.387,580700,584421,35509.212,34295,36988,183.639,144,236,678.009,600,777,8.432,0,20,1011.411,914,1125,9197.805,8815,9622
13,565765.102,563229,567919,47497.338,45621,49327,264.66,214,322,989.88,885,1107,15.584,4,30,1350.95,1229,1481,12251.802,11727,12817
14,543650.123,540563,546400,63044.951,60889,65312,367.598,314,424,1413.617,1280,1567,27.603,11,45,1801.991,1648,1957,16322.682,15637,17021
15,515319.165,511401,518839,82679.371,80142,85587,494.922,426,561,1986.227,1807,2163,47.677,25,69,2400.645,2247,2633,21750.483,20887,22706
16,480026.441,475157,484214,106590.598,103856,110063,645.809,554,723,2761.698,2560,2953,81.234,49,115,3180.212,2975,3431,28928.951,27869,30143
17,437671.363,431998,442801,134292.318,130741,138176,819.06,736,931,3804.82,3515,4031,136.51,94,176,4179.145,3955,4463,38312.19,37025,39833
18,389163.891,382635,394701,164362.434,160760,168927,1004.906,907,1110,5218.06,4914,5469,227.079,178,272,5425.94,5119,5775,50344.927,48601,52077
19,336689.38,329927,342621,194273.818,190777,198516,1188.595,1080,1307,7130.004,6756,7497,371.11,304,441,6926.937,6546,7306,65380.895,63503,67425
20,283438.602,276505,288854,220877.758,217734,224643,1347.713,1239,1463,9705.476,9249,10199,594.767,503,686,8667.493,8298,9077,83587.347,81449,85997
21,232897.905,226351,237965,241129.423,238890,244100,1463.219,1358,1593,13160.956,12570,13828,929.301,818,1054,10590.571,10208,11052,104706.491,102252,107591
22,187840.978,182315,192449,253138.782,251171,254766,1525.19,1408,1655,17716.305,16909,18597,1406.016,1252,1561,12610.809,12202,13088,128108.813,125374,131436
23,149018.81,144309,152961,257289.488,255840,258449,1547.972,1416,1666,23646.225,22559,24598,2052.353,1863,2217,14628.583,14224,15105,152674.318,149899,155965
24,117428.396,113863,120588,253630.989,251915,255109,1557.767,1426,1679,31227.296,30134,32363,2894.339,2670,3079,16554.836,16133,17054,177035.897,174373,180149
25,92583.127,89772,95169,243747.959,241982,245803,1567.301,1431,1677,40742.921,39454,42038,3970.207,3728,4212,18306.704,17902,18752,199888.62,197432,202990
26,73248.721,71072,75212,229702.012,227575,231744,1576.5,1447,1702,52471.031,50923,53993,5315.033,5021,5592,19829.543,19412,20327,219901.014,217603,222532
27,58302.336,56436,59882,213169.97,210927,215511,1588.488,1412,1702,66597.713,64808,68537,6953.564,6578,7308,21090.049,20618,21550,236082.974,234166,238353
28,46784.827,45304,48119,195492.212,193018,197723,1602.072,1455,1746,83217.715,81147,85481,8904.786,8492,9310,22079.102,21615,22511,247802.092,246142,249786
29,37913.883,36733,38922,177584.675,175224,179941,1633.877,1410,1915,102262.212,100007,104912,11152.105,10651,11732,22795.239,22244,23262,254752.371,253274,256207
30,31057.826,30046,32053,160119.965,157794,162232,1682.191,1474,1953,123548.248,120990,126592,13678.179,13227,14223,23261.172,22782,23756,257003.547,255572,258260
31,25734.529,24814,26598,143516.126,141309,145504,1706.173,1476,1978,146749.971,143878,149804,16452.15,15892,17000,23495.322,22910,23966,254891.234,253409,256432
32,21576.861,20903,22415,128017.106,125887,130011,1720.438,1522,2021,171455.779,168320,174563,19418.671,18826,20030,23522.984,23015,23972,248913.903,247228,250359
33,18305.043,17753,19052,113752.913,111875,115753,1780.234,1522,2080,197123.211,193915,200646,22497.582,21961,23129,23373.8,22882,23833,239739.616,237940,241344
34,15711.335,15131,16372,100765.965,99207,102448,1809.031,1583,2121,223302.772,220049,226391,25652.336,25022,26357,23073.405,22560,23600,228051.774,226067,230078
35,13637.187,13157,14204,89037.028,87520,90618,1829.331,1605,2161,249473.594,246376,252528,28813.768,28117,29432,22644.162,22143,23214,214560.363,212243,216479
36,11962.889,11533,12483,78512.119,77070,79787,1878.05,1648,2159,275191.987,272196,278332,31911.092,31139,32555,22114.762,21586,22769,199895.255,197772,202071
37,10602.789,10208,11019,69116.707,67863,70281,1918.015,1668,2213,300103.265,297142,303241,34909.315,34106,35538,21501.512,21034,22007,184638.614,182390,186715
38,9485.733,9132,9844,60767.351,59584,61738,1952.367,1725,2215,323934.156,321005,326802,37775.249,37012,38433,20822.284,20336,21319,169235.406,167050,171418
39,8562.143,8220,8896,53368.008,52366,54319,1994.656,1800,2241,346450.944,343678,349339,40481.156,39733,41142,20092.541,19567,20607,154070.361,151955,156153
40,7790.188,7468,8118,46831.042,45784,47804,2035.22,1819,2267,367499.598,364964,370191,43001.005,42197,43680,19329.501,18769,19845,139464.357,137512,141456
41,7143.068,6824,7442,41066.044,40201,41897,2076.268,1891,2283,387014.408,384540,389650,45329.859,44555,46060,18545.5,17979,19055,125597.701,123505,127798
42,6595.543,6300,6875,35986.985,35070,36889,2124.166,1930,2346,404972.708,402619,407400,47463.912,46746,48122,17748.231,17203,18214,112601.223,110916,114511
43,6129.892,5831,6412,31526.058,30605,32432,2168.01,1984,2333,421383.508,419155,423618,49405.167,48738,50159,16948.406,16449,17358,100574.061,98745,102302
44,5730.302,5445,5974,27608.281,26809,28345,2214.762,2057,2352,436293.75,434188,438361,51162.322,50477,51871,16152.244,15692,16553,89532.599,87913,91247
45,5385.271,5080,5627,24174.125,23488,24851,2255.574,2109,2386,449784.284,447841,451721,52743.915,52054,53486,15365.08,14970,15747,79478.579,77910,81147
46,5086.345,4825,5338,21161.697,20480,21772,2293.829,2159,2436,461933.945,460137,463855,54160.628,53495,54961,14593.296,14180,14968,70387.148,68880,71866
47,4825.328,4570,5094,18525.101,17936,19081,2329.385,2174,2487,472845.092,471235,474476,55425.173,54765,56235,13839.784,13439,14193,62206.312,60803,63612
