day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,600609.663,600534,600673,383.153,321,457,0.0,0,0,0.0,0,0,0.0,0,0,57.184,33,85,0.0,0,0
1,600136.092,600052,600210,728.28,651,804,0.0,0,0,2.116,0,12,0.0,0,0,161.039,118,200,0.612,0,6
2,599629.103,599510,599742,1054.018,966,1162,0.0,0,0,7.982,1,20,0.0,0,0,304.629,244,361,2.444,0,10
3,599069.847,598939,599193,1381.554,1279,1507,0.0,0,0,19.077,7,36,0.0,0,0,484.149,424,561,5.855,0,16
4,598446.147,598284,598612,1723.315,1592,1868,0.0,0,0,36.713,19,56,0.0,0,0,698.681,618,777,11.272,2,22
5,597743.063,597530,597925,2091.689,1932,2285,0.06,0,2,62.538,41,87,0.0,0,0,948.929,854,1056,18.622,6,35
6,596946.187,596747,597166,2497.102,2345,2680,0.337,0,3,98.384,67,134,0.0,0,0,1236.852,1108,1355,27.904,13,49
7,596037.152,595794,596269,2953.519,2774,3124,0.97,0,6,146.412,111,196,0.005,0,1,1564.643,1446,1716,38.384,20,61
8,594990.913,594704,595232,3477.625,3315,3697,1.986,0,7,208.049,162,252,0.013,0,2,1937.743,1799,2100,49.734,28,77
9,593785.375,593451,594070,4081.245,3894,4284,3.429,0,11,284.916,229,338,0.032,0,2,2363.173,2178,2555,62.914,40,93
10,592397.028,592047,592705,4772.824,4530,4983,5.457,0,14,379.855,294,444,0.072,0,3,2851.261,2646,3069,78.076,52,109
11,590783.346,590378,591124,5584.37,5346,5814,7.945,1,22,495.226,400,568,0.123,0,3,3408.934,3205,3661,94.422,63,125
12,588909.948,588369,589345,6531.72,6191,6843,10.78,3,24,633.803,539,717,0.221,0,3,4048.337,3817,4334,114.145,81,149
13,586730.414,586201,587203,7638.702,7342,7983,14.203,4,27,799.807,691,901,0.328,0,4,4783.854,4479,5028,135.922,101,178
14,584186.473,583593,584710,8941.353,8600,9244,18.496,7,32,996.421,869,1104,0.485,0,5,5631.901,5322,5901,160.725,121,221
15,581218.791,580578,581833,10468.022,10063,10878,23.376,10,41,1228.374,1111,1343,0.715,0,6,6613.098,6297,6913,190.25,145,240
16,577758.183,577051,578500,12251.52,11764,12884,29.148,16,49,1500.614,1401,1638,0.988,0,6,7753.863,7403,8082,223.518,184,272
17,573715.379,572844,574724,14342.938,13694,15022,35.734,18,55,1819.518,1698,1967,1.374,0,6,9079.816,8738,9414,263.194,206,318
18,568997.46,567866,570117,16787.444,16099,17613,43.483,27,67,2194.74,2052,2347,1.832,0,7,10621.206,10230,10988,308.079,249,367
19,563493.08,562191,564670,19648.047,19022,20571,52.412,34,75,2633.761,2463,2799,2.368,0,8,12411.313,12019,12799,360.026,300,422
