day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,709976.607,709899,710055,557.523,488,627,0.0,0,0,0.0,0,0,0.0,0,0,55.388,34,79,0.0,0,0
1,709214.738,709099,709365,1075.935,929,1182,0.0,0,0,4.429,0,14,0.0,0,0,151.199,110,192,6.527,0,21
2,708332.15,708168,708506,1613.723,1455,1761,0.0,0,0,17.0,6,37,0.0,0,0,280.532,229,337,24.578,11,42
3,707283.365,707030,707474,2213.215,2053,2411,0.0,0,0,40.189,22,63,0.0,0,0,441.733,382,513,57.424,33,81
4,706027.242,705734,706241,2904.921,2733,3116,0.0,0,0,77.007,49,113,0.0,0,0,636.83,553,740,109.78,77,147
5,704516.553,704234,704807,3715.387,3487,3924,0.003,0,1,130.223,93,174,0.0,0,0,871.647,775,980,184.938,138,227
6,702701.66,702354,703015,4672.347,4419,4986,0.027,0,2,202.885,160,251,0.0,0,0,1152.787,1037,1295,287.587,240,349
7,700520.785,700117,700869,5810.047,5503,6070,0.124,0,2,299.568,251,373,0.0,0,0,1485.696,1362,1661,422.633,359,497
8,697901.214,697358,698383,7164.967,6823,7510,0.369,0,3,424.138,366,491,0.0,0,0,1883.097,1747,2098,596.486,527,677
9,694764.793,694136,695310,8773.086,8435,9192,0.84,0,4,584.12,514,660,0.004,0,1,2354.202,2178,2534,815.048,738,911
10,691017.585,690360,691656,10679.125,10281,11116,1.752,0,7,786.75,697,886,0.007,0,2,2916.295,2719,3138,1085.488,986,1184
11,686538.93,685784,687315,12945.753,12445,13460,3.165,0,10,1040.975,932,1148,0.018,0,2,3583.191,3359,3828,1417.883,1305,1517
12,681206.424,680285,682109,15621.146,15085,16285,5.362,0,12,1355.508,1224,1488,0.028,0,2,4377.872,4135,4623,1821.596,1680,1938
13,674867.539,673669,676025,18787.689,18210,19653,8.669,1,17,1744.792,1563,1909,0.056,0,2,5318.225,4973,5678,2311.76,2128,2442
14,667352.208,666013,668626,22512.543,21806,23522,13.197,1,25,2224.348,2011,2399,0.117,0,2,6432.295,6007,6775,2899.828,2681,3055
15,658470.779,656974,660016,26875.339,25957,27722,19.131,6,33,2810.148,2577,3027,0.196,0,2,7752.059,7241,8105,3606.12,3397,3813
16,648005.995,646349,649938,31975.97,30945,32872,27.039,13,45,3520.046,3272,3731,0.303,0,3,9313.458,8786,9698,4449.366,4175,4705
17,635735.334,633819,637887,37889.332,36875,38885,37.464,21,60,4382.174,4073,4642,0.487,0,4,11152.263,10582,11607,5455.393,5157,5729
18,621414.65,619248,623879,44702.436,43639,45873,50.284,29,73,5423.137,5145,5726,0.747,0,5,13310.054,12666,13889,6651.659,6375,6993
19,604795.972,602275,607504,52485.174,51114,53959,66.763,44,93,6673.203,6345,7018,1.091,0,6,15836.437,15142,16394,8070.664,7758,8404
20,585627.989,582671,588755,61302.224,59647,62813,86.964,55,120,8171.069,7778,8510,1.557,0,7,18774.06,18133,19409,9743.793,9338,10122
21,563709.118,560443,567138,71160.851,69611,72669,111.621,84,146,9961.094,9594,10331,2.25,0,8,22164.418,21481,22874,11714.13,11326,12195
22,538874.343,535146,542705,82015.021,80318,83781,140.806,103,179,12085.756,11592,12518,3.195,0,10,26065.179,25264,26802,14029.999,13592,14620
23,533705.901,529838,537609,71193.967,69589,72822,175.653,129,218,14599.279,14026,15116,4.485,0,13,30468.647,29729,31247,16736.081,16175,17401
24,527714.365,523763,531627,63300.206,62001,64752,216.79,160,263,17555.532,16846,18194,6.169,1,16,33637.77,32833,34557,19883.325,19295,20564
25,521105.708,517119,525065,57568.936,56306,58712,264.975,212,318,20866.345,20070,21556,8.44,2,18,35908.264,34991,36857,23305.762,22625,24086
26,514031.862,509954,518088,53415.402,52145,54528,320.435,272,384,24479.479,23557,25261,11.471,3,23,37530.656,36557,38557,26878.791,26050,27784
27,506612.171,502465,510662,50420.59,49298,51480,383.24,326,450,28355.933,27439,29194,15.545,5,30,38687.327,37713,39733,30507.616,29533,31391
