age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,386274.40828643215,382482.8140703518,389808.8140703518,28520.851190954774,27911.29648241206,29141.130653266333,151.63941206030148,115.69849246231156,188.52763819095478,780393.0658391959,776995.0050251256,784151.7386934673,38.52385427135679,22.241206030150753,56.472361809045225,63299.74220100503,62214.01507537688,64458.31658291457,4290.977949748743,4106.145728643216,4481.492462311558,average
1,99.0,193777.07294472362,191301.7537688442,195861.77386934674,14181.151693467336,13791.89447236181,14577.658291457286,658.6804522613064,587.9547738693467,736.5226130653266,373208.3664824121,371289.7638190955,375550.95477386937,410.9597638190955,352.0150753768844,485.11557788944725,13705.095040201004,13336.231155778894,14084.085427135678,22494.761809045223,21961.75879396985,23058.76381909548,average
2,99.0,236151.19875376884,233404.65326633165,238724.13065326633,13825.988316582916,13446.75376884422,14235.306532663317,673.6392964824122,600.5577889447236,748.3768844221106,359744.8492914573,357420.216080402,362228.3969849246,395.0093869346734,342.23115577889445,450.4824120603015,13365.7335879397,12997.201005025127,13727.944723618091,21936.462929648245,21394.150753768845,22508.5175879397,average
3,99.0,265347.94620100496,262642.3216080402,268216.96482412063,17471.76642713568,17041.155778894474,17915.874371859296,731.4895929648242,654.3668341708543,808.713567839196,456509.484040201,453839.82914572867,459127.47236180905,1004.5311206030152,913.0050251256281,1096.889447236181,16889.070326633166,16447.989949748742,17332.1608040201,27717.496472361807,27107.91959798995,28353.889447236183,average
4,99.0,275466.96311055275,272776.05025125627,278005.1959798995,14139.28329648241,13753.24120603015,14533.236180904523,742.4534623115578,665.5628140703518,821.1005025125628,361824.4728291458,359473.216080402,364259.11557788943,2594.1083768844214,2435.261306532663,2751.899497487437,13670.357447236182,13294.100502512563,14058.824120603014,22433.835462311556,21898.81407035176,22964.849246231155,average
5,99.0,284607.9190050251,282687.17587939696,286667.89447236183,10709.191542713568,10387.462311557789,11037.391959798995,922.6211909547739,834.0854271356784,1011.6030150753769,257312.40006532663,255410.0201005025,259059.32663316582,5162.243236180904,4932.608040201005,5372.110552763819,10358.6254120603,10030.457286432162,10682.61809045226,16988.05929648241,16548.206030150755,17438.793969849245,average
6,99.0,362809.5453567839,360501.4974874372,364981.0301507538,9209.054100502513,8914.356783919598,9521.165829145728,1248.8574472361809,1151.4924623115578,1355.2914572864322,209049.18138190956,207327.13065326633,210936.74371859297,13882.995748743715,13544.61809045226,14201.331658291458,8918.978080402008,8620.582914572864,9213.814070351758,14622.233984924624,14226.628140703517,15028.341708542714,average
7,99.0,15533.685899497486,15300.929648241206,15770.668341708542,2914.8534673366826,2729.894472361809,3110.105527638191,100.68617587939698,77.42713567839196,127.41708542713567,82829.36257788945,82537.3417085427,83102.98994974875,241.42310050251257,189.88442211055278,291.2562814070352,2805.244688442211,2674.1959798994976,2942.1356783919596,4605.623532663317,4427.477386934674,4787.824120603015,average
,,252496.0924447236,250137.14949748744,254754.55904522614,13871.517504396987,13497.00690954774,14258.983668341709,653.7583787688443,585.893216080402,724.6940954773869,360108.8978134422,358036.56532663316,362302.0923366834,2966.2243234924617,2841.4830402010048,3088.1947236180904,17876.60584798995,17451.846733668342,18312.48743718593,16886.18142964824,16458.88756281407,17327.80904522613,aoa
,,114427.74204617282,113586.78116410227,115244.12039174601,7363.246293243956,7241.630984225227,7484.761012230162,377.7321175886969,353.023247906974,403.7747449989876,205765.68687446075,204948.7372748318,206686.2087738879,4737.71498386294,4632.752309091476,4833.576428519427,18836.07326148641,18555.613939644212,19140.973745159008,8615.95246385224,8451.281557951737,8788.086044089356,std
