day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
1,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
2,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
3,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
4,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
5,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
6,113083.067,113031,113093,9.933,0,62,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
7,113021.19,112887,113093,70.664,0,204,0.0,0,0,0.0,0,0,0.0,0,0,0.801,0,7,0.0,0,0
8,112827.765,112553,113034,256.419,59,520,0.0,0,0,0.033,0,2,0.0,0,0,6.081,0,22,0.071,0,4
9,112417.362,111981,112814,638.673,266,1036,0.0,0,0,0.266,0,4,0.0,0,0,25.337,1,70,0.655,0,6
10,111686.603,111082,112328,1299.046,713,1820,0.0,0,0,1.176,0,6,0.0,0,0,72.837,28,136,3.057,0,14
11,110519.621,109484,111405,2323.057,1554,3280,0.0,0,0,3.848,0,14,0.0,0,0,168.778,94,264,9.687,0,25
12,108795.306,107215,110050,3792.372,2739,5195,0.002,0,1,9.953,0,24,0.0,0,0,338.091,202,476,24.594,3,47
13,106362.862,104323,107871,5806.52,4599,7523,0.013,0,1,22.119,6,47,0.0,0,0,614.044,430,834,53.215,19,85
14,103098.007,100771,104835,8429.736,7004,10262,0.092,0,2,44.904,21,76,0.0,0,0,1034.283,738,1381,103.302,60,162
15,98874.503,96562,101079,11726.22,10045,13510,0.459,0,4,84.994,50,129,0.002,0,1,1635.667,1267,2119,183.423,121,262
16,93564.813,91082,96304,15743.747,13697,17704,1.452,0,8,152.679,94,222,0.007,0,1,2467.257,1986,3048,301.862,216,404
17,87092.717,84196,90211,20481.645,18115,22733,3.539,0,13,259.044,166,349,0.012,0,1,3573.727,2991,4239,468.679,358,604
18,79423.181,76152,83214,25891.471,22923,28380,7.242,0,17,420.908,279,565,0.037,0,2,5001.955,4270,5742,695.433,534,884
19,70629.488,67063,75054,31830.691,28437,34505,13.275,2,29,657.886,493,856,0.11,0,3,6790.561,5978,7781,989.869,773,1223
20,60898.851,57379,65872,38053.766,34493,40532,22.266,10,44,993.663,776,1219,0.234,0,3,8963.98,7981,10030,1364.331,1106,1633
21,50557.339,47084,55606,44201.18,40872,46507,34.661,18,58,1450.229,1192,1721,0.432,0,5,11532.735,10288,12604,1825.764,1567,2100
22,40084.571,36586,44679,49806.082,47321,52040,51.798,26,82,2062.737,1732,2460,0.777,0,5,14470.371,13089,15659,2370.009,2088,2754
23,30034.747,26868,34077,54368.604,52672,56386,73.632,44,105,2855.967,2433,3336,1.341,0,7,17729.993,16185,18929,2998.106,2703,3364
24,21029.59,18347,24222,57381.25,55993,59299,100.083,65,139,3862.132,3371,4390,2.196,0,7,21220.551,19758,22439,3698.82,3272,4065
25,13570.986,11439,16118,58519.605,57055,59868,130.797,94,175,5107.828,4436,5824,3.468,0,11,24811.617,23381,25932,4445.308,4012,4828
26,7940.6,6536,9816,57700.767,56274,58986,165.306,122,216,6620.945,5847,7384,5.326,0,14,28361.938,26948,29498,5203.774,4775,5548
27,4149.53,3186,5267,55130.164,53468,56630,201.075,151,269,8411.321,7593,9245,8.028,1,17,31722.681,30477,32867,5939.733,5514,6357
28,1900.013,1371,2549,51306.195,49659,53041,235.559,180,300,10483.957,9523,11336,11.534,2,22,34763.611,33619,35761,6609.817,6193,7050
29,748.671,472,1077,46806.754,45102,48699,267.368,217,323,12842.036,11749,13814,15.971,5,29,37403.858,36384,38277,7161.775,6810,7503
30,251.691,124,416,42145.229,40631,43945,294.577,241,347,15454.808,14273,16571,21.56,8,42,39610.119,38659,40347,7571.363,7232,7943
31,73.61,12,148,37680.18,36319,39415,316.048,261,381,18293.625,16919,19420,28.168,14,51,41381.526,40581,42009,7815.509,7460,8209
32,19.119,0,52,33582.41,32280,35074,332.527,274,398,21318.164,19962,22420,35.534,19,59,42754.3,42061,43343,7886.877,7515,8282
33,4.654,0,19,29899.267,28651,31189,344.396,285,401,24472.468,23140,25668,43.357,22,69,43762.587,43148,44273,7810.096,7435,8141
34,1.269,0,8,26609.504,25512,27834,352.16,293,416,27719.469,26390,28903,51.817,30,79,44454.525,43888,45024,7594.473,7302,7952
35,0.408,0,6,23677.276,22559,24759,356.685,289,428,30991.701,29599,32225,60.424,32,87,44874.429,44383,45432,7281.431,6898,7672
36,0.145,0,3,21070.272,20005,22117,358.798,290,421,34254.316,32770,35458,69.099,44,100,45056.559,44497,45633,6893.61,6537,7284
37,0.071,0,2,18748.998,17800,19663,358.383,301,413,37477.948,36216,38635,77.394,52,108,45034.04,44485,45554,6456.067,6066,6802
38,0.032,0,2,16683.287,15852,17510,356.296,296,423,40623.23,39306,41719,85.48,58,115,44834.1,44302,45356,6002.335,5658,6386
39,0.015,0,1,14845.184,14081,15587,352.39,292,410,43678.166,42419,44951,93.3,64,124,44484.529,43907,45053,5538.625,5190,5948
40,0.007,0,1,13209.7,12551,13819,347.449,292,409,46620.765,45278,47824,100.594,68,136,44006.716,43354,44535,5089.505,4727,5466
41,0.004,0,1,11754.619,11174,12323,341.262,288,400,49450.859,48270,50561,107.47,76,146,43421.227,42796,44038,4654.256,4310,4951
42,0.001,0,1,10459.862,9959,11032,334.463,280,391,52163.294,50941,53252,113.962,83,157,42747.882,42112,43341,4238.331,3895,4532
43,0.001,0,1,9307.101,8831,9806,326.538,277,379,54754.583,53516,55790,119.878,88,160,42002.77,41334,42610,3849.518,3558,4209
44,0.0,0,0,8281.684,7862,8737,318.075,265,375,57228.197,55910,58272,125.323,92,167,41195.772,40560,41845,3485.29,3217,3826
45,0.0,0,0,7369.09,6976,7778,309.555,262,363,59586.577,58377,60718,130.314,95,170,40341.12,39649,41001,3149.579,2889,3496
46,0.0,0,0,6556.676,6184,6935,300.5,249,353,61833.163,60639,62752,134.956,99,175,39450.46,38783,40111,2838.572,2554,3111
47,0.0,0,0,5835.475,5479,6158,291.36,240,346,63976.876,62892,64848,139.264,104,178,38524.063,37940,39227,2551.655,2338,2791
