day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,710231.725,710160,710297,389.245,328,451,0.0,0,0,0.0,0,0,0.0,0,0,33.183,16,52,0.0,0,0
1,709734.742,709635,709825,795.151,703,890,0.0,0,0,1.27,0,6,0.0,0,0,94.738,56,127,3.286,0,12
2,709131.198,709009,709256,1263.126,1132,1401,0.0,0,0,4.668,0,14,0.0,0,0,184.63,142,233,12.004,2,26
3,708387.179,708216,708557,1820.332,1655,1979,0.0,0,0,11.258,3,26,0.0,0,0,306.628,252,357,27.981,11,47
4,707460.388,707218,707662,2497.693,2312,2693,0.0,0,0,22.175,8,40,0.0,0,0,467.931,402,546,53.068,31,81
5,706308.787,705938,706574,3326.04,3105,3608,0.097,0,2,39.592,16,62,0.0,0,0,674.128,588,759,88.744,64,126
6,704879.584,704424,705258,4340.069,4029,4703,0.621,0,5,67.825,39,97,0.002,0,1,936.625,835,1038,134.786,98,182
7,703104.833,702542,703683,5588.602,5156,6064,2.04,0,9,111.138,78,156,0.005,0,1,1265.504,1148,1397,191.066,145,242
8,700907.835,700180,701533,7122.333,6681,7681,4.253,0,13,172.681,122,214,0.015,0,1,1677.653,1531,1828,260.47,198,331
9,698195.904,697316,699015,9002.433,8421,9666,7.666,0,20,258.809,201,327,0.042,0,2,2190.687,2019,2397,345.652,269,414
10,694850.952,693696,695904,11308.083,10523,12129,12.468,3,24,374.167,293,452,0.093,0,2,2828.707,2620,3076,449.778,373,531
11,690725.789,689405,691912,14138.804,13219,15034,18.781,6,34,525.92,440,647,0.167,0,2,3618.776,3339,3911,577.219,482,686
12,685655.202,684090,687050,17604.042,16448,18743,27.063,12,46,722.436,614,859,0.281,0,3,4594.484,4261,4938,734.296,629,874
13,679440.075,677475,681176,21831.899,20406,23141,37.686,21,60,975.36,843,1141,0.442,0,5,5798.249,5308,6245,926.213,811,1075
14,671835.716,669375,674173,26984.363,25283,28700,50.933,28,78,1295.031,1143,1490,0.687,0,5,7280.218,6746,7816,1162.529,1040,1297
15,662567.092,659421,665466,33231.845,31148,35381,67.088,37,98,1698.756,1531,1886,1.039,0,5,9099.942,8457,9786,1452.338,1295,1687
