week commencing,Ayrshire and Arran,Borders,Dumfries and Galloway,Fife,Forth Valley,Grampian,Greater Glasgow and Clyde,Highland,Lanarkshire,Lothian,Orkney,Shetland,Tayside,Western Isles
2020-11-02,2.9756269104877324,0.4337642057777393,0.6720881779689495,0.1344411282299481,2.450419838599013,0.25660764690787785,3.617082843963302,0.7768800497203232,3.2615291262135924,1.058177484210878,0.0,0.0,1.4420303787733126,0.0
2020-11-09,3.922417291097465,0.8675284115554786,1.0081322669534243,1.3444112822994811,2.6137811611722808,0.3421435292105038,4.5107150760012935,0.0,4.778519417475729,1.7265001058177483,2.253267237494367,2.174858634188778,1.5621995770044221,0.0
2020-11-16,5.139719209024265,0.4337642057777393,1.344176355937899,1.0755290258395849,2.450419838599013,0.5987511761183817,3.44686718071797,0.3107520198881293,3.8683252427184462,1.7265001058177483,0.0,0.0,1.201691982311094,0.0
2020-11-23,4.192928828414532,0.8675284115554786,1.6802204449223739,1.4788524105294292,2.123697193452478,0.5987511761183817,3.489421096529303,0.0,4.095873786407767,1.559419450416031,0.0,0.0,2.2832147663910787,0.0
2020-11-30,4.598696134390131,0.4337642057777393,0.0,0.5377645129197924,1.3068905805861404,0.8553588230262595,3.106435854227306,0.3107520198881293,4.095873786407767,1.6151130022166034,0.0,0.0,2.163045568159969,0.0
2020-12-07,3.787161522438932,0.8675284115554786,0.33604408898447474,1.6132935387593774,0.9801679354396053,1.539645881447267,2.5532349486799775,0.3107520198881293,3.6407766990291264,2.227742072022901,0.0,0.0,1.201691982311094,0.0
2020-12-14,2.9756269104877324,2.168821028888696,0.0,1.6132935387593774,1.1435292580128729,1.710717646052519,2.5532349486799775,0.3107520198881293,2.8064320388349517,1.782193657618321,0.0,0.0,1.3218611805422034,0.0
2020-12-21,2.840371141829199,0.4337642057777393,0.0,3.0921459492888066,2.123697193452478,1.2830382345393891,2.1276957905666483,0.4661280298321939,2.8064320388349517,1.3366452432137408,0.0,0.0,1.5621995770044221,0.0
2020-12-28,2.5698596045121325,3.903877851999653,0.0,2.1510580516791697,0.9801679354396053,1.2830382345393891,1.8723722956986502,0.3107520198881293,2.1237864077669903,1.782193657618321,0.0,0.0,1.9227071716977504,0.0
2021,35.16649985121865,16.916804025331828,26.547483029773506,21.77946277325159,26.464534256869346,16.166281755196305,29.10687841495174,11.808576755748913,34.35983009708738,16.540984884770044,2.253267237494367,6.524575902566333,29.201115170159586,7.454342154304882
2021-01-04,4.869207671707199,1.3012926173332178,1.344176355937899,3.764351590438547,2.7771424837455485,3.1648276451971604,4.723484655057958,0.15537600994406464,5.840412621359223,2.8960646936297714,0.0,0.0,3.004229955777735,1.8635855385762206
2021-01-11,5.815998052316932,1.3012926173332178,6.7208817796894955,4.570998359818235,2.6137811611722808,1.796253528355145,4.042622002076631,0.15537600994406464,3.6407766990291264,2.6732904864274816,0.0,4.349717268377556,5.047106325706595,0.0
2021-01-18,6.357021126951065,3.903877851999653,6.384837690705021,4.436557231588288,4.410755709478224,3.7635788213155417,4.042622002076631,2.7967681789931635,5.764563106796117,1.9492743130200387,0.0,2.174858634188778,5.7681215150932506,0.0
2021-01-25,5.815998052316932,3.903877851999653,4.032529067813697,3.629910462208599,4.084033064331688,2.8226841159866565,4.5107150760012935,3.107520198881293,5.157766990291262,3.2302260044332067,0.0,0.0,5.047106325706595,0.0
2021-02-01,3.651905753780399,2.6025852346664355,4.368573156798171,2.2854991799091176,3.430587774038618,2.3950047044735268,4.3830533285672955,2.175264139216905,4.930218446601941,2.339129175624046,2.253267237494367,0.0,4.686598731013267,1.8635855385762206
2021-02-08,4.869207671707199,2.168821028888696,2.3523086228913233,1.6132935387593774,5.390923644917829,1.539645881447267,3.4043132649066363,1.709136109384711,4.930218446601941,1.8378872094188934,0.0,0.0,2.8840607575466253,1.8635855385762206
2021-02-15,3.787161522438932,1.735056823110957,1.344176355937899,1.4788524105294292,3.7573104191851536,0.6842870584210076,4.000068086265299,1.709136109384711,4.095873786407767,1.6151130022166034,0.0,0.0,2.763891559315516,1.8635855385762206
