day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,710526.182,710487,710564,128.075,97,170,0.0,0,0,0.0,0,0,0.0,0,0,13.18,3,27,0.0,0,0
1,710334.974,710271,710384,291.378,245,348,0.0,0,0,1.362,0,6,0.0,0,0,36.753,19,57,0.159,0,3
2,710052.974,709948,710129,529.074,449,618,0.0,0,0,5.237,0,14,0.0,0,0,72.478,47,107,0.569,0,5
3,709630.065,709483,709747,883.218,775,1019,0.0,0,0,12.749,3,25,0.0,0,0,126.424,81,169,1.416,0,7
4,708991.8,708789,709164,1416.253,1272,1595,0.0,0,0,26.032,11,47,0.0,0,0,207.304,151,265,2.867,0,10
5,708029.109,707699,708311,2219.407,1978,2504,0.0,0,0,47.6,23,70,0.0,0,0,328.39,255,408,5.28,0,13
6,706572.094,706041,706969,3433.606,3122,3930,0.001,0,1,81.688,56,113,0.0,0,0,511.228,421,616,9.101,1,21
7,704370.558,703584,705002,5269.135,4739,6004,0.011,0,2,135.183,102,182,0.0,0,0,785.066,679,935,14.994,5,31
8,701047.973,699934,702018,8036.577,7157,8994,0.028,0,2,216.949,172,276,0.002,0,1,1199.298,1039,1376,24.006,10,43
9,696035.204,694371,697570,12210.516,10835,13617,0.051,0,2,341.672,279,411,0.005,0,1,1824.632,1623,2075,37.374,19,59
10,688487.597,685826,690818,18494.137,16481,20717,0.117,0,2,531.12,445,632,0.009,0,1,2766.05,2478,3107,57.302,36,85
11,677184.704,673171,680873,27884.691,24698,31250,0.235,0,3,820.154,688,946,0.022,0,1,4187.298,3770,4677,88.157,60,125
12,660372.787,654369,665923,41820.422,37137,46937,0.396,0,3,1257.372,1101,1416,0.036,0,1,6324.152,5610,7012,133.808,95,174
13,635617.751,626699,644190,62274.143,55006,69889,0.678,0,5,1918.634,1677,2140,0.052,0,1,9512.808,8515,10453,202.757,153,260
14,599776.094,586784,612375,91711.29,81158,102669,1.033,0,6,2911.142,2602,3222,0.099,0,2,14250.657,12636,15669,306.599,244,374
15,549151.814,531680,566995,132914.902,118295,147001,1.551,0,7,4399.177,3946,4836,0.149,0,2,21190.741,18702,23664,461.671,380,548
16,480306.654,457770,504326,188112.375,168713,205782,2.249,0,8,6609.192,5909,7436,0.266,0,3,31190.294,27649,34642,692.383,571,806
17,391851.123,364744,422247,257265.555,233338,277845,3.447,0,12,9866.504,8748,11062,0.422,0,4,45202.13,40443,49713,1031.521,889,1187
18,287632.115,258031,321900,335083.383,309859,356139,4.94,0,14,14589.29,12908,16360,0.669,0,4,64104.592,57616,69904,1523.7,1323,1755
19,179740.059,152095,213338,408602.071,386319,425923,7.536,1,20,21295.262,18986,23753,1.014,0,5,88166.238,80247,94846,2217.46,1959,2478
20,87709.921,68474,114352,458717.875,445771,465719,11.12,1,27,30523.675,27459,33643,1.593,0,7,116469.173,107148,124264,3165.651,2830,3513
21,28981.293,19370,43535,470389.094,467419,472508,16.071,4,34,42719.987,38657,46804,2.462,0,9,146430.291,137021,153545,4407.652,3991,4850
22,4863.866,2524,9512,446257.959,436532,456216,23.319,9,44,58074.42,53057,62762,3.789,0,12,174351.88,166135,180425,5948.875,5462,6485
23,2300.975,1156,4671,403042.603,393373,414101,33.269,14,57,76402.914,70555,81699,5.813,0,16,197162.629,190861,201586,7743.496,7193,8340
24,931.971,478,1963,363069.581,353716,374714,46.482,22,76,97203.789,90615,102821,8.781,1,20,213636.799,208666,216832,9705.585,9076,10293
25,331.172,140,655,326426.393,317961,337381,63.773,35,101,119849.082,112564,125749,13.296,3,25,224739.299,221681,226859,11723.186,11129,12363
26,106.009,35,240,293161.09,285390,303424,84.495,46,121,143819.335,136210,149853,19.795,9,35,231334.787,229382,232855,13703.044,13091,14270
27,31.27,0,80,263173.503,256152,272545,106.678,66,148,168688.328,160727,175049,28.999,15,46,234181.727,232771,235476,15555.501,14981,16101
28,8.837,0,35,236193.742,230030,244690,128.447,83,175,194089.778,186150,200754,41.335,23,61,233999.535,232645,235158,17216.005,16676,17853
29,2.76,0,17,211977.283,206597,219687,147.607,92,200,219726.602,211847,226336,57.354,36,84,231352.483,229847,232893,18627.109,18086,19180
30,0.971,0,9,190230.995,185409,197232,164.223,111,232,245350.283,237491,251908,76.94,50,110,226763.925,224739,228601,19755.252,19220,20336
31,0.419,0,5,170713.999,166378,176969,177.894,123,237,270737.683,262728,277294,99.919,63,139,220656.832,218201,222600,20600.609,20072,21205
32,0.178,0,3,153203.049,149202,158952,188.352,132,247,295720.197,287818,302085,126.057,87,164,213384.968,210844,215657,21160.752,20667,21715
33,0.086,0,2,137489.411,133753,142601,196.06,144,252,320107.46,312462,326413,154.875,118,202,205275.713,202699,207720,21471.971,20893,22054
34,0.038,0,1,123390.76,119937,128063,200.783,143,266,343798.138,336527,349783,186.071,143,238,196566.029,194081,199128,21548.257,20903,22096
35,0.021,0,1,110733.261,107648,114943,203.934,148,261,366701.062,359855,372600,218.95,173,269,187465.497,184947,190067,21420.478,20828,21911
36,0.01,0,1,99378.541,96799,103204,204.622,140,264,388727.093,382137,394138,252.523,206,301,178146.624,175608,180695,21123.91,20618,21663
37,0.008,0,1,89185.471,87022,92520,204.945,142,263,409830.628,403477,415277,286.707,234,341,168749.714,165864,171490,20685.617,20232,21231
38,0.005,0,1,80035.454,78027,83184,204.603,133,258,429952.114,423911,435052,320.643,263,374,159410.641,156652,162260,20137.601,19652,20693
39,0.003,0,1,71826.95,69863,74654,202.36,145,257,449093.812,443385,454098,354.791,301,415,150192.39,147531,152927,19497.564,18995,20093
40,0.001,0,1,64462.998,62788,66903,199.909,142,266,467233.97,461870,471798,388.769,328,452,141182.462,138759,143815,18786.739,18294,19303
