day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,1266090.746,1265997,1266161,578.933,504,665,0.0,0,0,0.0,0,0,0.0,0,0,30.607,15,50,0.0,0,0
1,1265382.856,1265259,1265492,1125.25,1027,1232,0.0,0,0,20.055,6,42,0.0,0,0,68.122,41,98,2.806,0,9
2,1264599.457,1264448,1264836,1675.753,1503,1796,0.0,0,0,65.434,30,104,0.0,0,0,105.174,64,146,10.73,2,22
3,1263711.927,1263513,1263985,2258.639,2071,2405,0.0,0,0,135.399,96,184,0.0,0,0,142.49,101,186,25.792,12,44
4,1262693.036,1262457,1263028,2899.554,2644,3114,0.0,0,0,229.925,170,288,0.0,0,0,181.405,135,231,50.458,31,76
5,1261511.818,1261239,1261867,3617.649,3369,3803,0.005,0,1,350.629,275,427,0.0,0,0,224.657,168,291,85.943,60,123
6,1260138.383,1259774,1260548,4434.433,4171,4691,0.044,0,2,499.429,404,591,0.0,0,0,273.192,210,350,134.451,94,173
7,1258531.662,1258140,1258980,5378.255,5096,5641,0.187,0,2,682.432,573,771,0.0,0,0,325.513,259,414,198.039,153,248
8,1256649.908,1256221,1257100,6476.668,6162,6789,0.525,0,4,900.933,790,1015,0.0,0,0,385.857,314,461,278.674,224,341
9,1254440.043,1253952,1254887,7759.274,7433,8165,1.168,0,5,1161.094,1060,1292,0.0,0,0,457.437,368,546,378.703,325,443
10,1251843.395,1251234,1252343,9264.138,8903,9779,2.214,0,8,1470.993,1344,1613,0.001,0,1,540.562,440,633,499.97,430,588
11,1248790.203,1248075,1249447,11030.099,10528,11550,3.987,0,11,1839.928,1682,1992,0.002,0,1,637.681,525,743,645.672,573,745
12,1245193.806,1244380,1245954,13108.26,12617,13683,6.563,0,17,2279.771,2074,2448,0.005,0,1,751.071,644,852,819.564,735,925
13,1240960.709,1239944,1241940,15554.017,14971,16266,10.158,3,23,2801.391,2572,2982,0.006,0,1,884.62,754,985,1025.099,918,1159
