day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,810105.954,810087,810119,23.195,12,39,0.0,0,0,0.0,0,0,0.0,0,0,0.052,0,2,0.0,0,0
1,810073.631,810043,810098,52.085,29,80,0.0,0,0,0.018,0,2,0.0,0,0,0.113,0,2,0.31,0,3
2,810028.466,809985,810067,91.704,56,123,0.0,0,0,0.068,0,2,0.0,0,0,0.182,0,3,1.083,0,6
3,809964.028,809900,810011,147.933,104,200,0.0,0,0,0.141,0,3,0.0,0,0,0.326,0,3,2.757,0,11
4,809873.088,809778,809945,226.25,162,300,0.0,0,0,0.288,0,3,0.0,0,0,0.49,0,4,5.367,0,17
5,809742.027,809617,809845,339.072,247,447,0.001,0,1,0.506,0,4,0.0,0,0,0.79,0,6,9.644,0,24
6,809555.384,809363,809708,499.633,364,670,0.01,0,1,0.891,0,5,0.0,0,0,1.131,0,6,16.152,4,32
7,809291.432,809039,809517,725.713,526,952,0.045,0,2,1.712,0,8,0.0,0,0,1.601,0,8,25.383,9,46
8,808917.623,808559,809265,1045.197,748,1352,0.114,0,2,3.146,0,12,0.0,0,0,2.263,0,9,38.776,20,62
9,808386.395,807824,808916,1499.372,1033,1990,0.25,0,3,5.595,0,18,0.001,0,1,3.19,0,11,58.0,30,88
10,807634.877,806844,808463,2140.611,1413,2834,0.508,0,5,9.75,1,27,0.001,0,1,4.397,0,16,84.732,52,128
11,806571.975,805431,807733,3046.562,2067,4056,0.902,0,5,15.895,4,39,0.003,0,1,6.323,0,15,122.696,72,187
12,805070.88,803484,806681,4325.424,2982,5722,1.552,0,7,25.278,9,51,0.005,0,1,9.018,1,22,176.731,104,260
13,802950.169,800706,805314,6131.654,4139,8074,2.46,0,8,39.14,16,69,0.016,0,1,12.532,3,28,253.39,166,357
14,799962.284,796646,803364,8673.705,5792,11516,3.761,0,12,58.623,32,95,0.023,0,1,18.018,5,36,362.145,243,497
15,795755.369,790991,800454,12249.739,8271,16373,5.563,0,16,86.582,49,136,0.033,0,1,25.616,9,49,515.653,345,691
16,789846.115,783094,796492,17269.853,11620,23134,8.149,1,20,127.585,79,190,0.051,0,2,36.167,13,65,733.102,459,979
17,781567.541,772108,790657,24295.632,16606,32371,11.966,2,25,185.281,123,268,0.077,0,2,51.322,26,85,1040.15,698,1366
18,770016.674,756746,782671,34087.657,23370,45381,17.243,4,36,267.952,189,380,0.115,0,3,71.999,42,110,1473.341,950,1988
19,754005.664,735567,771581,47630.719,32763,63199,24.814,8,45,385.128,270,522,0.187,0,3,101.279,68,153,2081.957,1382,2776
20,731959.017,706590,756346,66231.775,45610,87736,35.211,14,60,550.6,403,738,0.305,0,3,141.307,84,197,2937.215,1973,3909
21,701966.563,667624,735131,91424.68,63583,120411,49.993,27,83,784.867,567,1069,0.46,0,5,197.263,131,267,4133.364,2802,5510
22,661759.306,616200,706363,125015.219,87669,163098,70.52,37,109,1116.845,771,1478,0.67,0,5,272.961,181,389,5800.453,3999,7750
23,647101.816,598361,695607,130624.895,92088,169191,98.918,54,156,1582.203,1120,2156,1.006,0,6,375.296,252,507,8115.718,5539,10827
24,627257.924,574466,680720,141016.822,100270,180755,138.271,82,196,2234.695,1546,3023,1.497,0,7,438.331,289,582,11300.317,7759,14964
25,602701.258,545116,662191,155365.865,111494,197073,191.729,128,254,3111.705,2084,4205,2.357,0,9,488.845,341,623,15195.895,10573,20142
26,573725.348,510872,639993,173102.349,125652,217051,263.08,176,346,4284.494,2859,5742,3.567,0,10,542.476,372,718,19689.907,13804,25913
27,540586.903,472751,613964,193712.794,142643,239565,356.604,253,471,5858.427,3961,7902,5.531,0,15,601.622,407,795,24697.298,17385,32266
28,503564.627,431207,584309,216717.0,161965,263606,474.71,341,609,7990.211,5507,10684,8.762,1,20,670.384,469,860,30112.982,21301,39096
29,463106.98,387250,550436,241493.062,183971,288654,614.326,462,775,10813.234,7404,14398,13.834,3,31,750.587,569,967,35886.619,25328,46439
30,419851.793,341375,512816,267272.928,208189,313838,761.227,587,957,14440.788,9876,19094,21.674,7,39,836.099,631,1031,42035.739,29928,54040
31,374633.327,295542,472158,293148.241,233788,336872,900.012,740,1081,18955.031,13128,24979,33.229,15,59,929.608,681,1141,48574.26,34814,61844
32,328494.058,250223,429104,318072.983,259990,357894,1018.636,854,1173,24402.801,16807,32018,49.123,26,78,1027.16,769,1224,55577.25,40659,70084
33,282621.336,207100,383690,340931.339,287009,375021,1108.086,954,1282,30843.633,21388,40684,69.628,40,109,1124.427,848,1358,63077.153,46744,78369
34,238260.283,168161,337168,360622.994,312752,386789,1170.065,1037,1298,38325.043,26639,50064,95.344,53,143,1216.547,977,1425,71086.989,53360,87075
35,196632.307,133308,291141,376160.736,336145,393676,1208.61,1091,1350,46909.973,32747,61019,126.009,77,182,1299.233,1106,1501,79556.713,60676,95954
36,158743.811,103564,246575,386824.911,356464,394761,1230.127,1098,1371,56674.86,40144,73327,161.804,103,235,1371.834,1183,1526,88373.569,68188,104863
37,125374.939,78695,204265,392201.839,373270,395428,1238.186,1137,1381,67681.955,48411,86852,202.813,130,280,1426.594,1283,1585,97404.965,76455,113835
38,96925.318,58765,165448,392267.542,382668,394450,1239.858,1136,1367,80008.583,57681,101851,249.95,171,344,1466.089,1283,1630,106451.518,85339,122192
39,73442.57,43026,131137,387370.558,370887,393528,1236.997,1133,1356,93697.061,68306,117870,302.367,216,420,1487.098,1288,1650,115297.516,94282,130269
40,54657.393,30883,101700,378139.341,356109,392880,1230.543,1118,1344,108806.633,79899,135705,360.328,256,486,1488.171,1360,1630,123697.616,103546,136999
41,40056.444,22194,77486,365384.226,338991,388646,1223.066,1111,1348,125353.948,93067,154814,424.201,291,567,1471.751,1328,1625,131394.906,112505,142884
42,28999.147,15902,57734,350005.355,320817,380325,1212.779,1091,1344,143301.737,107688,174948,493.429,358,654,1439.817,1279,1589,138201.763,121178,147932
43,20805.844,11194,42551,332868.827,302202,367926,1201.801,1084,1317,162601.605,123893,196736,568.678,413,731,1392.828,1228,1566,143900.188,129034,151588
44,14838.328,7940,30875,314751.013,283746,353048,1189.204,1074,1307,183141.011,141094,218694,648.513,471,823,1335.595,1153,1500,148389.44,136568,154062
