day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,1266270.483,1266200,1266355,414.563,342,484,0.0,0,0,0.0,0,0,0.0,0,0,49.103,28,75,0.0,0,0
1,1265764.426,1265667,1265882,789.238,693,867,0.0,0,0,3.202,0,11,0.0,0,0,136.954,97,182,1.812,0,6
2,1265222.171,1265116,1265343,1145.992,1042,1249,0.0,0,0,12.256,2,25,0.0,0,0,256.31,196,303,6.717,0,16
3,1264629.812,1264472,1264777,1500.594,1377,1634,0.0,0,0,28.948,12,47,0.0,0,0,404.593,344,477,16.03,4,31
4,1263974.849,1263787,1264156,1866.199,1727,2002,0.0,0,0,55.608,31,83,0.0,0,0,578.44,508,657,30.701,14,53
5,1263247.361,1263013,1263457,2249.708,2100,2411,0.006,0,1,93.503,68,122,0.0,0,0,779.026,694,876,51.474,28,86
6,1262436.283,1262201,1262738,2662.194,2468,2850,0.039,0,1,144.656,111,180,0.0,0,0,1003.81,910,1115,79.117,49,114
7,1261529.954,1261232,1261892,3110.215,2846,3359,0.153,0,3,210.744,166,269,0.0,0,0,1255.967,1135,1370,114.041,78,163
8,1260520.141,1260156,1260935,3595.528,3317,3860,0.394,0,4,293.831,239,351,0.0,0,0,1537.342,1411,1685,156.723,120,202
9,1259395.485,1258929,1259866,4124.43,3840,4460,0.888,0,6,396.993,335,470,0.0,0,0,1850.184,1719,2025,207.945,165,265
10,1258145.545,1257617,1258728,4701.565,4434,5071,1.63,0,6,523.43,448,614,0.001,0,1,2194.252,2032,2357,267.189,215,338
11,1256757.326,1256132,1257459,5332.684,4921,5743,2.825,0,9,673.983,589,778,0.001,0,1,2575.864,2380,2768,334.908,272,411
12,1255214.096,1254531,1255964,6027.836,5568,6443,4.549,0,14,852.711,756,961,0.002,0,1,2995.28,2808,3212,411.327,349,489
13,1253503.932,1252751,1254358,6787.689,6344,7245,6.79,0,17,1063.711,948,1179,0.002,0,1,3457.094,3246,3690,497.951,413,575
14,1251613.146,1250762,1252607,7618.825,7083,8082,9.873,1,21,1308.739,1172,1444,0.004,0,1,3965.939,3740,4205,594.44,483,689
15,1249525.162,1248528,1250685,8526.507,7907,9008,13.734,2,26,1593.464,1421,1747,0.005,0,1,4523.903,4243,4855,701.268,566,803
16,1247220.035,1246091,1248483,9516.669,8857,10039,18.569,5,35,1920.976,1760,2084,0.013,0,1,5139.879,4827,5498,820.258,678,936
17,1244672.046,1243450,1246062,10604.839,9836,11231,24.38,10,43,2296.396,2113,2464,0.015,0,1,5815.513,5442,6174,950.703,782,1056
18,1241865.383,1240456,1243381,11795.112,11011,12538,31.368,16,51,2722.562,2505,2915,0.022,0,2,6556.462,6193,6981,1095.345,944,1216
19,1238778.776,1237176,1240478,13091.008,12169,13902,39.632,22,63,3206.95,2987,3455,0.03,0,2,7369.512,6948,7814,1253.544,1119,1406
20,1235385.849,1233498,1237189,14500.407,13545,15407,49.299,25,77,3753.467,3499,4031,0.035,0,2,8263.534,7769,8755,1427.265,1296,1596
21,1231660.434,1229531,1233735,16037.931,15012,17145,60.358,39,93,4371.771,4112,4660,0.048,0,2,9238.379,8724,9766,1618.816,1453,1816
22,1227573.867,1225280,1229924,17713.324,16572,18824,72.978,49,106,5066.422,4768,5395,0.064,0,2,10304.976,9670,10908,1828.731,1658,2072
23,1225820.639,1223353,1228232,16882.026,15902,17936,87.509,57,120,5843.5,5471,6200,0.082,0,3,11422.812,10660,12094,2058.457,1888,2291
24,1223886.143,1221311,1226369,16350.382,15486,17423,103.886,70,139,6708.329,6344,7090,0.103,0,3,12386.957,11491,13194,2306.025,2112,2540
25,1221794.203,1219196,1224399,16055.761,15150,17080,122.328,89,157,7653.0,7217,8102,0.134,0,3,13233.562,12393,14085,2566.936,2342,2797
26,1219563.861,1216751,1222234,15939.95,15078,16981,142.664,99,183,8672.046,8184,9181,0.169,0,3,13995.672,13135,14821,2834.094,2570,3109
27,1217211.634,1214273,1220040,15964.248,15068,17005,165.766,114,210,9761.012,9236,10320,0.2,0,3,14693.824,13773,15580,3101.39,2839,3392
28,1214748.887,1211556,1217764,16095.485,15223,17080,190.996,144,237,10917.018,10341,11576,0.251,0,3,15348.294,14324,16302,3366.031,3107,3644
29,1212182.787,1208840,1215389,16310.304,15363,17331,219.031,169,269,12138.328,11463,12901,0.297,0,3,15977.018,14937,16893,3622.029,3346,3920
30,1209518.628,1206052,1212955,16592.794,15562,17661,249.7,197,306,13426.957,12676,14174,0.368,0,4,16583.829,15520,17600,3868.067,3620,4224
31,1206759.545,1203072,1210307,16928.83,15842,18041,283.41,232,345,14780.644,13976,15618,0.431,0,4,17178.627,16161,18218,4103.881,3864,4470
