age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,210423.78980904518,207332.91457286433,213586.45226130652,89020.19305025126,86059.21608040201,92071.03015075377,1548.839376884422,1449.7386934673366,1647.78391959799,891429.5972663317,888140.9899497487,894664.0201005025,580.1404120603015,515.1909547738693,644.3819095477387,53642.89802512562,52405.29648241206,54814.72361809045,16088.4366281407,15475.763819095477,16707.8391959799,average
1,99.0,98465.19078391959,96707.5527638191,100169.36683417085,44856.82893467337,43187.1608040201,46527.65326633166,314.9067035175879,266.3819095477387,368.321608040201,437354.77389949746,435460.5025125628,439190.4773869347,268.2660753768844,218.4924623115578,325.40201005025125,52440.712356783915,51214.23115577889,53741.32663316583,3668.2657437185926,3476.030150753769,3861.738693467337,average
2,99.0,106960.33507537689,105187.78894472362,108813.53768844221,46762.66181407035,45022.9296482412,48467.849246231155,330.84756783919596,281.286432160804,382.63819095477385,451671.4831507538,449698.3567839196,453704.73869346734,277.21228643216085,230.58291457286433,336.1256281407035,54668.876341708536,53336.778894472365,55967.04522613066,3823.6755477386937,3626.668341708543,4024.1306532663316,average
3,99.0,130172.87341206029,127835.94974874372,132390.55778894472,56930.98952261306,54868.979899497484,59010.804020100506,355.6088693467336,302.04522613065325,411.2110552763819,549626.7900452261,547221.3969849247,552018.9698492462,674.8197135678391,607.5025125628141,740.572864321608,66550.38732160804,64971.37688442211,68171.23618090453,4655.633497487437,4432.221105527638,4886.552763819095,average
4,99.0,112214.64266331658,110422.93467336684,114077.26633165829,49944.51140201006,48188.5527638191,51805.31658291457,364.67065829145724,315.4070351758794,418.1708542713568,482725.4090552763,480697.97487437184,484699.62814070354,1934.051592964824,1812.0804020100502,2066.1256281407036,58380.583849246235,57036.4824120603,59701.35175879397,4084.113522613065,3884.5125628140704,4295.844221105528,average
5,99.0,102022.80888944726,100587.78391959799,103486.74371859296,42238.7647839196,40777.68341708543,43709.26633165829,441.2128291457287,382.5527638190955,501.5326633165829,398203.3317135678,396616.7035175879,399825.5376884422,4466.738869346733,4278.130653266332,4662.969849246231,49371.88011055277,48306.40703517588,50453.61809045226,3453.8191708542713,3282.356783919598,3632.522613065327,average
6,99.0,110893.5663517588,109469.26633165829,112434.7135678392,44455.54859296482,42993.572864321606,45913.788944723616,691.8632914572866,620.4623115577889,765.9899497487437,405332.0656231156,403633.7688442211,407024.1457286432,14772.93477889447,14379.814070351758,15127.743718592965,51962.935522613065,50855.63819095477,53039.05025125628,3635.2773467336674,3460.1608040201004,3813.542713567839,average
7,99.0,26538.01216080402,26168.386934673366,26861.819095477385,7859.703140703517,7607.939698492462,8124.562814070352,65.43397487437187,43.82914572864322,92.28643216080403,68561.45577386935,68170.4824120603,68955.24623115578,111.42931155778896,81.59798994974874,142.5175879396985,9153.691894472362,8882.899497487437,9434.582914572864,642.6200502512563,581.8994974874372,707.2914572864322,average
,,112211.40239321609,110464.07223618092,113977.55716080402,47758.65015515075,46088.25439698493,49453.78391959799,514.1729089195981,457.7129396984924,573.4918341708543,460613.11331595475,458705.02198492456,462510.34547738696,2885.699130025125,2765.4239949748744,3005.7298994974876,49521.49567776382,48376.138819095475,50665.366834170854,5006.48018844221,4777.451633165829,5241.182788944724,aoa
,,50185.78833906416,49434.99440069282,50962.035009405714,22149.30784929902,21405.123784301864,22916.824409481414,451.9176687077851,430.90744519979,471.6044594665264,225290.79984661296,224486.88975952804,226077.11427226115,5018.067532062474,4897.908849454962,5124.010001850315,17138.146676329292,16755.250942011575,17519.571596358765,4633.8457599745225,4471.52306182381,4796.871493657405,std
