age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,131564.16193467338,128868.20603015076,134082.04020100503,45647.10988944723,43425.20100502513,47851.70854271357,603.1561206030151,542.6984924623116,667.1507537688442,1021864.4043266333,1019328.8090452261,1024517.9346733668,618.8423668341708,547.0653266331658,691.4221105527638,26432.09051758794,25625.115577889446,27313.13567839196,27887.142633165833,26754.497487437187,29032.396984924624,average
1,99.0,60687.85742713567,59302.969849246234,61996.98492462312,23004.761231155782,21876.874371859296,24161.22110552764,348.91947738693466,302.35175879396985,397.3718592964824,520079.06283919595,518728.01005025127,521492.56783919595,765.782542713568,688.9748743718593,878.3316582914573,8820.732743718594,8485.899497487437,9151.562814070352,17124.58595979899,16406.015075376883,17868.582914572864,average
2,99.0,65460.65883919599,63706.979899497484,67010.3768844221,23957.079814070352,22787.105527638192,25162.417085427136,361.51583417085425,315.27638190954775,411.321608040201,540096.3979698492,538529.6331658291,541837.5326633166,793.9477386934674,718.6884422110553,877.2160804020101,9184.893075376884,8826.718592964824,9521.577889447237,17833.225010050253,17059.743718592967,18643.894472361808,average
3,99.0,78412.79281909547,76511.13065326633,80168.79899497487,29187.009070351753,27807.859296482413,30633.78391959799,387.2364120603015,337.36180904522615,439.1206030150754,657828.5286180903,656040.5527638191,659683.5527638191,1939.6737437185934,1824.180904522613,2061.030150753769,11189.17879396985,10793.43216080402,11620.462311557789,21728.457336683412,20815.316582914573,22678.100502512563,average
4,99.0,72886.87455778893,70839.49246231155,74835.52763819095,25536.931331658296,24293.824120603014,26842.165829145728,399.59053266331654,349.32663316582915,451.89447236180905,569281.7636633165,567270.8793969849,571288.9798994975,5491.732120603014,5247.91959798995,5696.51256281407,9789.188547738693,9416.778894472362,10186.527638190955,19008.464407035175,18156.22110552764,19878.040201005024,average
5,99.0,76198.78317587939,73908.74874371859,78236.81407035176,21358.981623115575,20267.77889447236,22457.42713567839,493.14707035175877,434.56281407035175,551.4874371859296,459495.4551758793,457512.1608040201,461666.03517587937,12503.198653266332,12190.236180904523,12857.97487437186,8190.159567839197,7873.316582914573,8529.829145728643,15900.893773869344,15152.206030150754,16659.065326633165,average
6,99.0,101476.72180904521,98039.88944723619,104494.1959798995,21802.06783417085,20690.72361809045,22938.120603015075,823.8189246231155,747.1005025125628,902.0100502512563,436891.2659447237,434169.69849246234,439960.5778894472,40005.062954773864,39240.547738693465,40602.693467336685,8360.155452261306,8013.763819095478,8729.02512562814,16229.25761809045,15448.678391959798,17028.015075376883,average
7,99.0,45217.54043718593,44677.452261306535,45718.608040201005,3320.1365025125633,3157.673366834171,3481.4120603015076,242.68937688442213,199.4924623115578,288.4572864321608,59276.393698492466,58794.040201005024,59775.65326633166,221.1038442211055,171.60301507537687,263.7537688442211,1271.5115628140704,1175.9748743718592,1369.5276381909548,2468.4594522613065,2316.115577889447,2621.753768844221,average
,,78988.17387500001,76981.85866834171,80817.91834170854,24226.7596620603,23038.38002512563,25441.03203517588,457.5092185929648,403.5213567839196,513.6017587939699,533101.6590295227,531296.7229899496,535027.8542713567,7792.417995603014,7578.652010050252,7991.116834170854,10404.738782663317,10026.375,10802.706030150754,17272.560773869343,16513.599246231155,18051.231155778893,aoa
,,26655.62887151038,25954.267869338113,27300.817814502767,11575.270490649813,11018.09547181754,12131.85408717536,182.09602840749548,171.27458459544744,192.6838651904977,265964.0208193368,265485.3704060175,266449.78755288024,13661.891196467604,13422.385024724648,13845.212449555884,7115.053178017597,6919.008792362166,7333.496807204899,7151.47669421556,6875.887620311693,7433.223043207175,std
