age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,121299.62291959797,119541.99497487437,123065.55778894473,38920.6196080402,37269.18090452261,40605.54271356784,1717.6707286432163,1615.1507537688442,1821.0804020100502,973640.9858492461,971712.6130653266,975468.0552763819,676.6794773869348,600.7085427135678,754.4824120603015,52984.790673366835,52074.87939698492,53894.25125628141,17623.78943718593,17155.386934673366,18084.954773869347,average
1,99.0,57147.594010050256,56324.85929648241,57995.59296482412,19610.454251256284,18723.13567839196,20490.804020100502,260.87446733668344,217.90954773869348,305.6532663316583,481482.32846231153,480494.8592964824,482511.2512562814,234.51072864321608,192.93467336683418,284.02010050251255,66181.09957788944,65105.040201005024,67233.01507537688,3039.550467336683,2914.1507537688444,3173.859296482412,average
2,99.0,60563.93308542715,59652.47236180904,61473.31658291457,20445.221422110557,19510.628140703517,21374.577889447235,271.93784924623117,228.06532663316582,317.77386934673365,500992.86095477396,499908.8040201005,501997.3115577889,244.36940201005024,197.90452261306532,285.30150753768845,68997.85446733669,67888.35175879397,70092.70854271356,3168.7144020100513,3039.5577889447236,3304.2261306532664,average
3,99.0,73280.79680904523,72189.81407035176,74357.79396984924,24891.424527638195,23780.45226130653,25999.8391959799,291.60677386934674,246.39195979899498,338.8994974874372,610101.8517587939,608888.6331658291,611439.2462311558,596.1345929648242,522.3417085427136,665.7386934673367,84000.94128140702,82649.52763819095,85295.08040201005,3857.880939698492,3712.974874371859,4010.678391959799,average
4,99.0,65987.9832160804,65013.27135678392,66959.56281407035,21835.569688442214,20833.54271356784,22776.6783919598,300.9545728643216,255.55276381909547,347.8241206030151,532283.5043316584,531096.6030150753,533542.7135678392,1692.3951256281405,1582.0452261306532,1791.9798994974874,73684.56204522614,72400.18592964824,74848.09547738693,3384.161989949749,3246.597989949749,3523.713567839196,average
5,99.0,62029.82227135678,61177.06030150754,62904.477386934675,18466.21510050251,17699.402010050253,19261.21608040201,362.5098190954774,310.4321608040201,413.19095477386935,441377.70236683416,440303.1959798995,442469.65326633165,3923.229,3684.9396984924624,4096.793969849246,62315.10672864322,61222.020100502516,63401.87939698492,2862.007753768844,2739.829145728643,2986.7035175879396,average
6,99.0,68017.55415075376,67092.03015075377,68957.88944723619,19435.542376884423,18631.366834170854,20235.904522613066,567.5789497487438,501.9246231155779,638.2361809045226,452800.1240653267,451602.63819095475,453981.04522613063,12996.976316582915,12684.51256281407,13295.507537688442,65585.14838693468,64484.35175879397,66750.31658291457,3012.670683417085,2885.170854271357,3143.6934673366836,average
7,99.0,21758.19061809045,21526.346733668342,22011.77889447236,3463.9352562814074,3319.542713567839,3605.427135678392,63.42230653266332,42.71859296482412,87.36683417085428,73698.74009547739,73379.03015075377,74000.8040201005,94.04862814070351,62.36683417085427,121.16582914572864,11655.099984924622,11339.396984924622,11949.050251256282,536.4305527638192,484.25125628140705,594.7839195979899,average
,,66260.68713505025,65314.73115577889,67215.74623115578,20883.622778894474,19970.906407035174,21793.748743718592,479.56943341708546,427.268216080402,533.7531407035176,508297.2622355528,507173.2971105528,509426.26005025127,2557.292908919598,2440.969221105527,2661.873743718593,60675.57539321608,59645.46922110553,61683.04962311557,4685.650778266332,4522.239949748744,4852.82663316583,aoa
,,27243.875400884528,26828.914245666427,27654.199930089606,9676.934257438867,9261.887194474524,10099.99966289551,519.0229102366411,496.2549515712718,541.5768379546906,246313.01966641835,245885.22198410268,246725.84593009978,4404.481040362889,4309.886176027573,4492.375383441722,21718.407932667225,21401.97678402504,22023.164925227855,5320.121036361024,5193.749107656147,5442.118082645733,std
