day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,601023.23,601004,601039,21.022,2,42,0.0,0,0,0.0,0,0,0.0,0,0,7.497,1,17,0.0,0,0
1,600979.952,600956,601006,37.231,14,62,0.0,0,0,0.858,0,5,0.0,0,0,18.055,6,33,0.586,0,5
2,600928.871,600893,600963,53.464,31,80,0.0,0,0,2.988,0,11,0.0,0,0,30.75,13,52,1.965,0,10
3,600868.944,600827,600918,71.182,37,102,0.0,0,0,6.462,0,16,0.0,0,0,45.134,24,71,4.355,0,15
4,600797.211,600744,600864,92.938,63,128,0.0,0,0,11.627,1,23,0.0,0,0,61.217,41,90,7.96,1,18
5,600710.749,600650,600787,119.518,79,159,0.022,0,1,18.62,5,34,0.0,0,0,79.493,54,120,12.836,1,25
6,600605.842,600530,600684,151.996,112,201,0.135,0,2,28.2,12,46,0.0,0,0,101.204,71,134,18.841,5,34
7,600479.818,600388,600556,190.95,135,247,0.404,0,5,41.036,20,68,0.003,0,1,126.481,94,175,25.869,10,43
8,600325.561,600221,600420,240.78,188,302,0.959,0,5,57.893,33,88,0.009,0,1,156.141,117,201,34.13,18,56
9,600137.712,600022,600254,300.648,238,370,1.688,0,7,79.64,56,108,0.037,0,1,192.372,148,242,43.381,23,73
10,599905.867,599783,600051,377.756,298,458,2.693,0,9,106.843,69,144,0.068,0,2,235.371,179,300,54.032,33,79
11,599619.749,599457,599774,473.761,387,569,3.967,0,14,140.866,99,183,0.125,0,2,289.07,221,352,67.308,45,94
12,599266.039,599075,599435,592.784,491,703,5.698,0,14,183.0,138,234,0.195,0,2,355.104,286,428,82.761,53,116
13,598826.476,598597,599045,743.092,617,860,7.593,1,19,234.943,181,292,0.324,0,4,436.082,366,518,101.678,70,136
14,598281.329,597985,598551,931.965,791,1069,9.869,2,20,298.513,245,366,0.495,0,5,537.263,443,647,125.122,89,171
15,597603.277,597205,597899,1165.966,995,1331,12.879,5,27,378.408,317,451,0.716,0,5,662.9,559,783,153.066,117,204
16,596759.938,596315,597156,1459.038,1263,1664,16.271,6,34,476.206,409,565,1.031,0,6,818.408,695,947,188.328,143,243
17,595708.978,595158,596152,1827.415,1561,2063,20.601,9,41,597.152,510,697,1.408,0,7,1012.562,872,1153,231.387,181,289
18,594394.451,593711,594911,2289.312,2016,2582,25.705,11,47,746.745,649,862,1.863,0,8,1255.921,1110,1425,285.773,223,360
19,592759.703,591853,593398,2861.33,2575,3223,31.934,17,51,932.23,828,1074,2.463,0,9,1559.675,1365,1790,352.99,291,435
20,590720.174,589692,591578,3576.588,3081,3966,39.642,21,65,1164.16,1004,1334,3.239,0,10,1940.039,1737,2185,435.917,356,524
21,588178.673,586997,589309,4468.778,3906,4880,48.984,24,76,1450.634,1277,1662,4.236,0,13,2414.101,2191,2710,538.576,458,627
22,585016.497,583647,586435,5569.371,4932,6126,60.389,35,87,1808.094,1577,2043,5.591,0,14,3008.95,2698,3357,666.134,558,770
23,582934.74,581389,584551,5105.844,4608,5609,74.377,43,105,2252.704,2017,2503,7.18,0,19,3738.382,3320,4134,827.026,704,948
